SMILES,MP-Measured,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Oc1ccc2ccccc2c1,123.0,9.130243764172336,9.130243764172336,0.3228703703703706,0.3228703703703706,0.6020160700037418,10.181818181818182,144.17299999999997,136.10899999999998,144.057514876,54,0,0.11571652460771853,-0.507943524733119,0.507943524733119,0.11571652460771853,0.8181818181818182,1.5454545454545454,2.3636363636363638,16.25465657492473,10.121774709000617,1.9066833576458488,-1.955754770764067,2.180897838377578,-1.6919620147340504,5.830386972238533,0.47595934329987566,2.0412258289597847,2.8289012156206956,379.2844903986785,7.681798275874712,5.988665479827339,5.988665479827339,5.360173345306137,3.5389909386521907,3.5389909386521907,2.5314535723606113,2.5314535723606113,1.7330488189695572,1.7330488189695572,1.1767176965349277,1.1767176965349277,-1.5,487.8529731213885,6.22562358276644,2.274078478002378,1.0493060628195763,64.90730140342819,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,22.90518256585281,0.0,0.0,5.106527394840706,10.772448428929591,0.0,0.0,0.0,0.0,0.0,42.46456947923127,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,10.772448428929591,0.0,12.13273413692322,30.33183534230805,0.0,5.106527394840706,0.0,0.0,0.0,11.36431783824641,0.0,0.3228703703703706,13.31281179138322,0.0,0.0,0.0,0.0,11,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1.2870506001557471,2,2.5454,45.61280000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,215.5,10.434771352985639,10.434771352985639,0.17162320483749038,0.17162320483749038,0.5125254920985352,11.090909090909092,286.33,272.21799999999996,286.099379688,106,0,0.12370995303228052,-0.5072848428652222,0.5072848428652222,0.12370995303228052,0.45454545454545453,0.8636363636363636,1.3181818181818181,16.259874155935954,9.922103107826302,2.1553226226204627,-2.1353500338323674,2.4371750845945717,-1.8619326900624835,6.089929988645572,0.47005402616796194,2.5579003532341718,2.2088834676554288,919.5346660991695,15.104083527755582,11.822630421275427,11.822630421275427,10.754020195423491,7.173281338925128,7.173281338925128,5.361648386057374,5.361648386057374,4.0640593145094615,4.0640593145094615,3.0455542762015435,3.0455542762015435,-2.999999999999999,185440.10190841774,12.71900826446281,4.776859504132231,1.8125780924614743,127.44029389342344,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,33.677630994782405,11.126902983393991,0.0,10.213054789681411,21.544896857859182,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,22.6259266499618,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,72.79640482153933,0.0,32.671799841253176,0.0,40.46,0.0,10.213054789681411,0.0,11.49902366656781,11.126902983393991,21.544896857859182,0.0,12.13273413692322,60.6636706846161,0.0,0.0,0.0,0.0,0.0,24.780259826152683,1.3470370370370373,0.3432464096749812,22.86279006046863,0.0,0.0,0.0,0.0,22,2,2,0,0,0,0,4,0,4,0,0,2,2,2,0,1,0,0,0,0,0,2.761677977783435,4,5.071200000000003,90.21960000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1cccc(-c2ccccc2)c1,78.0,9.27437641723356,9.27437641723356,0.3068083900226759,0.3068083900226759,0.6969384886852025,9.846153846153847,170.211,160.13099999999997,170.07316494,64,0,0.11569508366848938,-0.5079438968674057,0.5079438968674057,0.11569508366848938,0.6923076923076923,1.3846153846153846,2.076923076923077,16.25466758505694,10.062192636344056,1.9535070575483398,-2.002099976801504,2.216860863491481,-1.7469375686532873,5.640775461879757,0.4753588766538522,2.1923688379348953,2.4751856733635376,392.8790477621569,9.096011838247808,7.143366018206592,7.143366018206592,6.360173345306138,4.205657605318858,4.205657605318858,2.9163537518203624,2.9163537518203624,1.9532766864772104,1.9532766864772104,1.3160775195555279,1.3160775195555279,-1.7599999999999998,1420.6550069818122,7.866895638429664,3.3149108204518427,1.6972013310628191,77.28273107775702,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,23.259637120317212,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,0.0,16.876414816677897,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,54.59730361615449,0.0,11.126902983393991,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,11.126902983393991,0.0,12.13273413692322,42.46456947923127,0.0,0.0,0.0,0.0,0.0,9.27437641723356,2.165740740740741,0.3068083900226759,17.253074452003023,0.0,0.0,0.0,0.0,13,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,1,0,0,0,0,0,2.0060044211689156,2,3.0592000000000015,53.54280000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1cccc(O)c1,111.0,8.653055555555556,8.653055555555556,0.08796296296296324,0.08796296296296324,0.5245841402909771,9.0,110.11199999999998,104.06399999999998,110.036779432,42,0,0.11876367378629811,-0.5078233297968214,0.5078233297968214,0.11876367378629811,1.0,1.5,1.75,16.266187967037105,10.316552974053337,1.850588451644512,-1.8868184841231277,2.14274904313638,-1.6137659198996115,5.296800129579209,0.45038648533236264,1.6423714487439025,3.077660437970554,166.38833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.787693700234704,2.2685808005458763,2.2685808005458763,1.5198521031882708,1.5198521031882708,0.8297374894999839,0.8297374894999839,0.4930306101328478,0.4930306101328478,-1.1800000000000002,64.0524865010122,4.966627565982405,1.7381205361963379,0.9041418956093399,47.01987062388899,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,6.06636706846161,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,11.49902366656781,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.30611111111111,0.0,0.1759259259259267,5.851296296296296,0.0,0.0,0.0,0.0,8,2,2,0,0,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,1.0790746710091061,1,1.0977999999999999,29.771599999999992,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1cccc(O)c1O,133.0,8.706296296296296,8.706296296296296,0.3101851851851847,-0.47453703703703654,0.45046629553451434,9.333333333333334,126.11099999999998,120.06299999999997,126.031694052,48,0,0.19975016033970827,-0.5041613398087832,0.5041613398087832,0.19975016033970827,0.8888888888888888,1.3333333333333333,1.6666666666666667,16.327740330862884,10.283206264222361,2.0044093718576237,-1.9609350615402659,2.3222734980710467,-1.6726838847142655,5.471937342171254,0.367698578005304,1.8289585849367003,3.2478347337367026,199.2929995478469,6.8533711511285205,4.573691594068752,4.573691594068752,4.21521405516327,2.4148373291062297,2.4148373291062297,1.644871042905141,1.644871042905141,0.9934283659425045,0.9934283659425045,0.5194891855665769,0.5194891855665769,-1.3800000000000001,109.73751509620202,5.751233595800525,1.8538798628179078,0.8872034679438723,51.814104376085,15.319582184522117,0.0,17.248535499851716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,0.0,17.248535499851716,0.0,0.0,17.248535499851716,0.0,15.319582184522117,0.0,0.0,0.0,18.19910120538483,0.0,0.0,0.0,60.69,5.749511833283905,0.0,0.0,11.49902366656781,0.0,0.0,18.19910120538483,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,26.086481481481478,0.0,-1.094907407407406,4.008425925925926,0.0,0.0,0.0,0.0,9,3,3,0,0,0,0,1,0,1,0,0,3,3,3,0,0,0,0,0,0,0,1.1846773499573802,1,0.8033999999999997,31.436399999999992,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1cccc2c1CCCC2,70.0,9.456342592592593,9.456342592592593,0.48814814814814866,0.48814814814814866,0.5980337751938362,16.0,148.20499999999998,136.10899999999998,148.088815004,58,0,0.11853804030964571,-0.5076654629032072,0.5076654629032072,0.11853804030964571,1.0909090909090908,1.9090909090909092,2.727272727272727,16.255383101383476,9.911388679412463,2.106381212575189,-2.152855508403456,2.2745061636995536,-2.012427165794546,5.399511771198753,0.4617411934954716,2.0559501404731213,2.4911105064062555,265.5753291328541,7.681798275874712,6.507691527815027,6.507691527815027,5.377010097711745,4.174730514792819,4.174730514792819,3.121922413714981,3.121922413714981,2.371203144854334,2.371203144854334,1.7611740067346109,1.7611740067346109,-0.9800000000000001,505.7637345563878,6.713014845142143,2.571671007675518,1.1090538033395176,66.67957417575019,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,42.876556543559644,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,25.683286491704038,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,12.841643245852019,0.0,23.968546229246012,18.19910120538483,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,12.841643245852019,23.968546229246012,6.06636706846161,6.06636706846161,6.06636706846161,0.0,0.0,0.0,0.0,9.456342592592593,2.523148148148149,0.48814814814814866,5.831203703703704,4.701157407407408,0.0,0.0,0.4,11,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1.5694241501224915,2,2.271000000000001,44.748800000000024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1cccc2ccccc12,95.0,9.371203703703703,9.371203703703703,0.35009259259259307,0.35009259259259307,0.6020160700037418,10.181818181818182,144.17299999999997,136.10899999999998,144.057514876,54,0,0.12289872819208318,-0.5073115174760926,0.5073115174760926,0.12289872819208318,0.8181818181818182,1.5454545454545454,2.3636363636363638,16.255109895964665,10.11498134839302,1.9396542588119472,-1.9721572536858696,2.223777229193823,-1.703067457761918,5.8721993430479085,0.4814463028141983,2.0559501404731213,2.9131611636048604,374.03449039867854,7.681798275874712,5.988665479827339,5.988665479827339,5.377010097711745,3.544974002795898,3.544974002795898,2.4982742827585622,2.4982742827585622,1.7666214190377916,1.7666214190377916,1.2083120506537177,1.2083120506537177,-1.5,505.7637345563878,6.22562358276644,2.274078478002378,0.9444444444444444,64.90730140342818,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,11.452591282926406,5.386224214464796,0.0,5.106527394840706,10.772448428929591,0.0,0.0,0.0,0.0,0.0,42.46456947923127,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,10.772448428929591,0.0,6.06636706846161,36.39820241076966,0.0,0.0,0.0,0.0,0.0,11.35962962962963,0.0,0.35009259259259307,13.290277777777778,0.0,0.0,0.0,0.0,11,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1.2870506001557471,2,2.5454000000000008,45.61280000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccccc1,40.9,8.632222222222222,8.632222222222222,0.32175925925925974,0.32175925925925974,0.514729544768675,8.571428571428571,94.11299999999999,88.06499999999998,94.041864812,36,0,0.11507481947527975,-0.5079669948663066,0.5079669948663066,0.11507481947527975,1.0,1.5714285714285714,1.8571428571428572,16.25462015206381,10.346234440824087,1.743218700013859,-1.8193535764132176,2.022573740316064,-1.5594989241600477,5.179739806036576,0.47511668252088374,1.6856161633204378,3.0214653097240864,134.10736969541455,5.112884175122364,3.8339649414480865,3.8339649414480865,3.393846850117352,2.134290400272939,2.134290400272939,1.3355491589367874,1.3355491589367874,0.756193600181959,0.756193600181959,0.4279941042701234,0.4279941042701234,-0.9800000000000001,47.19725257297226,4.18611295681063,1.6461962159398054,0.9290591797144502,42.22563687169298,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,30.33183534230805,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,0.0,0.0,24.26546827384644,6.06636706846161,0.0,5.106527394840706,0.0,0.0,0.0,8.632222222222222,0.0,0.32175925925925974,8.712685185185185,0.0,0.0,0.0,0.0,7,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.9844519012854642,1,1.3921999999999999,28.106799999999993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccccc1-c1ccccc1,59.0,9.56394746787604,9.56394746787604,0.32750000000000035,0.32750000000000035,0.6969384886852025,9.846153846153847,170.211,160.13099999999997,170.07316494,64,0,0.12289837673033284,-0.5073115203655634,0.5073115203655634,0.12289837673033284,0.6923076923076923,1.3076923076923077,2.0,16.255354927149188,10.053544746085729,1.997322308279651,-2.022870412107927,2.2715014894455012,-1.7615499441841576,5.690478934234139,0.4771170417184086,2.19842910774492,2.5360704460016144,392.8790477621569,9.096011838247808,7.143366018206592,7.143366018206592,6.377010097711745,4.211640669462565,4.211640669462565,2.8831744622183133,2.8831744622183133,1.9888436412600141,1.9888436412600141,1.335460669242319,1.335460669242319,-1.7599999999999998,1459.756927542627,7.866895638429664,3.3149108204518427,1.5411515777004618,77.28273107775702,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,11.629818560158606,5.563451491696996,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,0.0,16.876414816677897,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,54.59730361615449,0.0,11.126902983393991,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,11.126902983393991,0.0,6.06636706846161,48.53093654769288,0.0,0.0,0.0,0.0,0.0,9.56394746787604,1.9200925925925931,0.32750000000000035,17.18845993953137,0.0,0.0,0.0,0.0,13,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,1,0,0,0,0,0,2.0060044211689156,2,3.0592000000000015,53.54280000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccccc1-c1ccccc1O,109.0,9.577280801209373,9.577280801209373,0.17500000000000027,0.17500000000000027,0.7184688940221797,10.0,186.21,176.12999999999997,186.06807956,70,0,0.12303756527679865,-0.5073090697396843,0.5073090697396843,0.12303756527679865,0.5714285714285714,0.9285714285714286,1.2857142857142858,16.25979243839376,10.0394325269086,2.0569469150996853,-2.052363055623386,2.3370587631565565,-1.7852393839652245,5.743592134839959,0.4689029171786648,2.2000990748542533,2.6088478266698347,406.07964673815036,9.966255326250886,7.513229344516924,7.513229344516924,6.787693700234703,4.351914133879211,4.351914133879211,3.0342981168677476,3.0342981168677476,2.0982715785253423,2.0982715785253423,1.402794592767217,1.402794592767217,-1.9599999999999997,2096.6944183361034,8.62997327712748,3.4195064921018097,1.4197165567094225,82.07696482995303,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,12.13273413692322,11.126902983393991,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,22.6259266499618,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,48.53093654769288,0.0,11.126902983393991,0.0,40.46,0.0,10.213054789681411,0.0,11.49902366656781,11.126902983393991,0.0,0.0,36.39820241076966,12.13273413692322,0.0,0.0,0.0,0.0,0.0,19.154561602418745,1.2881481481481485,0.35000000000000053,13.873956916099772,0.0,0.0,0.0,0.0,14,2,2,0,0,0,0,2,0,2,0,0,2,2,2,0,1,0,0,0,0,0,2.107874974843039,2,2.7648000000000015,55.20760000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccccc1C1CCCC1,34.5,9.570925925925927,9.570925925925927,0.47629629629629666,0.47629629629629666,0.6725090229430151,18.333333333333332,162.23199999999994,148.11999999999998,162.104465068,64,0,0.11854530479525743,-0.5076648930186951,0.5076648930186951,0.11854530479525743,1.0833333333333333,1.75,2.4166666666666665,16.255399113811745,9.968927974389283,2.183834095839638,-2.0981881953450827,2.3725624577098374,-1.9100527437047434,5.346677928557553,0.460870162372662,2.5730815902406534,2.259889945882251,261.46155198252444,8.38890505706126,7.162392066194277,7.162392066194277,5.877010097711745,4.656128782462144,4.656128782462144,3.540196200535389,3.540196200535389,2.7317527443128182,2.7317527443128182,2.0695674290314776,2.0695674290314776,-0.9800000000000001,1103.8520022132402,7.657871988172789,3.176550566473556,1.3130759613652347,73.0445162901468,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.04074445123685,30.38936785217202,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,31.60119253786543,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,37.164644029562425,24.26546827384644,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,11.6674178794453,5.563451491696996,25.683286491704038,6.06636706846161,18.19910120538483,0.0,0.0,0.0,0.0,0.0,9.570925925925927,1.1481481481481484,1.0931481481481482,7.72235260770975,5.132091836734694,0.0,0.0,0.45454545454545453,12,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,2.0271348001676874,2,3.049800000000001,49.31580000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc1ccccc1Cc1ccccc1,21.0,9.571830120937264,9.571830120937264,0.3716232048374908,0.3716232048374908,0.7603045299219545,10.0,184.23800000000003,172.14199999999997,184.088815004,70,0,0.1186012456772463,-0.5076635900165576,0.5076635900165576,0.1186012456772463,0.7857142857142857,1.4285714285714286,2.142857142857143,16.255337544926537,10.04519162385917,1.9926403999044047,-2.0304470711180205,2.185842012729893,-1.869202720888863,5.35638645231447,0.46923884103180075,2.2310011570908137,2.2369588843757167,406.59055657608906,9.803118619434356,7.850472799393139,7.850472799393139,6.860173345306137,4.6687474506491125,4.6687474506491125,3.291087586615162,3.291087586615162,2.229015894419408,2.229015894419408,1.4760890719461714,1.4760890719461714,-1.7599999999999998,2329.1652080028093,8.821411268608355,3.9654429078224163,1.937915669188292,83.64767319215363,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,17.193270051855603,6.4208216229260096,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,65.72420659954848,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,11.126902983393991,54.59730361615449,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,11.984273114623004,5.563451491696996,6.06636706846161,36.39820241076966,12.13273413692322,0.0,0.0,0.0,0.0,9.571830120937264,2.1876851851851855,0.3716232048374908,17.583630007558583,0.7852314814814814,0.0,0.0,0.07692307692307693,14,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,2,0,0,0,0,0,2.498628768006267,2,2.9830000000000014,57.35480000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
