SMILES,name,FOM1_0C,FOM1_10C,FOM1_20C,FOM1_30C,FOM1_40C,FOM1_50C,FOM1_60C,FOM1_70C,FOM1_80C,FOM1_90C,FOM1_100C
CCSCC,3-thiapentane,114.51873986751464,117.19706921181952,119.72831245207796,121.92478284971304,123.93837177799712,125.6803602928628,127.23631180890422,128.54057477795763,129.7406032960879,130.68719114950588,131.45340790888977
CSC(C)C,3-methyl-2-thiabutane,106.35669313714028,109.0678428453899,111.66105905524782,114.0682259329332,116.29014692670242,118.2849136883912,120.11209484007374,121.78370117536262,123.22978202577389,124.4862546837258,125.62089446278776
CCCSC,2-thiapentane,109.1108244619838,111.71057368645148,114.19595282997408,116.51590289804756,118.62040835546333,120.46843061238285,122.20660105986327,123.77567906336256,125.21182743699131,126.46454873819978,127.47950212735049
CC(C)(C)S,2-methyl-2-propanethiol,52.36518400982942,54.43131952919634,56.40917443378098,58.17983174770601,59.79377807307939,61.240931865558935,62.54739662675928,63.66415724703319,64.68013523921502,65.4948456643859,66.25869182031492
CC(C)CS,2-methyl-1-propanethiol,63.82151605262318,65.41368306787574,66.95756984211897,68.4570875766891,69.8928707508229,71.24840854177017,72.51301960082156,73.68484368924912,74.77321133931876,75.8023213911796,76.67019689347637
CCC(C)S,2-butanethiol,64.29481834492303,65.70295375845814,67.04501358595358,68.29621492837616,69.47077503057761,70.60314236686544,71.65942493976078,72.64950920417864,73.53941302596992,74.41057444359787,75.25076922393298
CCCCS,1-butanethiol,66.59908136128325,67.96105968217684,69.35971859155364,70.74252999886612,72.07071515382268,73.38060245401415,74.63999429260441,75.80869687589856,76.95301188577008,77.98626361927818,78.93292102535588
C1=CC=CCC=C1,"1,3,5-cycloheptatriene",85.1871135946022,89.01437447646107,92.76851569029093,96.27399299797786,99.56162483893196,102.57788741005604,105.41058136761298,108.01174970933135,110.36002239516992,112.4728149701032,114.48108377401208
Cc1ccccc1,toluene,96.82203470891864,99.33394400251856,101.69690757910104,103.71825624580843,105.52205683070586,107.1719736792501,108.52279868285385,109.81616863603452,110.85569774223076,111.73490655266178,112.58727670582512
CC(C)(C)Cl,2-chloro-2-methylpropane,90.31462901348948,93.50953821071772,96.53741385578893,99.19378195388816,101.5866133821709,103.65134677212254,105.42612277593028,106.85418530757512,107.98724956669558,108.732232973927,109.21231207302252
Nc1ccccc1,benzeneamine,62.491187406156776,70.07933704032361,77.5930939884286,84.41795336509317,90.57179706680648,96.11846817236362,101.09534195669085,105.59770784339148,109.66582429390272,113.32587792168788,116.7745841085464
Oc1ccccc1,phenol,39.4307108335879,46.66611082180762,54.47154377068208,62.03092421476845,69.24781663521352,76.06646817451916,82.47003141056537,88.45196428803905,94.02854107373692,99.22249286552106,104.21528403484756
CC(C)(C#N)C#N,dimethylpropanedinitrile,55.89845198098126,60.18945944471491,64.5877450246615,68.86171987598163,73.01273574626765,77.02191375099017,80.88404530289894,84.5842073648085,88.13998663809778,91.5410782274146,94.849254109885
N#CCCCC#N,pentanedinitrile,55.03714260028182,60.21417745771175,65.5142755723998,70.62703877129913,75.54406071288577,80.2695296672293,84.798665831823,89.14763393476625,93.29464398134049,97.2698054558099,101.17880111768896
CSSC,"2,3-dithiabutane",111.19623516013716,116.72110082022968,122.1721072213184,127.27704518232352,132.05735980625707,136.5116881260669,140.6188743024445,144.4138910901691,147.98030136454403,151.20250694260818,154.09492813439675
CBr,bromomethane,129.50337452298015,132.28491371321124,134.7664570891717,136.73556148069952,138.5033821687641,139.95894597295657,140.9760440146249,141.77925772438786,141.92411623257806,142.08872158740903,141.8458540046983
Cc1c[nH]c(C)c1,"2,4-dimethyl-1H-pyrrole",81.90688513922379,86.54012159095475,91.16138291362772,95.61114699956312,99.86044949160498,103.90930211905632,107.74430492483997,111.3805981690528,114.77094920957744,117.96016630119122,121.0018731351864
Cc1ccc(C)[nH]1,"2,5-dimethyl-1H-pyrrole",81.70003511315623,86.48349262483033,91.23713772991324,95.78590017900792,100.11274296287677,104.2023029171104,108.08200445015945,111.73162440529686,115.15206194023602,118.35209792970824,121.37189590510924
C=C(Cl)Cl,"1,1-dichloroethene",135.24488570219594,139.20262104296862,142.886480542445,146.16601686666533,149.11628789565356,151.51143700904504,153.56426909731277,155.1264779318131,156.3156745960881,157.0256615158577,157.47639196870443
O=C1C=CC(=O)O1,(Z)-butenedioic acid anhydride,127.68664199037784,133.7472298686416,139.673204809726,145.07790698779135,150.05251174259408,154.68753403286254,159.06406353645383,163.28018432278168,167.3443807506932,171.28796772286145,175.36047591022194
OCc1ccco1,2-hydroxymethylfuran,45.503129885414786,55.395019428247295,64.9568471518325,73.27284302734135,80.62330232378817,87.17434458441926,93.11402512685235,98.56067573667042,103.53043024899904,108.1089421740765,112.4613484945625
Cc1ccsc1,3-methylthiophene,99.80532471659365,102.42942989497334,104.93704079332436,107.23412458737003,109.38669806621888,111.342174788293,113.05128144939124,114.71212927939814,116.10592741612504,117.41542027047342,118.60226804564452
Cc1cccs1,2-methylthiophene,99.05670744611788,102.15034171240984,105.1510418608922,107.99337729061864,110.67184725720728,113.22412044533144,115.67503883247883,117.9294189076099,120.04874889867732,122.04815641011211,123.86238692606533
C=CCCCCC,1-heptene,88.80477027954609,92.649599541408,96.3679570761397,99.76082245248917,102.8119459676339,105.58392696022077,108.07728393508148,110.32150320727732,112.36099018164596,114.22644760714272,115.88352806593396
CC1(C)CCCC1,"1,1-dimethylcyclopentane",74.25652015297172,78.16947516677376,81.98579454725918,85.5556962633012,88.90884338809133,91.98286152718836,94.85031308124668,97.39586793035184,99.77459555732143,101.85156106232598,103.7162338152288
O=C(Cl)Cl,phosgene,258.756770091314,262.8712377055727,266.3610678899666,268.8756075894631,270.41124199389236,271.50575734721383,271.5904475223433,270.4847867218289,269.0815144412636,267.5086128649412,265.2703778182717
O=C1CCC(=O)N1,succinimide,52.77203193335828,60.29994254073613,68.2599941779068,76.0436991814373,83.60450216204266,90.91275498014222,97.95022879288295,104.71428482297226,111.20288463381571,117.43022025026607,123.58021429598188
O=C1CCCCN1,5-pentanelactam,44.334880945906185,49.424018130787665,54.74979465530686,59.98815614939689,65.1208907368012,70.13230429655853,75.01908975343022,79.77011843077383,84.38522257784871,88.86773341861125,93.3186228655456
CC1CCCCN1,2-methylpiperidine,82.68645774932027,87.02449678323974,91.35779244712673,95.50230529222416,99.44773750144722,103.22748386314312,106.783173172397,110.16186513296265,113.33449734858873,116.30875888899824,119.13309933514972
C1CC12CC2,spiro[2.2]pentane,110.48923703492775,113.50485857717872,116.35221815981478,118.87099876642948,121.1170125808241,123.08634197650956,124.65812278589016,125.86674731905302,126.79158931554326,127.55641854682864,127.73727064170303
C1=CCCCC1,cyclohexene,91.65404327832272,94.4631191788362,97.11740741386949,99.56466483783989,101.73262701581989,103.67205599634435,105.3465114258512,106.87091726779956,108.16532931995896,109.21175561935854,110.17040648335532
CC1CCCC1,methylcyclopentane,93.37545887942328,95.2405697645658,97.03236017871534,98.68287201393429,100.15326816894527,101.52186386334756,102.79503545355642,103.99332668519452,105.07842276964796,106.17064486331093,107.15513472439666
CCC(=O)CC,3-pentanone,118.47063890202335,120.6199871308462,122.76386046691464,124.9384450717357,126.99010885319387,129.01998860380655,130.91713690439235,132.72235171186276,134.5028268276048,136.0102192891151,137.41685150292173
CCCCC=O,pentanal,109.07410375658934,111.4950028937694,113.94699432858648,116.38949437176582,118.76134580541216,121.1979067473831,123.55541040869107,125.80295351945712,128.10421939329427,130.21209017121012,132.33978508781593
OC1CCCC1,cyclopentanol,36.132006208697,41.05957372808777,46.49970528182077,52.12131516626934,57.87370073294456,63.70173282383339,69.55408527303959,75.37860363858151,81.12416945156403,86.75161307282042,92.36579225573892
CC(=O)C(C)C,3-methyl-2-butanone,97.30439268558196,101.82794894434322,106.1175345303392,110.01640754312906,113.56587938743372,116.76697196183405,119.68354271670404,122.34300973165575,124.65703881982438,126.769257009977,128.5705743269819
CCCC(C)=O,2-pentanone,115.3823220628561,117.87320413397988,120.04865438298062,121.85858391817816,123.35976444884189,124.6947987068426,125.76998715289976,126.74939836797444,127.58205183634372,128.2104715163197,128.90139104010302
CC(C)(N)CN,"2-methyl-1,2-propanediamine",89.14893528275401,94.72993290405395,100.33822693323796,105.69268006990865,110.8130199143354,115.70219250114862,120.3499629405503,124.71054715340549,128.8261906413161,132.68528695430032,136.34917087351727
C1=CC2CCC1C2,bicyclo[2.2.1]hept-2-ene,83.60207177100047,88.8082328469201,93.88046263276117,98.60587940994468,103.00887083629064,107.055846267451,110.92399635191812,114.41017608985996,117.6203017254152,120.57711713097872,123.38727227916918
C1=CCCCCC1,cycloheptene,75.4684193419268,78.93836497893432,82.3186091884484,85.49682866906763,88.49436928768986,91.29792012087742,93.87490043109008,96.27923881462635,98.49026363729828,100.51414751848505,102.3466247327427
O=C1CCCCC1,cyclohexanone,71.05574956065702,73.99827824429113,76.90201042673155,79.6331086413967,82.26097594069269,84.80645926321549,87.28961681125955,89.75464511516961,92.23129971524156,94.70964391882626,97.24553279959729
C1CCC2OC2C1,7-oxabicyclo[4.1.0]heptane,80.98772843865089,86.12739175010009,91.29070874566446,96.2662377460964,101.07949119908588,105.68496135062568,110.06283301505492,114.17297883822478,118.10822610634602,121.77811660959276,125.34465190059043
C[C@@H]1CCC[C@@H]1C,"cis-1,2-dimethylcyclopentane",77.96533497526225,82.24333093801323,86.48161955603203,90.4593948829585,94.21229504076,97.693678266294,100.92592359934956,103.94732331553196,106.68278889204396,109.08607887144784,111.35435765208312
C[C@@H]1CC[C@H](C)C1,"cis-1,3-dimethylcyclopentane",89.285020778055,91.55409008905198,93.67250533292952,95.4894131096478,97.09990559393798,98.46879869330098,99.62613440825108,100.57064547470634,101.31418741771134,101.81770199999389,102.18093252017508
C1CCCCCC1,cycloheptane,65.49406738087788,68.41492389759675,71.43309025911049,74.41496317459126,77.33348295479743,80.17006442251586,82.89614679432964,85.49299241766616,87.94184258909465,90.24130900834948,92.4398858842004
CC1CCCCC1,methylcyclohexane,76.51718784611768,78.70156135951864,80.78331400107768,82.74443529122615,84.76312589604471,86.710698091711,88.4350678434289,90.07813534841388,91.59609217594443,93.03490397619376,94.46258413264611
CCCC(=O)CC,3-hexanone,89.29308789249313,93.93513590512592,98.55195424547053,102.88277423756286,106.98900925061672,110.83226003450912,114.42248252245132,117.75414873358228,120.79917293040448,123.60189131634915,126.22351759711428
CCCCCC=O,hexanal,94.30344993744792,95.43724582958188,97.08272439469512,99.1823604275428,101.640520775102,104.33339913503418,107.2315043729615,110.29086553020603,113.39009516118932,116.48322822644106,119.67503210574893
CCCCC(C)=O,2-hexanone,105.8865130432762,107.57218703231268,109.27443370261288,110.92685736507048,112.53647321064436,114.06583616329644,115.5275832920041,116.94860049267598,118.22879590069763,119.46894168914056,120.72798373837112
CC(=O)C(C)(C)C,"3,3-dimethyl-2-butanone",92.75405256099276,95.87512087645014,98.8635815611934,101.61423805888448,104.14548158906209,106.46084566639718,108.61822290116775,110.5662202723415,112.32292585583345,113.86996495960832,115.3645586962473
CC1COC(=O)O1,"1,2-propanediyl carbonate",95.0836303899029,99.12607027031838,103.05729449415296,106.72720985976716,110.12896589060588,113.31296988068,116.2714853254308,119.02130729794526,121.58082444906664,124.01515024737684,126.28645080372748
CCCCC(=O)O,pentanoic acid,72.93360149737208,77.19026786782001,81.4022275965806,85.42099209014387,89.26811048972526,92.94660879977948,96.45626444337208,99.82520391923204,103.08048820423652,106.2014459285465,109.24338748072536
CC(C)OC(C)C,bis(1-methylethyl) ether,106.34174047013028,107.49273112596708,108.54214373094216,109.4277346357229,110.22140208295744,110.86537008483604,111.48212602530248,112.04186794676656,112.51076735130454,112.96698990075669,113.37557867605908
CCCOCCC,dipropyl ether,113.310946559499,116.02068902308967,118.54541300987844,120.8772561541275,123.04299697606804,124.94495487075416,126.64824556195272,128.07002966027397,129.22361213773232,130.1485462322106,130.9168356991725
CC(O)C(C)(C)C,"3,3-dimethyl-2-butanol",43.16970235032441,48.90771790399408,55.15748990908329,61.56240248775123,68.10253609232771,74.81551781298572,81.72095701126736,88.89980683984686,96.38594559392966,104.21218946748822,112.63101828831924
CCCCCCO,1-hexanol,51.50668824821465,56.553739256690385,61.969529855641106,67.48355246777683,73.09069392832345,78.76322274224822,84.4683131222794,90.18513738001413,95.8491129263209,101.42789798660444,106.98339011508958
C1CCSCC1,thiacyclohexane,60.89237525757911,65.00774261090939,69.0641511295513,72.90635629264305,76.52266335779483,79.92531593872091,83.1038052789964,86.10317993158208,88.88297269352833,91.4874520077902,93.95643104019744
SC1CCCC1,cyclopentanethiol,47.72959830138259,50.515588488992016,53.29490261406808,55.95909345656107,58.508634267932194,60.95066700582961,63.237434374018264,65.40458000137359,67.45327359566954,69.35908585589402,71.17537290096917
CC1CCSC1,3-methylthiacyclopentane,65.25064100977599,69.47582271878274,73.73946510634732,77.85809023588077,81.81863932797293,85.61063096785422,89.22430354394533,92.67484147724863,95.92252958871455,98.96415248321772,101.89073918011134
CC1CCCS1,2-methylthiacyclopentane,66.79275237444409,71.03243780992385,75.30363715945218,79.41637971208874,83.35265724052333,87.12237352317639,90.7025843248488,94.09080093761078,97.26950939444454,100.27035006813372,103.13577390869898
CCOC(=O)NN,ethyl hydrazincarboxylate,60.69282282230739,67.41219568047455,74.88827946508971,82.7507107722132,90.98001882388618,99.5367273499549,108.3586176876044,117.3772691844508,126.49960581177297,135.65910532607555,144.9957248181713
CCOC(=O)OC,ethyl methyl carbonate,110.6120459537628,115.1707974437262,119.5744312878316,123.69794351805564,127.45361387754554,130.9895410782906,134.1462980165405,137.04313297293825,139.6099991653907,141.91411795394717,143.96799833245123
C=Cc1ccccc1,styrene,85.33925293697226,89.04417524501416,92.48914330885616,95.64284252165696,98.46892357861913,101.07638249367332,103.44800817934632,105.67318633224504,107.64982430764772,109.56078848184612,111.2765423033132
C1=C\C=C/C=C\C=C/1,"1,3,5,7-cyclooctatetraene",80.77038778375709,85.00935292321319,89.17602813665938,93.08186373921625,96.7727094758186,100.20600226130308,103.4177029499293,106.42338975243992,109.1914165366478,111.73802668929672,114.20371271499144
