SMILES,FOM1_40,FOM1_100,FOM1_avg,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CCCCCCCCCCCCCCCCC1CCC2CCCCC12,36.11945226912757,54.703326038529326,45.41138915382845,0.25877305608322454,348.6590000000001,300.27500000000003,348.375601536,148,-0.03574123931230204,-0.06538238322279266,0.06538238322279266,0.03574123931230204,0.52,1.04,1.64,14.413840960254555,9.76564840281058,2.3595149707445278,-2.2887289588359248,2.4710189696915896,-2.185551483580035,4.868233749782233,0.21765441994744453,1.3030233818747126,294.4134357365111,17.58129321248638,17.58129321248638,17.58129321248638,12.415014900172531,12.41501490017253,12.41501490017253,9.430690453165766,9.430690453165766,7.410086794501949,7.410086794501949,5.817072890762841,5.817072890762841,0.0,21.301775147928993,14.106666666666667,8.962962962962964,159.48619946628972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.49852641235884,37.01618300726221,0.0,0.0,0.0,0.0,17.75371813848418,141.76099128113688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,141.76099128113688,0.0,0.0,0.0,1.0,25,0,0,2,2,0,0,0,0,0,15,2,2,2,9.074200000000001,113.1010000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
C1(CCCCC1)CCCCCCCCCCCCCCCCCCC,38.62040310139892,53.22037134107765,45.920387221238286,0.21573756793803125,350.6750000000002,300.27500000000003,350.3912516,150,-0.04142857885015922,-0.06538238322279266,0.06538238322279266,0.04142857885015922,0.44,0.8,1.2,14.177085365634259,9.853708918839716,2.116894330785161,-2.206437971704163,2.2767087486521596,-2.0516208376136986,4.652300114840264,0.32758019712326275,1.651521611306867,238.42286534333684,17.840806236480223,17.840806236480223,17.840806236480223,12.431851652578137,12.431851652578136,12.431851652578136,8.949565228841077,8.949565228841077,6.440670697680657,6.440670697680657,4.633701237018429,4.633701237018429,0.0,23.04,18.781065088757398,15.934156378600823,160.49203061981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6026345269889,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,154.6026345269889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,154.6026345269889,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,18,1,1,1,9.608399999999998,115.3550000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
CCCCCCCCC(CCCCCCCC)CCC1CCCCC1,41.152213610242704,62.69689087568831,51.924552242965504,0.2290201833706033,350.6750000000001,300.27500000000003,350.3912516,150,-0.04141844779676436,-0.06538238322279266,0.06538238322279266,0.04141844779676436,0.56,1.04,1.56,14.218150337604055,9.817198153901618,2.158776485267179,-2.24213376947507,2.311219434610751,-2.094423106028265,4.690202390862385,0.28798673692433047,2.1480702922126143,234.76392511682732,18.003942943296753,18.003942943296753,18.003942943296753,12.363703305156273,12.363703305156273,12.363703305156273,9.060295692850314,9.060295692850314,6.639759771564119,6.639759771564119,4.806917599220806,4.806917599220806,0.0,23.04,17.415637860082306,13.812128418549346,160.49203061981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6847284808275,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,148.6847284808275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,148.6847284808275,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,17,1,1,1,9.4643,115.28500000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
C(CCCCCCCCCCCCCCC)C1C(CC(C(C1)C)C)C,46.06709933564289,63.2719565663202,54.669527950981546,0.25811544887542603,350.6750000000001,300.27500000000003,350.3912516,150,-0.03857423654488235,-0.06538238322279266,0.06538238322279266,0.03857423654488235,0.48,0.88,1.36,14.345472992941772,9.685636991646946,2.2897031791110263,-2.3701117272718815,2.3932503586126153,-2.271035648306117,4.79548567487656,0.13446547002374873,1.815460321282443,281.76289771739914,18.330216356929817,18.330216356929817,18.330216356929817,12.14706570774141,12.147065707741408,12.147065707741408,9.548205041062385,9.548205041062385,7.122715224444232,7.122715224444232,4.956789457560973,4.956789457560973,0.0,23.04,15.096313912009512,11.34375,160.49203061981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.00727314265266,36.51326743049759,0.0,0.0,0.0,0.0,23.671624184645573,136.8489163885047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,136.8489163885047,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,15,1,1,1,9.176100000000002,115.14500000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C1(CCCCC1)C(CCC)CCCCCCCCC(CCC)CCC,35.08301767043649,50.61990655721047,42.85146211382348,0.2431348079101081,350.6750000000001,300.27500000000003,350.3912516,150,-0.03858475409510625,-0.0653722517390235,0.0653722517390235,0.03858475409510625,0.56,1.08,1.64,14.275223652113946,9.7572936176371,2.218258282474101,-2.2996350896745827,2.3497834714771337,-2.1758427028569045,4.737921166913435,0.21795242752382268,2.0171967139731692,257.2118756352258,18.167079650113283,18.167079650113283,18.167079650113283,12.31239171014002,12.312391710140018,12.312391710140018,9.088891172059284,9.088891172059284,6.807096770364813,6.807096770364813,5.388259243648537,5.388259243648537,0.0,23.04,16.193877551020407,11.34375,160.49203061981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.7668224346661,17.75371813848418,0.0,0.0,0.0,0.0,17.75371813848418,142.7668224346661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,142.7668224346661,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,16,1,1,1,9.3202,115.2150000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
C1(CCCC1)CCCC(CCCCCCCC)CCCCCCCC,44.624518218721605,64.73280810058272,54.67866315965216,0.21581432522629482,350.6750000000002,300.27500000000003,350.3912516,150,-0.041428402242451694,-0.06538238322279266,0.06538238322279266,0.041428402242451694,0.56,1.0,1.52,14.214220912590044,9.879469859275213,2.1545661326328225,-2.180184247696595,2.3092832225468896,-2.030513796815814,4.687303613083273,0.351121816770814,2.1034778934628866,234.7639251168273,18.003942943296753,18.003942943296753,18.003942943296753,12.363703305156275,12.363703305156273,12.363703305156273,9.060295692850314,9.060295692850314,6.631341395361315,6.631341395361315,4.85393778252052,4.85393778252052,0.0,23.04,17.415637860082306,13.812128418549346,160.49203061981896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.68472848082752,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,148.68472848082752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,148.68472848082752,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,18,1,1,1,9.4643,115.28500000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CCCCCCCCC(CCCCCCCC)CCCC1CCCC1,44.245079653632985,65.06779758159553,54.656438617614256,0.21581432522629482,350.6750000000001,300.27500000000003,350.3912516,150,-0.041428402242451694,-0.06538238322279266,0.06538238322279266,0.041428402242451694,0.56,1.0,1.52,14.214220912590074,9.879469859275238,2.154566132632824,-2.180184247696593,2.3092832225468864,-2.030513796815815,4.687303613083275,0.35112181677081544,2.1034778934628866,234.7639251168273,18.003942943296753,18.003942943296753,18.003942943296753,12.363703305156273,12.363703305156273,12.363703305156273,9.060295692850314,9.060295692850314,6.631341395361315,6.631341395361315,4.853937782520521,4.853937782520521,0.0,23.04,17.415637860082306,13.812128418549346,160.49203061981893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6847284808275,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,148.6847284808275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,148.6847284808275,0.0,0.0,0.0,1.0,25,0,0,1,1,0,0,0,0,0,18,1,1,1,9.4643,115.28500000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CCCCCCCCC(CCCCCCCC)=CCCCCCCC,48.32699182747587,67.46065993886494,57.89382588317041,0.15126535392213009,350.6750000000002,300.27500000000003,350.3912516,150,-0.03203161387553546,-0.08533156114168634,0.08533156114168634,0.03203161387553546,0.44,0.8,1.24,14.061640745161567,9.976110415050728,1.9982333555045129,-2.0875143680015755,2.1974180811387107,-1.8880496268809535,5.0148193061697075,0.5803820139104638,3.9045743286821115,245.21187563522585,18.426592674107127,18.21948589292058,18.21948589292058,12.346065214951231,12.025350549804866,12.025350549804866,8.100795038596441,8.100795038596441,5.443578934685333,5.443578934685333,3.647985637982262,3.647985637982262,-0.26,24.74,21.78212299915754,19.908491996630158,160.8082587411639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.31183895693917,38.524929737556064,0.0,0.0,0.0,0.0,0.0,149.1876440575921,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,149.1876440575921,11.64912463690315,0.0,0.0,0.92,25,0,0,0,0,0,0,0,0,0,20,0,0,0,9.774499999999996,117.4450000000001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12
CCCCCCCCC(CCCCCCCC)CCCCCCCC,45.32765298657957,65.67248464502998,55.50006881580478,0.18020343102771783,352.69100000000014,300.27500000000003,352.406901664,152,-0.04142857886077631,-0.06538238322279266,0.06538238322279266,0.04142857886077631,0.32,0.56,0.84,14.142987639787455,9.89187124955357,2.082699755819643,-2.1683138654529803,2.243190872340798,-2.014311891807904,4.618381085115547,0.36543886961156163,3.760771658852694,182.03910001730776,18.426592674107127,18.426592674107127,18.426592674107127,12.346065214951231,12.346065214951231,12.346065214951231,8.535351666467985,8.535351666467985,5.897777478867205,5.897777478867205,4.073041065238609,4.073041065238609,0.0,25.0,22.041666666666668,20.166666666666668,161.49786177334818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.60846568051812,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,155.60846568051812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,155.60846568051812,0.0,0.0,0.0,1.0,25,0,0,0,0,0,0,0,0,0,21,0,0,0,9.854399999999996,117.46900000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C(CCCC)C(CCCCCCCCC)CCCCCCCCCC,42.46041419299801,57.486890666613206,49.97365242980561,0.18020343102771783,352.69100000000014,300.27500000000003,352.406901664,152,-0.04142858023887898,-0.06538238322279266,0.06538238322279266,0.04142858023887898,0.32,0.56,0.92,14.140506376157832,9.894000194206194,2.0802273591028033,-2.166174372424449,2.240270347934665,-2.0126844146596854,4.615674554076784,0.36731888595202,3.6358397265280376,220.07820003461552,18.426592674107127,18.426592674107127,18.426592674107127,12.346065214951233,12.346065214951231,12.346065214951231,8.535351666467983,8.535351666467983,5.897777478867205,5.897777478867205,4.073041065238609,4.073041065238609,0.0,25.0,22.041666666666668,20.166666666666668,161.49786177334818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.60846568051812,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,155.60846568051812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,155.60846568051812,0.0,0.0,0.0,1.0,25,0,0,0,0,0,0,0,0,0,21,0,0,0,9.854399999999996,117.46900000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C(CCCCC)C(CCCCCC)(CCCCCC)CCCCCC,33.22363754700927,48.71368419295884,40.96866086998405,0.19113703645735033,352.69100000000014,300.27500000000003,352.406901664,152,-0.02974587529792705,-0.06538238321215155,0.06538238321215155,0.02974587529792705,0.32,0.56,0.76,14.329331896037012,9.70368157914837,2.2754257324686247,-2.3501731578760077,2.4168178270773324,-2.213501294785744,4.798688549563494,0.1717425327168539,4.617953103824094,188.91309033900984,18.64213562373095,18.64213562373095,18.64213562373095,12.242640687119287,12.242640687119284,12.242640687119284,8.742640687119286,8.742640687119286,6.242640687119285,6.242640687119285,4.457106781186547,4.457106781186547,0.0,25.0,18.781065088757398,14.816326530612244,161.49786177334818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4280947655787,31.09827696110082,0.0,0.0,0.0,0.0,5.41499046939678,156.11138125728274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,156.11138125728274,0.0,0.0,0.0,1.0,25,0,0,0,0,0,0,0,0,0,20,0,0,0,9.854399999999996,117.46900000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
C(CCCC)(=O)OCC(COC(CCCC)=O)(COC(CCCC)=O)COC(CCCC)=O,48.618800345814506,75.50494016168248,62.061870253748495,0.18181701300292152,472.6190000000004,428.2670000000003,472.30361836799995,192,0.3053042774794393,-0.4646604714855546,0.4646604714855546,0.3053042774794393,0.45454545454545453,0.6666666666666666,0.8484848484848485,16.57367816718947,9.916320131131632,2.3746177242193447,-2.3134360258803186,2.227901596746382,-2.4359907669154564,5.706988115230323,-0.17038086407313027,5.4171434255898525,471.2444451676064,24.95153670048945,21.079694822695664,21.079694822695664,15.818028087588694,12.444547949727085,12.444547949727085,8.55694797246493,8.55694797246493,5.09518748133315,5.09518748133315,2.757479896096471,2.757479896096471,-2.12,30.88,19.35842865292334,16.18624804166773,198.59813109155075,18.947451815200196,31.842518327448452,0.0,0.0,23.877221151807397,19.178148736287287,0.0,0.0,53.378235290466534,25.683286491704038,25.683286491704038,0.0,38.12560055148748,23.877221151807397,5.41499046939678,104.74480827387463,26.427527858051672,0.0,0.0,0.0,0.0,50.304749009859066,38.12560055148748,5.41499046939678,104.74480827387463,0.0,0.0,105.20000000000002,0.84,33,0,8,0,0,0,0,8,0,8,20,0,0,0,4.906400000000005,124.3690000000001,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0
CCCCCCCCCCCCC=C(c1ccccc1)c2ccccc2,39.97184207426909,64.3347191339045,52.153280604086795,0.3185279890224596,348.574,312.28600000000006,348.281701152,140,-0.015138782939064156,-0.07605788209498573,0.07605788209498573,0.015138782939064156,0.5769230769230769,1.0,1.4615384615384615,14.077415855712353,9.959412735280182,2.03142133619533,-2.0867404986465816,2.240521013838794,-1.879386699197845,5.791135888065643,0.5575118573977107,1.7183904316685952,552.9501414564016,18.288399993672925,16.629027554137913,16.629027554137913,12.915014900172531,10.725397411291144,10.725397411291144,7.320505737329898,7.320505737329898,5.075725852979973,5.075725852979973,3.5159654628513115,3.5159654628513115,-1.8199999999999994,20.491403644356346,13.39263214168774,8.039365672715096,160.90808389492926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.45082259747477,29.541650759315274,0.0,0.0,0.0,5.573104530069267,0.0,77.55277505187675,0.0,77.86659377484399,0.0,0.0,0.0,0.0,0.0,0.0,88.67967803527074,66.73969079144999,5.573104530069267,0.0,0.46153846153846156,26,0,0,0,0,2,2,0,0,0,13,0,0,2,8.429300000000007,116.42400000000006,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9
C1(=CC=CC=C1)C(=CCCCCCCCCCCCC)C1=CC=CC=C1,41.3183877954441,62.80833046527455,52.06335913035933,0.3185279890224596,348.57399999999996,312.28600000000006,348.281701152,140,-0.015138782939064156,-0.07605788209498573,0.07605788209498573,0.015138782939064156,0.5769230769230769,1.0,1.4615384615384615,14.077415855712383,9.959412735280186,2.0314213361953293,-2.086740498646578,2.2405210138388014,-1.8793866991978452,5.791135888065636,0.5575118573977111,1.7183904316685954,552.9501414564018,18.288399993672922,16.62902755413791,16.62902755413791,12.915014900172531,10.725397411291144,10.725397411291144,7.320505737329899,7.320505737329899,5.0757258529799705,5.0757258529799705,3.515965462851311,3.515965462851311,-1.8199999999999994,20.491403644356346,13.39263214168774,8.039365672715096,160.90808389492923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.45082259747474,29.541650759315278,0.0,0.0,0.0,5.573104530069267,0.0,77.55277505187675,0.0,77.86659377484399,0.0,0.0,0.0,0.0,0.0,0.0,88.67967803527074,66.73969079144999,5.573104530069267,0.0,0.46153846153846156,26,0,0,0,0,2,2,0,0,0,13,0,0,2,8.429300000000005,116.42400000000005,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9
CCCCCCCCCCCCCC(c1ccccc1)c2ccccc2,44.49375828660866,68.90112788266829,56.69744308463848,0.2994123670398315,350.59000000000003,312.28600000000006,350.297351216,142,0.0089293701220227,-0.06538238322279266,0.06538238322279266,0.0089293701220227,0.5,0.8846153846153846,1.3076923076923077,14.168573471844606,9.865620737665674,2.125554852320546,-2.1778184048275557,2.2954079410211783,-2.0080883972117225,5.3159403459768555,0.5361235821952618,1.6401652986573432,503.26569805842837,18.288399993672925,16.83613433532446,16.83613433532446,12.915014900172531,11.014072545885957,11.014072545885957,7.698162103334739,7.698162103334739,5.500235507368083,5.500235507368083,3.9091521522691255,3.9091521522691255,-1.5599999999999996,20.7482848779716,13.618450643903593,8.21268164423768,161.59768692711353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.2164457364929,17.54772460632,5.917906046161393,0.0,0.0,0.0,0.0,89.89150272096416,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,101.01840570435814,60.6636706846161,0.0,0.0,0.5384615384615384,26,0,0,0,0,2,2,0,0,0,14,0,0,2,8.519600000000006,115.80500000000008,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9
CCCCCCCCCCCCCCCCCCCCc1ccccc1,48.85137458969571,70.66252252864858,59.756948559172145,0.21604807139647678,358.654,312.28600000000006,358.359951472,150,-0.027887227939307323,-0.06538238322279266,0.06538238322279266,0.027887227939307323,0.4230769230769231,0.7692307692307693,1.1538461538461537,14.018205523930447,10.023858719838087,1.9554325200177285,-2.039115021858439,2.1446718248509056,-1.8602460983162377,5.139077087782526,0.5248693706409719,1.6832392953712125,366.8845171707861,18.54791301766677,17.82178018849254,17.82178018849254,12.931851652578137,11.971343774302781,11.971343774302781,8.246006199739144,8.246006199739144,5.661829882562214,5.661829882562214,3.8754518125238433,3.8754518125238433,-0.78,23.259651070578908,18.994733071859827,15.472984228975431,164.73024540742915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.40954013174087,18.405094737549014,0.0,0.0,0.0,0.0,0.0,128.91934803528486,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,128.06197790405585,30.33183534230805,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,19,0,0,1,9.2708,118.9260000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,42.030202263670496,64.6517155403445,53.3409589020075,0.22912408163738227,358.654,312.28600000000006,358.359951472,150,-0.016196136727272957,-0.06538238322279266,0.06538238322279266,0.016196136727272957,0.5,0.9230769230769231,1.4230769230769231,14.149483371801015,9.884158185658924,2.0976138701582556,-2.1677166855586076,2.2762749760192547,-1.9895203680830953,5.187811261744399,0.494774241087697,1.9747437141722546,380.2846007604961,18.7110497244833,17.98491689530907,17.98491689530907,12.880540057561882,11.930068880418595,11.930068880418595,8.281151374483821,8.281151374483821,5.833255508911971,5.833255508911971,4.0619032917279485,4.0619032917279485,-0.78,23.259651070578908,17.624724127189616,12.553401076859263,164.73024540742915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.49163408557948,24.323000783710405,0.0,0.0,0.0,0.0,0.0,128.91934803528486,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,134.48279952698186,30.33183534230805,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,18,0,0,1,9.441699999999999,119.0200000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
CCCCCCCCCCCCCCCCC(CCC)c1ccccc1,44.4492714896067,65.93650261636243,55.19288705298457,0.22912408163738227,358.654,312.28600000000006,358.359951472,150,-0.016206031081659442,-0.06538238322279266,0.06538238322279266,0.016206031081659442,0.5,0.9615384615384616,1.4230769230769231,14.142530756597122,9.890781495619304,2.0906690513641526,-2.161079174525266,2.2692539038981163,-1.982990045570586,5.187448695636494,0.502014669456777,1.9050838458240487,380.2846007604961,18.7110497244833,17.98491689530907,17.98491689530907,12.880540057561882,11.930068880418595,11.930068880418595,8.281151374483821,8.281151374483821,5.814253107681578,5.814253107681578,4.136617914408619,4.136617914408619,-0.78,23.259651070578908,17.624724127189616,12.553401076859263,164.73024540742915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.49163408557948,24.323000783710405,0.0,0.0,0.0,0.0,0.0,128.91934803528486,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,134.48279952698186,30.33183534230805,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,18,0,0,1,9.441699999999999,119.0200000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
CCCCCCCCCCCCCCCCCC(CC)c1ccccc1,45.29487121015867,65.92695408883364,55.61091264949616,0.22912408163738227,358.654,312.28600000000006,358.359951472,150,-0.016458146955086933,-0.06538238322279266,0.06538238322279266,0.016458146955086933,0.5384615384615384,0.9615384615384616,1.3846153846153846,14.126936869443234,9.906280926563433,2.074649251669156,-2.1459798094362563,2.2537331536487213,-1.9674809846438925,5.1859435003889836,0.5116908271166486,1.832144900132322,380.2846007604961,18.7110497244833,17.98491689530907,17.98491689530907,12.880540057561882,11.930068880418595,11.930068880418595,8.254277920946146,8.254277920946146,5.919915540384172,5.919915540384172,4.093755068839292,4.093755068839292,-0.78,23.259651070578908,17.624724127189616,12.553401076859263,164.73024540742915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.49163408557948,24.323000783710405,0.0,0.0,0.0,0.0,0.0,128.91934803528486,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,134.48279952698186,30.33183534230805,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,18,0,0,1,9.441699999999999,119.0200000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
CCCCCCCCCCCCCCCCCCC(C)c1ccccc1,44.79661468725691,63.363719965739776,54.08016732649834,0.22912408163738232,358.65399999999994,312.28600000000006,358.359951472,150,-0.01903867572665262,-0.06538238322279266,0.06538238322279266,0.01903867572665262,0.5384615384615384,0.9230769230769231,1.3461538461538463,14.089359106272303,9.945041739056034,2.034877553148606,-2.1092865811997465,2.217020857989736,-1.928031363647908,5.179023899510308,0.5207936425627523,1.7577392298115688,380.2846007604961,18.7110497244833,17.98491689530907,17.98491689530907,12.842535255101097,11.89206407795781,11.89206407795781,8.40370716630749,8.40370716630749,5.859298322858126,5.859298322858126,3.9468592626849284,3.9468592626849284,-0.78,23.259651070578908,17.624724127189616,13.427337383890812,164.73024540742915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.91245570850546,17.9021791607844,0.0,0.0,0.0,0.0,0.0,128.91934803528486,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,134.48279952698186,30.33183534230805,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,18,0,0,1,9.441699999999999,119.0200000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
CCCCCCCCCCc1ccc(CCCCCCCCCC)cc1,47.70031919974896,68.28986887501095,57.99509403737996,0.22948993569261103,358.65400000000017,312.28600000000006,358.359951472,150,-0.027886892737374058,-0.06538238322279266,0.06538238322279266,0.027886892737374058,0.38461538461538464,0.6538461538461539,0.9615384615384616,14.036299627141512,10.004913998492695,1.9765917442104424,-2.0547146091855755,2.143656345530593,-1.8978707438412874,5.222270116163314,0.574406271964176,1.977980308453161,350.00426679468546,18.7110497244833,18.037323138116363,18.037323138116363,12.863703305156275,11.942687548605562,11.942687548605562,8.26624404923356,8.26624404923356,5.660981807886896,5.660981807886896,3.798612038000068,3.798612038000068,-0.78,23.259651070578908,17.624724127189616,13.427337383890812,164.73024540742918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00444539419186,36.81018947509803,0.0,0.0,0.0,0.0,0.0,129.42226361204948,0.0,35.392371257240434,0.0,0.0,0.0,0.0,12.841643245852019,0.0,127.70752334959143,24.26546827384644,0.0,0.0,0.7692307692307693,26,0,0,0,0,1,1,0,0,0,18,0,0,1,9.053,119.07000000000009,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12
