SMILES,FOM1_sat_100,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
c1ccc(C2CC2c2ccccc2)cc1,66.13264195389772,2.2436574074074076,2.2436574074074076,0.7579629629629627,0.7579629629629627,0.6785130830178625,23.733333333333334,194.27700000000002,180.16499999999996,194.109550448,74,0,-0.008683513163836157,-0.06224838347282329,0.06224838347282329,0.008683513163836157,0.6,1.0,1.4,14.41914380962385,10.049505827618898,2.3837199462628247,-1.998843762017821,2.5382297602451147,-1.8245742384922476,5.354461415118764,1.0265377441590542,3.1141497889294687,1.8072004154913703,386.6101940594949,10.087575669810528,8.63531001146206,8.63531001146206,7.449489742783178,5.548547388496604,5.548547388496604,4.2700556100296625,4.2700556100296625,3.245889797594359,3.245889797594359,2.332255059064353,2.332255059064353,-1.5599999999999996,9666.32094483707,8.724598244248169,3.541790487859212,1.676340330075309,90.5774925152216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,29.383536698642786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.256633715248796,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.383536698642786,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,17.54772460632,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,2.9839871504157225,1.5159259259259255,21.686568405139834,1.3135185185185185,0.0,0.0,0.2,15,0,0,1,0,1,0,2,0,2,2,0,0,0,0,0,2,1,0,1,0,2,2.060046604791423,3,3.9577000000000027,62.98300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2CCC(c3ccccc3)C2)cc1,54.49687468116653,2.2758333333333334,2.2758333333333334,0.7651908541194252,0.7651908541194252,0.6882644175540702,23.764705882352942,222.33100000000002,204.18699999999995,222.140850576,86,0,-0.015593192561023862,-0.062248389229648,0.062248389229648,0.015593192561023862,0.5882352941176471,1.0,1.411764705882353,14.304055551903131,9.931138409077144,2.2590132198060733,-2.1156346706865374,2.42752521623771,-1.944783613092766,5.256267048298696,0.6856317329696378,2.9040282290086963,1.7460555057600577,412.4116881365323,11.501789232183624,10.049523573835156,10.049523573835156,8.432652990377571,6.531710636090997,6.531710636090997,5.028266584748413,5.028266584748413,3.974579709859951,3.974579709859951,3.0374223012797583,3.0374223012797583,-1.5599999999999996,20119.107570572247,10.58494781584042,4.7473419608848095,2.2606997131739286,103.30737674401483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,42.22517994449481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.09827696110081,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22517994449481,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,30.38936785217202,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,3.0387613378684812,1.5303817082388504,21.943579931972792,3.987277021919879,0.0,0.0,0.29411764705882354,17,0,0,1,0,1,0,2,0,2,2,0,0,0,0,0,2,1,0,1,0,2,2.9559039364656026,3,4.737900000000003,72.21700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2CCC3CCCCC3C2)cc1,61.411714600801666,2.3272021447467877,2.3272021447467877,0.8616203703703702,0.8616203703703702,0.6319486469498021,34.375,214.35199999999995,192.17599999999996,214.172150704,86,0,-0.0159121351670725,-0.062248389240893154,0.062248389240893154,0.0159121351670725,0.75,1.5,2.3125,14.370710777633356,9.66120598911367,2.3186320767189277,-2.391005338346338,2.4532925440690416,-2.262963727617367,5.198341169703531,0.15540408229156588,2.391467002567582,1.7080120746347607,327.1513639060265,10.794682450997076,10.068549621822843,10.068549621822843,7.932652990377571,6.982181813234283,6.982181813234283,5.72527591831464,5.72527591831464,4.810660011244255,4.810660011244255,3.9013146328576567,3.9013146328576567,-0.78,9451.077594147084,10.378809746385171,4.609332906008588,2.0253872396552586,99.06916195640461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01512183401209,42.57963449895921,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,50.86365740664347,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,56.427108898340464,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,44.94575136048208,5.563451491696996,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,1.5893735827664401,2.9879336734693873,11.182503385613504,10.406856024817333,0.0,0.0,0.625,16,0,0,2,0,2,0,1,0,1,3,0,0,0,0,0,1,2,0,2,0,3,2.989961830575989,3,4.760500000000004,68.48200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2CCCC3CCCCC32)cc1,55.97806048654046,2.3488614890400603,2.3488614890400603,0.8752314814814812,0.8752314814814812,0.6319486469498021,34.375,214.35199999999995,192.17599999999996,214.172150704,86,0,-0.013096510373375449,-0.06224838646720587,0.06224838646720587,0.013096510373375449,0.75,1.5,2.375,14.39573815502884,9.636144891644918,2.3464130937495224,-2.41336262648671,2.474543795618245,-2.291095773420494,5.21021557524163,0.1441942452821267,2.3905027277109014,1.8304325328188793,325.1513639060265,10.794682450997076,10.068549621822843,10.068549621822843,7.949489742783178,6.99901856563989,6.99901856563989,5.6564716508828985,5.6564716508828985,4.802465079086128,4.802465079086128,4.052598127285713,4.052598127285713,-0.78,9581.134932665293,10.378809746385171,4.609332906008588,1.9016158771882175,99.06916195640461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.435943456938105,36.158812876033195,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,50.86365740664347,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,56.427108898340464,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,44.94575136048208,5.563451491696996,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,1.610277777777778,2.9285704837490547,11.26143715356513,10.366381251574705,0.0,0.0,0.625,16,0,0,2,0,2,0,1,0,1,3,0,0,0,0,0,1,2,0,2,0,3,2.989961830575989,3,4.760500000000004,68.48200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2CCOCO2)cc1,91.18726380459988,5.441759259259259,5.441759259259259,0.23606481481481434,0.23606481481481434,0.6326028351792624,23.833333333333332,164.204,152.10799999999998,164.083729624,64,0,0.1470462851672205,-0.35528252460234505,0.35528252460234505,0.1470462851672205,1.1666666666666667,2.0,2.6666666666666665,16.673272641992877,10.072517725590652,2.145401310784894,-2.2230298877244326,2.228980788587678,-2.163146074429495,5.1706386022673385,-0.1404664567148987,2.2067946744792137,2.082510086938828,226.8537121839843,8.225768350244728,6.901918539625125,6.901918539625125,5.9663264951887856,4.209334691761591,4.209334691761591,2.880766766542416,2.880766766542416,2.0482940888940484,2.0482940888940484,1.3934568689840643,1.3934568689840643,-0.8600000000000001,1023.9527289583551,7.771837784876604,3.6955458608251655,1.6531457259875812,72.11243088256793,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,5.563451491696996,6.4208216229260096,12.71084835226122,9.473725907600098,0.0,0.0,0.0,0.0,12.524788010674312,13.399824270612745,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.399824270612745,9.473725907600098,0.0,18.08823950237131,30.33183534230805,0.0,0.0,0.0,18.46,0.0,0.0,0.0,6.103966387748303,6.792942306099827,13.027703587438928,5.563451491696996,0.0,18.19910120538483,12.13273413692322,9.473725907600098,10.540726804610733,0.0,0.0,0.0,1.250740740740741,0.0,10.274912840136054,1.1983796296296292,1.235239984882842,0.0,0.4,12,0,2,0,1,1,0,1,0,1,1,0,2,0,2,1,1,0,1,1,0,1,2.3934319130754464,2,2.1220999999999997,45.70400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2Cc3ccccc3C2)cc1,67.79000099040321,2.2621759259259258,2.2621759259259258,0.6977777777777776,0.6977777777777776,0.6507166919995482,15.2,194.277,180.16499999999996,194.109550448,74,0,-0.008083028550915862,-0.062248383335463266,0.062248383335463266,0.008083028550915862,0.6666666666666666,1.2,1.8,14.253101836238145,9.964231639991779,2.2110421599032337,-2.0771157011582355,2.3282490475452513,-1.961838668010047,5.3703949700128515,0.7416732693084963,2.7357645047389916,1.9089620161332206,431.4743434594033,10.087575669810528,8.687716254269356,8.687716254269356,7.432652990377571,5.550312368421672,5.550312368421672,4.284565646490533,4.284565646490533,3.3219903041255057,3.3219903041255057,2.5197594821065907,2.5197594821065907,-1.5599999999999996,6861.297377885391,8.724598244248169,3.541790487859212,1.5643926482750479,90.57749251522159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,35.4499037671044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75954929201341,0.0,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,22.60826052125238,54.59730361615449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,29.531997720943004,0.0,0.0,54.59730361615449,0.0,0.0,0.0,0.0,0.0,4.547598261526834,0.6977777777777776,19.670920256991685,2.417037037037037,0.0,0.0,0.2,15,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2.060046604791423,3,3.5690000000000017,63.03300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2OCCO2)cc1,94.49978119846467,5.316759259259259,5.316759259259259,0.12851851851851892,-0.12851851851851892,0.606612814334446,18.90909090909091,150.177,140.09699999999998,150.06807956,58,0,0.18352217022948852,-0.34599851146744387,0.34599851146744387,0.18352217022948852,1.0,1.6363636363636365,2.272727272727273,16.71742440833548,10.200709099567188,2.162956642564231,-2.0694548101260213,2.214735782845801,-1.958700219269957,5.156556442376867,-0.04406359856795426,2.57938194604314,2.1564901516376005,214.26415929370793,7.518661569058181,6.194811758438577,6.194811758438577,5.4663264951887856,3.7481135270984307,3.7481135270984307,2.4841925315806095,2.4841925315806095,1.693523042271227,1.693523042271227,1.1610375911525022,1.1610375911525022,-0.8600000000000001,773.814583812942,6.825900679776567,3.028978471498393,1.4160156518758305,65.74748876817131,9.473725907600098,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,13.213763929025836,9.473725907600098,0.0,0.0,0.0,0.0,6.290026729335213,13.213763929025836,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,9.473725907600098,0.0,11.853478221032208,30.33183534230805,0.0,0.0,0.0,18.46,0.0,0.0,0.0,6.290026729335213,13.213763929025836,5.563451491696996,0.0,0.0,30.33183534230805,0.0,9.473725907600098,10.633518518518517,0.0,0.0,0.0,1.101851851851852,0.0,9.97735260770975,-0.12851851851851892,1.4157955404383977,0.0,0.3333333333333333,11,0,2,0,1,1,0,1,0,1,0,0,2,0,2,1,1,0,1,1,0,0,1.879591473420861,2,1.732,41.087000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2c3ccccc3-c3ccc4ccccc4c32)cc1,87.04975614967309,2.2911111111111113,2.2911111111111113,0.3273148148148146,0.3273148148148146,0.3552313301267081,15.391304347826088,292.381,276.253,292.125200512,108,0,0.03579456617708297,-0.06224762282128517,0.06224762282128517,0.03579456617708297,0.5217391304347826,1.2608695652173914,2.1739130434782608,14.329275920842779,9.866492137148995,2.3036197344633975,-2.1596607923316107,2.4984382683432163,-1.991424199269738,5.966867826921484,1.0260870123030368,2.9728347655437357,1.9091698202211411,1012.2993940451428,15.225403871315224,12.737604307034017,12.737604307034017,11.432652990377573,8.09209314720961,8.09209314720961,6.1788808042368935,6.1788808042368935,4.9542372327345525,4.9542372327345525,3.982703660121552,3.982703660121552,-2.8599999999999985,582069.1557544012,12.661023112209982,4.822144302011884,1.7840981875303095,135.5863670242276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99550602692418,38.58970588741457,5.917906046161393,0.0,0.0,10.772448428929591,0.0,0.0,0.0,5.917906046161393,0.0,107.68586050201517,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.60826052125238,90.99550602692418,0.0,21.899351412323583,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,38.58970588741457,0.0,0.0,90.99550602692418,0.0,0.0,0.0,0.0,2.689852135298564,7.005430839002268,0.3273148148148146,32.97740221088435,0.0,0.0,0.0,0.043478260869565216,23,0,0,1,0,1,0,4,0,4,1,0,0,0,0,0,1,0,0,0,0,1,2.654490454703658,5,6.000400000000004,96.77100000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(C2c3ccccc3-c3ccccc32)cc1,92.34808367116682,2.2569444444444446,2.2569444444444446,0.38296296296296284,0.38296296296296284,0.4474731722451903,13.052631578947368,242.32099999999997,228.20899999999995,242.109550448,90,0,0.03517872743764505,-0.06224762284334189,0.06224762284334189,0.03517872743764505,0.47368421052631576,0.9473684210526315,1.5263157894736843,14.309459279303343,9.894565334295594,2.2814885833510843,-2.133869633116339,2.469105762780596,-1.9774160216856047,5.800174593814791,1.01501127930919,2.8267726336068346,2.016586117853111,680.2868356032711,12.656489770562876,10.582903768654765,10.582903768654765,9.44948974278318,6.68140954468665,6.68140954468665,5.018197201713933,5.018197201713933,3.966666152644064,3.966666152644064,3.1601698842280053,3.1601698842280053,-2.339999999999999,63410.16371706851,10.57040154653525,4.097390217332549,1.5329418953647778,112.90470249249242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.86277189000094,27.817257458484978,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,95.55312636509194,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.60826052125238,78.86277189000094,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,27.817257458484978,0.0,0.0,78.86277189000094,0.0,0.0,0.0,0.0,0.0,6.989450113378686,0.38296296296296284,28.294253590325017,0.0,0.0,0.0,0.05263157894736842,19,0,0,1,0,1,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2.2795294678973885,4,4.8472000000000035,79.26500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(CC2CCc3ccccc3C2)cc1,59.24416611921404,2.2981018518518517,2.2981018518518517,0.8262037037037036,0.8262037037037036,0.7192362024863709,18.705882352941178,222.33100000000002,204.18699999999995,222.140850576,86,0,-0.024435737506465445,-0.062248736157977526,0.062248736157977526,0.024435737506465445,0.8235294117647058,1.5294117647058822,2.3529411764705883,14.224442122027646,9.807684969264573,2.175684987195457,-2.2411551587755136,2.271231026759805,-2.157577153849933,5.2985679752655335,0.4559117083262493,2.397537735319981,1.7244525769720305,484.40131399276197,11.501789232183624,10.101929816642452,10.101929816642452,8.415816237971965,6.523438914883996,6.523438914883996,5.067257716941637,5.067257716941637,3.8161014260034642,3.8161014260034642,2.8948713827042694,2.8948713827042694,-1.5599999999999996,14720.881694864684,10.58494781584042,4.7473419608848095,2.4116743133127625,103.30737674401482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,48.291547012956414,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,25.683286491704038,0.0,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,5.917906046161393,23.111176098016994,54.59730361615449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,31.246737983401033,11.126902983393991,0.0,54.59730361615449,0.0,0.0,0.0,0.0,0.0,4.618864743428237,0.8262037037037036,19.805107053623917,5.083157832577475,0.0,0.0,0.29411764705882354,17,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,1,2.9559039364656026,3,4.034200000000003,72.10300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(CC2OCOO2)cc1,95.73465296323742,5.112417800453515,5.112417800453515,0.23363118858654586,-0.24314814814814834,0.62282183756919,22.833333333333332,166.176,156.09599999999998,166.06299418,64,0,0.19765307919571515,-0.3199646886825792,0.3199646886825792,0.19765307919571515,1.25,2.0833333333333335,2.75,17.278249239892055,10.145581056447371,2.168669598813738,-2.04290518052109,2.111716275444498,-2.101142369645824,5.144679964266369,-0.27585084943070987,2.5883783341970075,1.9424241269000668,228.78878061771366,8.225768350244728,6.6030600489024405,6.6030600489024405,5.949489742783179,3.887906740227421,3.887906740227421,2.6178750550108116,2.6178750550108116,1.7226064788117257,1.7226064788117257,1.1346036141182143,1.1346036141182143,-0.9000000000000001,1201.0075470674115,7.733836486578785,3.668176834349371,1.8224443698299801,70.79032931341649,4.736862953800049,0.0,13.08296903543504,0.0,0.0,0.0,0.0,9.775141906512223,0.0,0.0,30.33183534230805,5.563451491696996,6.4208216229260096,0.0,14.512004860312274,0.0,0.0,0.0,0.0,12.710848352261223,6.792942306099827,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.08296903543504,20.932826483238284,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,27.69,0.0,0.0,0.0,13.08296903543504,0.0,6.4208216229260096,5.563451491696996,0.0,30.33183534230805,4.887570953256112,9.624433907056162,5.112417800453515,0.0,9.441709419879063,0.0,1.187962962962963,0.0,10.030482331821617,0.49379629629629607,0.23363118858654586,0.0,0.3333333333333333,12,0,3,0,1,1,0,1,0,1,1,0,3,0,3,1,2,0,1,1,0,1,2.3640899867261855,2,1.4910999999999999,42.056000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(CCC2CC2c2ccccc2)cc1,67.24704536558006,2.2710156840513984,2.2710156840513984,0.8332520786092212,0.8332520786092212,0.7178839845075056,22.352941176470587,222.33100000000002,204.18699999999995,222.140850576,86,0,-0.013042452470341763,-0.062248738913847496,0.062248738913847496,0.013042452470341763,0.8235294117647058,1.4705882352941178,2.176470588235294,14.40997539079481,10.039309448295267,2.3663484175740153,-2.0127758102619473,2.493255167545215,-1.882922118554775,5.2554313922018085,0.7034398309348094,3.182476497842406,1.5335846648354896,457.91168813653235,11.501789232183626,10.049523573835156,10.049523573835156,8.432652990377571,6.521673934958927,6.521673934958927,5.037232284846735,5.037232284846735,3.7969420017276674,3.7969420017276674,2.671855747991198,2.671855747991198,-1.5599999999999996,25052.45499101542,10.58494781584042,4.7473419608848095,2.578293433955577,103.30737674401483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,42.225179944494805,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,25.180370914939424,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,29.8864522754074,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,30.38936785217202,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,0.0,3.0109012555639545,1.7477021919879059,21.787764182833627,3.953632369614512,0.0,0.0,0.29411764705882354,17,0,0,1,0,1,0,2,0,2,2,0,0,0,0,0,4,1,0,1,0,2,2.9559039364656026,3,4.422900000000003,72.05300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
