SMILES,DC_exp,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC(C)C(C)C,1.92,2.240740740740741,0.8518518518518516,2.240740740740741,0.8518518518518516,0.4590282783168001,86.178,72.06599999999999,86.109550448,38,-0.04481265908420449,-0.06252913230679805,0.06252913230679805,0.04481265908420449,0.6666666666666666,0.8333333333333334,0.8333333333333334,14.01333451785997,10.012000000000004,1.9516290844405955,-2.0497414690825204,2.0520159625774275,-1.952481299711394,4.459075191119941,0.4569728569138516,2.9934972434784735,21.019550008653873,5.1547005383792515,5.1547005383792515,5.1547005383792515,2.6427344100918364,2.642734410091837,2.642734410091837,2.4880338717125854,2.4880338717125854,1.3333333333333337,1.3333333333333337,0.0,0.0,0.0,13.609640474436812,6.0,2.2222222222222223,2.25,40.563961599812586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.7037037037037033,0.0,0.0,8.962962962962964,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2984,29.675999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC,1.96,2.245694444444444,1.3611111111111112,2.245694444444444,1.3611111111111112,0.47630987365330063,100.205,84.07699999999998,100.12520051199999,44,-0.05332609175221321,-0.06538238322804024,0.06538238322804024,0.05332609175221321,0.7142857142857143,1.1428571428571428,1.4285714285714286,13.862233382977566,10.164098565543423,1.796206847856114,-1.9019330572190785,1.995333382977564,-1.7028014344565705,4.354233382977567,0.6560985655434296,2.447472887876344,19.219280948873624,5.535533905932738,5.535533905932738,5.535533905932738,3.414213562373095,3.414213562373095,3.414213562373095,2.060660171779821,2.060660171779821,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,0.0,35.509609925153406,7.0,6.0,6.0,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008611111111112,4.491388888888888,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.976700000000002,34.432999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCCCC(C)C,1.95,2.2734722222222223,0.9027314814814813,2.2734722222222223,0.9027314814814813,0.5112703489666591,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.04713274852204558,-0.06538221239010727,0.06538221239010727,0.04713274852204558,1.2857142857142858,1.8571428571428572,2.0,13.94608135018466,10.080142899802732,1.8821876934441113,-1.9837657676845375,2.0375324588646344,-1.8346673329298178,4.417096157328514,0.5496425543061613,2.678257743164726,29.01955000865387,5.698670612749268,5.698670612749268,5.698670612749268,3.270055610029662,3.270055610029662,3.270055610029662,2.536075375305438,2.536075375305438,1.1350278050148308,1.1350278050148308,0.6123724356957945,0.6123724356957945,0.0,29.01955000865388,7.0,4.166666666666667,6.0,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.9027314814814813,0.0,4.145185185185185,6.785416666666666,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.832600000000001,34.362999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)CC,1.95,2.3090277777777777,0.949074074074074,2.3090277777777777,0.949074074074074,0.5112703489666591,100.205,84.07699999999998,100.12520051199999,44,-0.044552450743140945,-0.06537242643141263,0.06537242643141263,0.044552450743140945,1.2857142857142858,1.8571428571428572,2.0,13.983693217312995,10.042400277007209,1.9210343082010055,-2.0202837449723887,2.067663286451609,-1.8779395257262868,4.451311172753978,0.508967292553978,2.8318199660707846,31.019550008653873,5.698670612749268,5.698670612749268,5.698670612749268,3.308060412490447,3.308060412490447,3.308060412490447,2.3020951405812147,2.3020951405812147,1.478397839480233,1.478397839480233,0.6969234250586758,0.6969234250586758,0.0,31.916635235956914,7.0,4.166666666666667,3.84,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.949074074074074,0.0,4.082685185185185,6.8015740740740736,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.832600000000001,34.362999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)(C)C,1.96,2.2743055555555554,0.5503472222222222,2.2743055555555554,0.5503472222222222,0.4750207476322447,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.03827118037973427,-0.0653625715831776,0.0653625715831776,0.03827118037973427,1.1428571428571428,1.5714285714285714,1.5714285714285714,14.114787605279895,9.911430892981071,2.0554444225883466,-2.147949012445037,2.188397465243936,-2.0188459406773127,4.577417942951085,0.3731039513926097,3.154490065368808,38.49022499567306,5.914213562373095,5.914213562373095,5.914213562373095,3.060660171779821,3.060660171779821,3.060660171779821,3.310660171779821,3.310660171779821,0.9999999999999998,0.9999999999999998,0.7499999999999998,0.7499999999999998,0.0,18.14170945007629,7.0,2.34375,6.0,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11577042168851,11.83581209232279,0.0,0.0,0.0,0.0,5.41499046939678,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,12.841643245852019,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.5503472222222222,0.0,0.0,2.6493055555555554,9.050347222222221,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.832600000000001,34.362999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)C(C)C,1.95,2.2962962962962963,0.8657407407407406,2.2962962962962963,0.8657407407407406,0.5001817914751358,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.042223386517280546,-0.06511846835372892,0.06511846835372892,0.042223386517280546,1.1428571428571428,1.5714285714285714,1.5714285714285714,14.066881219377116,9.95918068295084,2.0064276726545613,-2.1013106062957765,2.113159452594174,-1.998760246267159,4.516176878336748,0.4074492292309298,3.1442082073698243,37.30296890880646,5.8618073195657985,5.8618073195657985,5.8618073195657985,3.1807392125526213,3.1807392125526213,3.1807392125526213,2.629549110512868,2.629549110512868,1.7820217383170776,1.7820217383170776,0.47140452079103173,0.47140452079103173,0.0,27.977093296928835,7.0,3.061224489795918,2.6666666666666665,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11577042168851,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,6.4208216229260096,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.7685185185185182,0.0,1.3171296296296298,9.081018518518519,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.6885000000000012,34.292999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC(C)C,1.95,2.263888888888889,0.8749999999999998,2.263888888888889,0.8749999999999998,0.5001817914751358,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.04688931685947847,-0.06276378738606951,0.06276378738606951,0.04688931685947847,0.8571428571428571,1.1428571428571428,1.1428571428571428,14.014251950198746,10.01224954721075,1.951961100676995,-2.0500598497960745,2.0766437290779183,-1.9280421509203856,4.4715799171733694,0.46892161946431205,2.9532231745612925,29.302968908806456,5.8618073195657985,5.8618073195657985,5.8618073195657985,3.125897657686229,3.125897657686229,3.125897657686229,3.0233959606302196,3.0233959606302196,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.0,19.093583929800843,7.0,3.061224489795918,6.0,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,18.256633715248796,0.0,0.0,0.0,0.0,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,6.4208216229260096,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.7499999999999996,0.0,1.3611111111111112,9.055555555555555,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.6885000000000012,34.292999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)(C)CC,1.96,2.298611111111111,0.5833333333333334,2.298611111111111,0.5833333333333334,0.5002442109657919,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.03594562843668448,-0.06487337882622692,0.06487337882622692,0.03594562843668448,1.0,1.2857142857142858,1.2857142857142858,14.149550307493493,9.876498710164569,2.0914343529325277,-2.1816698000596295,2.2220515744997984,-2.0541942039873824,4.611729990480692,0.3378954369712388,3.3604351426960575,38.0,5.914213562373096,5.914213562373096,5.914213562373096,3.121320343559643,3.1213203435596424,3.1213203435596424,2.871320343559643,2.871320343559643,1.914213562373095,1.914213562373095,0.24999999999999994,0.24999999999999994,0.0,26.838740541269832,7.0,2.34375,2.6666666666666665,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,5.41499046939678,0.0,0.0,0.0,0.0,5.41499046939678,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,12.841643245852019,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,2.5902777777777777,9.07638888888889,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.832600000000001,34.362999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC)CC,1.95,2.261574074074074,0.9861111111111109,2.261574074074074,0.9861111111111109,0.5112703489666591,100.205,84.07699999999998,100.12520051199999,44,-0.04221543387253523,-0.06511852812199308,0.06511852812199308,0.04221543387253523,0.8571428571428571,1.1428571428571428,1.1428571428571428,14.014002995502262,10.011999999999999,1.9523752809357453,-2.0496634092422563,2.094855983815344,-1.9106590894867614,4.480204764679129,0.4773457108034254,2.9923028831940863,21.509775004326936,5.698670612749268,5.698670612749268,5.698670612749268,3.3460652149512318,3.3460652149512318,3.3460652149512318,2.0907702751760278,2.0907702751760278,1.7320508075688772,1.7320508075688772,0.8660254037844386,0.8660254037844386,0.0,34.3994618804395,7.0,4.166666666666667,2.6666666666666665,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0336764678499,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.9861111111111109,0.0,4.0625,6.784722222222221,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.832600000000001,34.362999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(C)(C)C,1.96,2.261574074074074,0.5,2.261574074074074,0.5,0.4387734079247987,100.20499999999998,84.07699999999998,100.12520051199999,44,-0.03595364166053182,-0.06227354329393883,0.06227354329393883,0.03595364166053182,1.0,1.1428571428571428,1.1428571428571428,14.189174912621917,9.836924894055704,2.131894152259927,-2.2204096809434954,2.2309724403081743,-2.1242526190713,4.636456830422641,0.2834800261158475,3.541196965079901,45.548875021634686,6.077350269189626,6.077350269189626,6.077350269189626,2.9433756729740645,2.9433756729740645,2.9433756729740645,3.5207259421636903,3.5207259421636903,1.7320508075688774,1.7320508075688774,0.0,0.0,0.0,17.086166327180322,7.0,1.8518518518518519,2.6666666666666665,46.92890371420919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,11.332896515558172,0.0,0.0,0.0,0.0,11.332896515558172,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,0.0,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.5,0.7986111111111109,0.0,0.0,11.284722222222223,0.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6885000000000012,34.292999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCC,1.98,2.2558985260770976,1.364795918367347,2.2558985260770976,1.364795918367347,0.48061060527513716,114.232,96.08799999999998,114.14085057599999,50,-0.053316204543896704,-0.0653823832228023,0.0653823832228023,0.053316204543896704,0.625,1.0,1.25,13.894659234682535,10.132494143669753,1.8291013349134206,-1.9330649257747892,2.0277592346825384,-1.7344058563302445,4.386659234682543,0.624494143669756,2.53006045688352,25.019550008653873,6.242640687119286,6.242640687119286,6.242640687119286,3.914213562373095,3.914213562373095,3.914213562373095,2.4142135623730945,2.4142135623730945,1.4571067811865472,1.4571067811865472,0.8535533905932734,0.8535533905932734,0.0,61.499612265106904,8.0,7.0,6.0,53.293845828605804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.488202947845807,4.511797052154195,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.3668000000000022,39.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CCCCCC(C)C,1.97,2.287361111111111,0.9042129629629628,2.287361111111111,0.9042129629629628,0.4921472673477994,114.23199999999999,96.08799999999998,114.14085057599999,50,-0.0471325775290515,-0.06538238184567347,0.06538238184567347,0.0471325775290515,1.125,1.75,2.125,13.964879854785655,10.062182261607683,1.9011220709078742,-2.0015828937213636,2.0625287012244202,-1.8475068847504326,4.438796681172605,0.5343123279298295,2.7158427612932585,37.30296890880646,6.405777393935816,6.405777393935816,6.405777393935816,3.770055610029662,3.770055610029662,3.770055610029662,2.889628765898712,2.889628765898712,1.3850278050148308,1.3850278050148308,0.8025858577612692,0.8025858577612692,0.0,48.27551104108667,8.0,5.142857142857143,6.0,53.29384582860579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4544980907759,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,46.4544980907759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,46.4544980907759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,25.683286491704038,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.9042129629629628,0.0,5.604074074074074,6.825046296296296,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.2227000000000023,38.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCC(C)(C)C,1.98,2.2943055555555554,0.5515972222222223,2.2943055555555554,0.5515972222222223,0.5167600429991204,114.23199999999999,96.08799999999998,114.14085057599999,50,-0.03826129381068647,-0.0653820387556187,0.0653820387556187,0.03826129381068647,1.125,1.625,1.75,14.126349826711014,9.900380546431355,2.0670829577872842,-2.158917222522018,2.203329361863952,-2.027308897582956,4.590518669389076,0.3633925022694719,3.1117661943884265,47.548875021634686,6.621320343559642,6.621320343559642,6.621320343559642,3.5606601717798214,3.560660171779821,3.560660171779821,3.664213562373095,3.664213562373095,1.2803300858899105,1.2803300858899105,0.7071067811865474,0.7071067811865474,0.0,36.61600302409073,8.0,3.111111111111111,6.0,53.293845828605804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,11.83581209232279,0.0,0.0,0.0,0.0,5.41499046939678,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,19.26246486877803,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.5515972222222223,0.0,0.0,4.073680555555556,9.124722222222221,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.2227000000000023,38.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CCC(C)C,1.97,2.2801388888888887,0.8864814814814813,2.2801388888888887,0.8864814814814813,0.5286347163806406,114.23199999999999,96.08799999999998,114.14085057599999,50,-0.047122791945284,-0.06277343901107306,0.06277343901107306,0.047122791945284,0.75,1.0,1.125,14.015202871615879,10.011999999999995,1.9525077848501957,-2.0507088659229424,2.0923092550797118,-1.9142116011653314,4.479592762694349,0.47560655433888877,2.9278193611827583,36.0,6.568914100752346,6.568914100752346,6.568914100752346,3.625897657686229,3.625897657686229,3.625897657686229,3.3650439694243293,3.3650439694243293,1.3213672050459182,1.3213672050459182,0.6666666666666667,0.6666666666666667,0.0,40.339203954130696,8.0,3.9375,6.0,53.29384582860579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,12.841643245852019,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.7729629629629629,0.0,2.7731481481481484,9.120555555555555,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.0786000000000016,38.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(C)(C)CC,1.98,2.329861111111111,0.5920138888888888,2.329861111111111,0.5920138888888888,0.528150214884252,114.23199999999999,96.08799999999998,114.14085057599999,50,-0.035693722224125785,-0.06536239888976586,0.06536239888976586,0.035693722224125785,1.125,1.625,1.75,14.17100340851335,9.85570704085019,2.113283500429641,-2.2020589734669738,2.2467969118897453,-2.0721307349431455,4.634732183251359,0.31853722530185236,3.373381552563661,53.05865002596163,6.621320343559643,6.621320343559642,6.621320343559642,3.6213203435596424,3.6213203435596424,3.6213203435596424,3.267766952966369,3.267766952966369,1.883883476483184,1.883883476483184,0.8535533905932736,0.8535533905932736,0.0,41.8157298068742,8.0,3.111111111111111,3.061224489795918,53.293845828605804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,11.83581209232279,0.0,0.0,0.0,0.0,5.41499046939678,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,46.95741366754052,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,19.26246486877803,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.5920138888888888,0.0,0.0,3.99125,9.166736111111112,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.2227000000000023,38.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)C(C)CC,1.97,2.3275462962962963,0.9166666666666665,2.3275462962962963,0.9166666666666665,0.5286347163806406,114.23199999999999,96.08799999999998,114.14085057599999,50,-0.04197058946384056,-0.06511829561900206,0.06511829561900206,0.04197058946384056,0.875,1.125,1.25,14.109937408101041,9.916801308761304,2.0505084520341286,-2.1426656620061846,2.1604630591502176,-2.03714123638279,4.561274559759071,0.36704202954242665,3.292478156075495,40.0,6.568914100752346,6.568914100752346,6.568914100752346,3.718744015013406,3.718744015013406,3.718744015013406,2.771064349313151,2.771064349313151,2.25930562250979,2.25930562250979,0.804737854124365,0.804737854124365,0.0,53.47276361405894,8.0,3.9375,2.34375,53.293845828605804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53659204461451,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,12.841643245852019,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.833333333333333,0.0,2.6567592592592595,9.176574074074075,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.0786000000000016,38.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(CC)CC,1.97,2.281574074074074,0.9999999999999998,2.281574074074074,0.9999999999999998,0.5261016802172799,114.232,96.08799999999998,114.14085057599999,50,-0.04196320542519574,-0.0653722545047953,0.0653722545047953,0.04196320542519574,1.0,1.5,1.625,14.04319907840953,9.98351254584087,1.9820493184461552,-2.0776676182946683,2.127892040538398,-1.935668349113428,4.51122650397729,0.4505881024986818,3.0743734120651833,35.302968908806456,6.405777393935816,6.405777393935816,6.405777393935816,3.8460652149512318,3.8460652149512318,3.8460652149512318,2.4711971193069777,2.4711971193069777,1.8516239634379272,1.8516239634379272,1.105171715522539,1.105171715522539,0.0,58.51622162380951,8.0,5.142857142857143,3.061224489795918,53.293845828605804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.454498090775914,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,46.454498090775914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,25.683286491704038,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,5.507962962962963,6.82537037037037,0.0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.2227000000000023,38.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
