smiles,flashpoint,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
OCC#CCO,425.15,7.912638888888889,-0.1661111111111111,7.912638888888889,0.1661111111111111,0.3701229528529767,86.08999999999999,80.04199999999999,86.036779432,34,0,0.10382111676153871,-0.38365415946552334,0.38365415946552334,0.10382111676153871,1.0,1.3333333333333333,1.5,16.252835465533778,10.61123302331676,1.5656068452019314,-1.6630007477742879,1.4795418900029906,-1.7445546780916474,4.972649152308491,0.3416518812241735,2.8986676180251862,59.35260810785708,4.82842712474619,3.3086407533730107,3.3086407533730107,2.914213562373095,1.5895623132202235,1.5895623132202235,0.6697811566101117,0.6697811566101117,0.2831138830084189,0.2831138830084189,0.11180339887498945,0.11180339887498945,-0.52,20.986300857070454,5.48,4.480000000000002,3.4800000000000018,36.42177026727067,10.213054789681411,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.840868637711289,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,13.213763929025836,0.0,11.840868637711289,0.0,0.0,0.0,23.426818718707246,0.0,11.840868637711289,0.0,0.0,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,11.840868637711289,10.213054789681411,0.0,0.0,15.825277777777778,0.0,4.506944444444445,0.0,0.0,-0.3322222222222222,0.0,0.5,6,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,-1.0256,21.947599999999994,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCCCCCO,420.15,8.303086734693878,0.28316326530612246,8.303086734693878,0.28316326530612246,0.5168950977146299,118.176,104.06399999999998,118.099379688,50,0,0.0430524188901144,-0.39637656929582127,0.39637656929582127,0.0430524188901144,0.625,1.0,1.25,16.251809060668663,10.189610435021264,1.8418181452970726,-1.9273876529933411,1.9606932524442697,-1.8509519372936538,4.38593085666837,0.26506847441232034,2.53006045688352,31.509775004326936,6.242640687119286,5.1370678781192005,5.1370678781192005,3.914213562373095,3.1324555320336755,3.1324555320336755,1.8614271578730526,1.8614271578730526,1.0662277660168376,1.0662277660168376,0.5771601883432524,0.5771601883432524,-0.08,61.499612265106904,7.919999999999998,6.92,5.92,50.15242910420461,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,12.841643245852019,13.213763929025836,0.0,10.213054789681411,0.0,0.0,25.683286491704038,13.213763929025836,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,25.683286491704038,0.0,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,25.683286491704038,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,16.606173469387755,0.0,0.0,0.0,3.8275,0.5663265306122449,0.0,1.0,8,2,2,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0.5313999999999999,32.63959999999998,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CC(O)CCC(C)O,374.15,8.690138888888889,-0.27351851851851894,8.690138888888889,0.2735185185185187,0.5671258850897161,118.17599999999999,104.06399999999998,118.099379688,50,0,0.0512619369691599,-0.39341753562647275,0.39341753562647275,0.0512619369691599,1.0,1.25,1.375,16.27028580608666,10.147618267218215,1.9770502122762075,-2.0393406143911994,1.9827766466211152,-2.056331736753653,4.506572926345595,0.13312062646971262,2.9278193611827583,42.49022499567306,6.568914100752346,5.463341291752263,5.463341291752263,3.625897657686229,2.9875948988012997,2.9875948988012997,2.2753930012817842,2.2753930012817842,1.0022158256034535,1.0022158256034535,0.4824045318333193,0.4824045318333193,-0.08,40.339203954130696,7.919999999999998,3.8663320069380673,5.92,50.152429104204614,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,12.207932775496605,10.213054789681411,0.0,0.0,38.89705042072987,0.0,0.0,0.0,0.0,0.0,0.0,22.420987565178017,0.0,0.0,26.689117645233267,0.0,0.0,40.46,0.0,0.0,0.0,12.207932775496605,12.841643245852019,0.0,0.0,13.847474399381248,0.0,0.0,10.213054789681411,0.0,0.0,17.380277777777778,0.0,0.0,0.0,0.8372222222222219,3.4491666666666667,0.0,1.0,8,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0.5282,32.59559999999998,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC)(CO)CO,380.15,8.816527777777779,-0.22222222222222232,8.816527777777779,0.09375,0.5930490211600274,132.203,116.07499999999997,132.115029752,56,0,0.050870287368615576,-0.39570778589208533,0.39570778589208533,0.050870287368615576,1.0,1.3333333333333333,1.3333333333333333,16.269458899118153,9.843835110231009,2.227554407319435,-2.254312375476662,2.2326610811734033,-2.2728933385547485,4.729518271982729,0.04801638897272744,3.824684203207495,49.8066274519979,7.328427124746191,6.2228543157461065,6.2228543157461065,4.242640687119286,3.460882656779866,3.460882656779866,2.5233345472033855,2.5233345472033855,2.170820393249936,2.170820393249936,0.7472135954999577,0.7472135954999577,-0.08,93.40990953421706,8.92,3.854020551508844,1.9535120039637857,56.51737121860122,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,5.41499046939678,13.213763929025836,10.213054789681411,0.0,5.41499046939678,26.689117645233267,13.213763929025836,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,5.41499046939678,26.689117645233267,0.0,0.0,40.46,0.0,0.0,0.0,18.628754398422615,0.0,12.841643245852019,0.0,0.0,13.847474399381248,0.0,10.213054789681411,0.0,0.0,17.633055555555558,-0.22222222222222232,0.0,0.0,1.6875,4.151666666666666,0.0,1.0,9,2,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.7773999999999999,37.18659999999999,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(O)C#CC(C)(C)O,347.05,9.096250000000001,-1.0138888888888888,9.096250000000001,1.0138888888888884,0.48431004881554435,142.198,128.08599999999998,142.099379688,58,0,0.11957661439204867,-0.3782037405586649,0.3782037405586649,0.11957661439204867,0.8,1.0,1.1,16.284558859756775,10.075202153784575,2.1026089464474746,-2.103871004409549,2.011754278489217,-2.1975008741681514,5.162067588429978,0.13119040899173265,4.192314975869543,140.4124001904373,8.414213562373096,6.894427190999917,6.894427190999917,4.207106781186548,3.1972135954999583,3.1972135954999583,3.3680339887498953,3.3680339887498953,0.6743033988749896,0.6743033988749896,0.3059016994374948,0.3059016994374948,-0.52,64.49348655335928,9.48,2.611074500964172,7.4799999999999995,61.88153872485709,10.213054789681411,11.202101621967376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.840868637711289,27.694948798762496,0.0,0.0,10.213054789681411,0.0,0.0,38.89705042072987,0.0,0.0,11.840868637711289,0.0,0.0,0.0,21.415156411648788,0.0,11.840868637711289,27.694948798762496,0.0,0.0,40.46,11.202101621967376,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,11.840868637711289,10.213054789681411,0.0,0.0,18.192500000000003,-2.0277777777777772,5.034722222222222,0.0,0.0,6.3005555555555555,0.0,0.75,10,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0.5316000000000001,40.37160000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(OCC1CCC(COC(=O)c2ccccc2)CC1)c1ccccc1,434.15,11.98413702312075,-0.25970870479400143,11.98413702312075,0.25970870479400143,0.7180638365151275,352.4300000000001,328.2380000000001,352.167459248,136,0,0.3376273842520859,-0.46180161910916556,0.46180161910916556,0.3376273842520859,0.6538461538461539,1.0,1.3461538461538463,16.537039459266737,9.826344688317358,2.234090600598084,-2.2738847795317083,2.2914161707393563,-2.2353934032111273,5.892477955894935,0.02971479445784147,1.3515527726402972,639.9368109851985,18.192023676495612,14.803837079250252,14.803837079250252,12.720346690612276,9.164703797946448,9.164703797946448,6.815725578575684,6.815725578575684,4.885569037629964,4.885569037629964,3.2670323837309607,3.2670323837309607,-2.6199999999999988,1125495.2621976372,18.1794791230041,9.181271269952447,5.186030750139988,153.6822219750991,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,36.39820241076966,61.78456685787326,0.0,24.340666912419827,19.06280027574374,11.938610575903699,11.835812092322787,25.683286491704038,13.213763929025836,71.7905736680101,0.0,0.0,0.0,0.0,25.152374504929533,9.473725907600098,11.835812092322787,46.39926384324167,60.6636706846161,0.0,52.6,0.0,9.589074368143644,0.0,11.938610575903699,36.17647900474262,25.683286491704038,0.0,24.26546827384644,36.39820241076966,0.0,9.473725907600098,10.86905321373742,23.968274046241497,0.0,1.1833524751488733,0.26528095174816446,18.139637956137012,3.9826341647770214,0.9251005255433471,0.0,0.36363636363636365,26,0,4,1,0,1,2,0,2,4,0,4,6,1,0,1,3,4.506800000000004,98.89700000000005,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
OCc1ccc(CO)cc1,460.95,8.63868858654573,0.06121882086167796,8.63868858654573,0.06121882086167796,0.6302531735776946,138.166,128.08599999999998,138.06807956,54,0,0.06813729009165603,-0.39168046561261877,0.39168046561261877,0.06813729009165603,0.8,1.1,1.3,16.252189393355287,10.14838502546913,1.8922621220704348,-1.9617147724385946,2.026309959686666,-1.847787837224015,5.20536722485771,0.2778118826512912,2.7972512629697874,167.91749419417292,7.397341225498538,5.618041830131515,5.618041830131515,4.863703305156274,3.1609295182661423,3.1609295182661423,2.1327243469445643,2.1327243469445643,1.3881197385875597,1.3881197385875597,0.7500819719143945,0.7500819719143945,-0.8600000000000001,237.587417309747,7.249409190371992,3.3438781752721205,1.5589932097607084,59.749754852682194,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,11.126902983393991,0.0,13.213763929025836,10.213054789681411,0.0,0.0,13.213763929025836,0.0,35.392371257240434,0.0,0.0,0.0,0.0,10.213054789681411,13.213763929025836,0.0,11.126902983393991,24.26546827384644,0.0,40.46,0.0,0.0,0.0,13.213763929025836,0.0,11.126902983393991,0.0,24.26546827384644,0.0,0.0,10.213054789681411,0.0,0.0,17.27737717309146,1.7448148148148155,0.0,7.188703703703704,0.0,0.12243764172335592,0.0,0.25,10,2,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0.6712,38.287600000000005,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(CC)(CO)CO,386.15,9.043160430839002,-0.21229166666666677,9.043160430839002,0.11111111111111116,0.6187232001043982,160.257,140.09699999999998,160.14632988,68,0,0.050880597064756714,-0.395707598897444,0.395707598897444,0.050880597064756714,1.0909090909090908,1.6363636363636365,1.9090909090909092,16.26947927900433,9.818366485585662,2.246585733336604,-2.2740371659120515,2.266024570151099,-2.283441665867036,4.750589367387028,0.04203237255575497,3.8352571576460592,79.2988603028468,8.742640687119286,7.637067878119202,7.637067878119202,5.2426406871192865,4.460882656779866,4.460882656779866,3.273334547203385,3.273334547203385,2.4814805650297576,2.4814805650297576,1.1602740713516715,1.1602740713516715,-0.08,258.43649279970754,10.92,5.555061483716949,3.211319857312723,69.24725544739442,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,5.41499046939678,13.213763929025836,10.213054789681411,0.0,5.41499046939678,39.53076089108528,13.213763929025836,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,5.41499046939678,39.53076089108528,0.0,0.0,40.46,0.0,0.0,0.0,18.628754398422615,0.0,25.683286491704038,0.0,0.0,6.923737199690624,6.923737199690624,10.213054789681411,0.0,0.0,18.086320861678004,-0.21229166666666677,0.0,0.0,4.017569444444444,4.358401360544217,0.0,1.0,11,2,2,0,0,0,0,0,0,2,2,2,6,0,0,0,0,1.5575999999999999,46.42060000000002,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)(O)C#CC(C)(O)CC,382.15,9.49732709750567,-0.9730555555555558,9.49732709750567,0.5692403628117914,0.6133990514505959,170.25199999999995,152.10799999999998,170.130679816,70,0,0.12209902371775387,-0.3779206124064765,0.3779206124064765,0.12209902371775387,0.9166666666666666,1.1666666666666667,1.3333333333333333,16.285668035589683,9.996330516574098,2.1670064222441305,-2.1613314987629657,2.0971886908281405,-2.242120596182155,5.180938858690563,0.10587852732139334,4.391691018471864,173.61945653191242,9.828427124746192,8.30864075337301,8.30864075337301,5.328427124746191,4.3185339390596,4.3185339390596,3.504815112233145,3.504815112233145,1.9779680319682857,1.9779680319682857,0.4460667423824501,0.4460667423824501,-0.52,262.4341671199568,11.480000000000002,3.9303936061534768,4.376942800788955,74.6114229536503,10.213054789681411,11.202101621967376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.688343037092537,26.689117645233267,0.0,0.0,10.213054789681411,0.0,0.0,51.738693666581895,0.0,0.0,11.840868637711289,0.0,0.0,0.0,21.415156411648788,0.0,11.840868637711289,40.53659204461451,0.0,0.0,40.46,11.202101621967376,10.213054789681411,0.0,0.0,12.841643245852019,0.0,0.0,13.847474399381248,13.847474399381248,11.840868637711289,0.0,0.0,0.0,18.994654195011336,-1.9461111111111111,5.310833333333333,0.0,1.1384807256235827,7.002142857142857,0.0,0.8,12,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1.3117999999999999,49.60560000000003,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CO)(CO)CO,445.15,8.656527777777779,-0.6666666666666665,8.656527777777779,0.15625,0.4790098719986524,134.17499999999998,120.06299999999997,134.094294308,56,0,0.05309541952469496,-0.3956157045870803,0.3956157045870803,0.05309541952469496,1.0,1.3333333333333333,1.3333333333333333,16.286152191790592,9.883334236701762,2.2435494286316136,-2.242477252329115,2.176993946892961,-2.323630504872613,4.736825360822738,0.0030440377642230155,3.824684203207495,51.19344939991072,7.328427124746191,5.670067911246065,5.670067911246065,4.242640687119286,3.070003641610157,3.070003641610157,2.3278950396185305,2.3278950396185305,1.7562305898749042,1.7562305898749042,0.4854101966249683,0.4854101966249683,-0.12,93.40990953421706,8.880000000000003,3.821107049779541,1.93040302009999,54.946662856400614,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,5.41499046939678,19.820645893538753,15.319582184522117,0.0,5.41499046939678,13.344558822616634,19.820645893538753,0.0,0.0,0.0,0.0,0.0,35.14022807806087,0.0,5.41499046939678,13.344558822616634,0.0,0.0,60.69,5.41499046939678,0.0,0.0,19.820645893538753,6.4208216229260096,0.0,0.0,0.0,6.923737199690624,0.0,15.319582184522117,0.0,0.0,25.969583333333336,-0.6666666666666665,0.0,0.0,0.59375,1.3533333333333333,0.0,1.0,9,3,3,0,0,0,0,0,0,3,3,3,4,0,0,0,0,-0.6403000000000001,33.98139999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC(CO)(CO)CO,513.15,8.496527777777779,-1.1111111111111112,8.496527777777779,0.40625,0.35812125238694953,136.147,124.05099999999997,136.073558864,56,0,0.06265416870585083,-0.3955228473221826,0.3955228473221826,0.06265416870585083,0.6666666666666666,0.8888888888888888,0.8888888888888888,16.302305780009466,9.928359604988607,2.25967457389275,-2.230952056946846,2.113202866360481,-2.3697117054185903,4.744307479487103,-0.03277792226151171,3.824684203207495,51.84847143196431,7.328427124746191,5.117281506746021,5.117281506746021,4.242640687119286,2.679124626440447,2.679124626440447,2.1324555320336755,2.1324555320336755,1.3416407864998732,1.3416407864998732,0.2999999999999999,0.2999999999999999,-0.16,93.40990953421706,8.840000000000002,3.7882450922070197,1.9073849525200877,53.37595449420002,20.426109579362823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.842518327448452,20.426109579362823,0.0,5.41499046939678,0.0,26.427527858051672,0.0,0.0,0.0,0.0,0.0,46.85363743741449,0.0,5.41499046939678,0.0,0.0,0.0,80.92,31.842518327448452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.0,0.0,33.986111111111114,-1.1111111111111112,0.0,0.0,0.0,-1.625,0.0,1.0,9,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,-2.058,30.77619999999999,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,422.05,8.95662037037037,-1.669305555555556,8.95662037037037,0.7258182161753588,0.2612626527203185,182.172,168.05999999999997,182.079038168,74,0,0.11057860653131252,-0.393579134968567,0.393579134968567,0.11057860653131252,0.6666666666666666,0.9166666666666666,1.0833333333333333,16.394754911637897,10.042293650034011,2.2870728129698867,-2.2367959703958795,2.0347043003222263,-2.464981960713012,4.792562123799775,-0.12299440537156826,3.9851644508585786,104.6059378176129,9.723614639131599,6.406896212131347,6.406896212131347,5.540111220059325,3.481747671950047,3.481747671950047,2.4810286345909196,2.4810286345909196,1.5124781619578975,1.5124781619578975,0.6712088270938985,0.6712088270938985,-0.24000000000000002,358.753229562491,11.760000000000002,5.413461330448892,3.015404674173516,69.32936411298864,30.63916436904423,24.41586555099321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,30.63916436904423,0.0,0.0,24.41586555099321,13.213763929025836,0.0,0.0,0.0,0.0,0.0,68.26879384906327,0.0,0.0,0.0,0.0,0.0,121.38000000000001,37.62962948001904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63916436904423,0.0,0.0,52.1769142101285,0.0,0.0,0.0,-6.391944444444446,-1.4516364323507176,0.0,1.0,12,6,6,0,0,0,0,0,0,6,6,6,5,0,0,0,0,-3.5854000000000004,38.198800000000006,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CO)(CO)CO,433.15,8.465277777777779,-0.7083333333333335,8.465277777777779,0.18055555555555558,0.44602689602380213,120.148,108.05199999999999,120.078644244,50,0,0.05283719633773948,-0.39562660662971727,0.39562660662971727,0.05283719633773948,1.0,1.25,1.25,16.285927685662653,9.9481909635414,2.195925619646188,-2.1968775725050214,2.104374074011843,-2.2931371431299623,4.68749426569181,0.020029596893262037,3.5832125652604643,50.42945954287094,6.621320343559643,4.962961130059517,4.962961130059517,3.6819805153394642,2.509343469830335,2.509343469830335,2.285001820805078,2.285001820805078,1.1451620422751934,1.1451620422751934,0.14999999999999994,0.14999999999999994,-0.12,52.28341890015258,7.880000000000001,3.016596055514974,1.775787679571463,48.581720742004016,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,5.41499046939678,19.820645893538753,15.319582184522117,0.0,5.41499046939678,6.923737199690624,19.820645893538753,0.0,0.0,0.0,0.0,0.0,35.14022807806087,0.0,5.41499046939678,6.923737199690624,0.0,0.0,60.69,5.41499046939678,0.0,0.0,19.820645893538753,0.0,0.0,0.0,6.923737199690624,0.0,0.0,15.319582184522117,0.0,0.0,25.395833333333336,-0.7083333333333335,0.0,0.0,0.0,1.0624999999999998,0.0,1.0,8,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,-1.0304,29.36439999999999,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(CO)CO,424.817,8.434027777777779,-0.30555555555555536,8.434027777777779,0.04513888888888884,0.5172764729081333,104.14899999999999,92.05299999999998,104.083729624,44,0,0.05035781720468142,-0.3957293965497394,0.3957293965497394,0.05035781720468142,1.1428571428571428,1.4285714285714286,1.4285714285714286,16.269145235687592,9.968771362422622,2.1254159611902628,-2.1572456426335895,2.0950864092458428,-2.2030668636793047,4.624507536062649,0.0856581633348528,3.3604351426960584,44.041843979966416,5.914213562373096,4.808640753373011,4.808640753373011,3.121320343559643,2.339562313220223,2.339562313220223,2.480441328389933,2.480441328389933,0.8560623297836547,0.8560623297836547,0.04999999999999998,0.04999999999999998,-0.08,26.838740541269832,6.92,2.28455463728191,2.595675675675676,43.787486989808,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,5.41499046939678,13.213763929025836,10.213054789681411,0.0,5.41499046939678,13.847474399381248,13.213763929025836,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,5.41499046939678,13.847474399381248,0.0,0.0,40.46,0.0,0.0,0.0,18.628754398422615,0.0,0.0,0.0,13.847474399381248,0.0,0.0,10.213054789681411,0.0,0.0,16.868055555555557,-0.30555555555555536,0.0,0.0,0.0,3.6875,0.0,1.0,7,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.0028000000000000247,27.95259999999999,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(O)CC(C)(C)O,374.817,9.028055555555556,-0.7280092592592593,9.028055555555556,0.4074074074074079,0.5548951576761242,118.17599999999999,104.06399999999998,118.099379688,50,0,0.06157732087321983,-0.3933060128156288,0.3933060128156288,0.06157732087321983,1.5,1.875,1.875,16.29230025266356,10.02464758797823,2.1394513329798674,-2.1746103770929603,2.086413581217106,-2.2360181493722773,4.668077864943921,0.024858572475634593,3.388924101358251,61.419011889093376,6.784457050376173,5.678884241376089,5.678884241376089,3.4165022194363885,2.820957637743903,2.820957637743903,2.8655797709729356,2.8655797709729356,0.7949466215308498,0.7949466215308498,0.7229343982628323,0.7229343982628323,-0.08,23.005390496014627,7.919999999999998,2.464484911550468,5.92,50.152429104204614,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,6.4208216229260096,11.70501719873199,10.213054789681411,0.0,0.0,38.89705042072987,0.0,0.0,0.0,0.0,0.0,0.0,21.918071988413402,0.0,0.0,27.19203322199788,0.0,0.0,40.46,11.70501719873199,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,10.213054789681411,0.0,0.0,17.75604166666667,-0.7280092592592593,0.0,0.0,0.030092592592592116,5.0252083333333335,0.0,1.0,8,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0.5282,32.59559999999998,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC[C@H](O)CO,385.15,8.447916666666668,-0.7453703703703709,8.447916666666668,0.06773148148148134,0.4197930669997351,106.121,96.04099999999998,106.06299418,44,0,0.07922909103547164,-0.39627330039606967,0.39627330039606967,0.07922909103547164,1.2857142857142858,1.8571428571428572,2.0,16.318989300091424,10.278839270669055,1.9635083239483289,-2.0007412358779617,1.8438618561761884,-2.123780317000567,4.477652436882382,0.0720852288670703,2.8318199660707846,37.916146960893634,5.698670612749268,4.040311399249142,4.040311399249142,3.308060412490447,2.207151002708563,2.207151002708563,1.3486796244447707,1.3486796244447707,0.6730721379454456,0.6730721379454456,0.2403092127540179,0.2403092127540179,-0.12,31.916635235956914,6.880000000000001,4.050068027210885,3.7170733673743617,42.2167786276074,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,12.71084835226122,15.319582184522117,0.0,0.0,12.524788010674312,13.213763929025836,0.0,0.0,0.0,0.0,0.0,34.63731250129626,0.0,0.0,6.4208216229260096,0.0,0.0,60.69,6.103966387748303,0.0,0.0,19.634585551951847,0.0,0.0,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,24.649351851851854,0.0,0.0,0.0,-0.48495370370370416,-0.33106481481481453,0.0,1.0,7,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,-1.2780000000000002,24.795399999999994,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
