SMILES,name,beta_0C,beta_10C,beta_20C,beta_30C,beta_40C,beta_50C,beta_60C,beta_70C,beta_80C,beta_90C,beta_100C,fit_r2,n_points,flag
CC1(C)CCCCC1,"1,1-dimethylcyclohexane",0.0009941075694327,0.0010181187535567,0.0010427675212832,0.0010680844334556,0.0010941019307754,0.0011208544829942,0.001148378752474,0.0011767137737593,0.001205901151023,0.0012359852754975,0.0012670135652955,0.9999986515170224,11,
CC(C)=CC(C)(C)C,"2,4,4-trimethyl-2-pentene",0.0011168019931487,0.001152664559168,0.0011896332337779,0.0012277738375435,0.0012671570866491,0.0013078590698988,0.0013499617820712,0.0013935537215765,0.0014387305616674,0.0014855959060111,0.0015342621412786,0.9999945937859306,11,
O=C1CCCCCO1,6-hexanolactone,0.00067476920618,0.0006863309548972,0.000698100569079,0.0007100849007495,0.0007222910875082,0.0007347265678713,0.0007473990976082,0.000760316767146,0.000773488020127,0.0007869216732078,0.0008006269372001,0.9999999388267988,11,
CCCCCCC=O,heptanal,0.0010368870872599,0.0010616224402751,0.0010870367340339,0.0011131629628928,0.0011400361973767,0.0011676937522498,0.0011961753711217,0.0012255234295206,0.0012557831586273,0.0012870028921661,0.0013192343393008,0.9999991818866918,11,
CC(C)C(=O)C(C)C,"2,4-dimethyl-3-pentanone",0.0014205097255459,0.0013956384340968,0.0013694262403045,0.0013418527556154,0.0013129002736627,0.0012825540422925,0.0012508025370449,0.0012176377334344,0.0011830553750968,0.0011470552346135,0.0011096413635908,0.9999348195985288,11,
CCCCC(C)CC,3-methylheptane,0.0010949832228591,0.0011159802101881,0.0011375507590539,0.0011597204341246,0.001182516318991,0.0012059671310384,0.0012301033468956,0.0012549573396167,0.0012805635288961,0.0013069585457838,0.001334181413562,0.9999941052145288,11,
CCCC(C)C(C)C,"hexane, 2,3-dimethyl-",0.0011020871173416,0.0011238228682658,0.0011461596065802,0.0011691245974306,0.0011927467524849,0.0012170567565861,0.0012420872062684,0.0012678727614566,0.0012944503118335,0.0013218591595589,0.0013501412202461,0.999994085075752,11,
CCCCCCCC,octane,0.0010932235422963,0.0011168674627698,0.0011411753851446,0.0011661787658572,0.001191911027758,0.001218407717207,0.0012457066764503,0.0012738482330421,0.0013028754083108,0.0013328341471434,0.0013637735716739,0.9999953419736176,11,
CC(C)(C)C(C)(C)C,"2,2,3,3-tetramethylbutane",0.0013497463724701,0.0013479473641076,0.0013458241948981,0.0013433648162979,0.0013405569362534,0.0013373880283791,0.0013338453426625,0.0013299159177972,0.0013255865952456,0.0013208440351366,0.0013156747340998,0.9999571695692556,11,
CC(C)CC(C)(C)C,"2,2,4-trimethylpentane",0.0011289120424742,0.0011581634591328,0.0011882910702342,0.0012193413280075,0.0012513638808827,0.0012844118567386,0.0013185421767087,0.001353815903466,0.001390298628492,0.0014280609035223,0.0014671787221644,0.9999915537697815,11,
CC(C)C(C)C(C)C,"2,3,4-trimethylpentane",0.0010263110979877,0.0010476789235655,0.0010696122248459,0.0010921364245038,0.0011152784476991,0.0011390668355686,0.0011635318691424,0.0011887057048222,0.0012146225226989,0.0012413186891544,0.0012688329353762,0.999988394913866,11,
CCCOC(C)(C)C,"ethane, 1,1-dimethyl-1-propoxy-",0.0011936579115544,0.0012327631217741,0.0012731509290652,0.0013149009717008,0.0013580991365977,0.0014028381995341,0.0014492185451223,0.0014973489783998,0.0015473476419631,0.0015993430550392,0.0016534752938645,0.9999967235873524,11,
CCCCCCCO,1-heptanol,0.0007858073719043,0.0008121781093793,0.0008391450871816,0.0008667397708643,0.0008949954759964,0.0009239475180402,0.0009536333765288,0.0009840928751868,0.0010153683798506,0.0010475050162993,0.001080550910394,0.9999997619256225,11,
CC(C)OC(C)(C)C,"1-methylethyl 1,1-dimethylethyl ether",0.0012325075588775,0.0012763745254301,0.0013217420120367,0.0013687092321328,0.0014173836193873,0.0014678817215665,0.0015203302125502,0.0015748670411851,0.0016316427391116,0.001690821913886,0.0017525849588212,0.9999952018173868,11,
CCOC(=O)OCC,diethyl carbonate,0.0011007471305645,0.0011248539529508,0.0011496434470353,0.0011751482813558,0.0012014031864554,0.001228445121269,0.0012563134558592,0.0012850501724081,0.001314700086629,0.0013453110920621,0.0013769344300605,0.9999973757438808,11,
CCCc1ccccc1,propylbenzene,0.0009386220513536,0.000953382583621,0.000968483490238,0.0009839374243217,0.000999757666266,0.0010159581631966,0.0010325535714396,0.0010495593022764,0.0010669915712868,0.0010848674516112,0.0011032049315008,0.9999987695174848,11,
Cc1cccc(C)c1C,"1,2,3-trimethylbenzene",0.0008409243194859,0.0008587048417443,0.0008768852408718,0.0008954819510631,0.0009145122653789,0.0009339943936812,0.0009539475252947,0.0009743918968517,0.0009953488658276,0.0010168409903323,0.0010388921157896,0.9999997663884144,11,
Cc1ccc(C)c(C)c1,"1,2,4-trimethylbenzene",0.0008948775323083,0.000907763309095,0.000920929003964,0.0009343843266604,0.0009481394368338,0.0009622049704497,0.000976592068082,0.0009913124052467,0.0010063782249493,0.0010218023726375,0.0010375983337683,0.9999966900620874,11,
Cc1cc(C)cc(C)c1,"1,3,5-trimethylbenzene",0.0008668095668533,0.0008927340719579,0.0009192902084414,0.0009465102046488,0.0009744282448551,0.0010030806275743,0.0010325059392072,0.0010627452448026,0.0010938422979452,0.0011258437720558,0.001158799515709,0.999997128725692,11,
CC(C)c1ccccc1,1-methylethylbenzene,0.0009585664108804,0.0009724772637997,0.0009867066232533,0.0010012659967547,0.0010161674492543,0.0010314236373428,0.0010470478460051,0.001063054028147,0.0010794568471431,0.0010962717226795,0.0011135148801912,0.999999080450647,11,
O=C(O)c1ccccc1,benzoic acid,0.0006559659548756,0.0006651798619009,0.0006745497595253,0.0006840802009697,0.0006937759118449,0.0007036417984725,0.0007136829566911,0.0007239046811806,0.0007343124753423,0.0007449120617715,0.0007557093933661,0.9999987331890006,11,
Cc1ccc(CO)cc1,p-methylbenzyl alcohol,0.0008534085395556,0.0008656971121498,0.0008782432913104,0.0008910557904885,0.0009041437154992,0.0009175165869169,0.0009311843640191,0.0009451574704093,0.0009594468214549,0.000974063853694,0.0009890205563771,0.9999989966500572,11,
C1CC[C@H]2CCC[C@H]2C1,cis-bicyclo[4.3.0]nonane,0.0010875855965485,0.0010677500164993,0.0010471451300442,0.0010257661050596,0.001003609417912,0.0009806729346143,0.000956955990195,0.0009324594655866,0.0009071858613102,0.0008811393672026,0.0008543259274083,0.9999984916456548,11,
C1CC2CCC1COC2,3-oxabicyclo[3.2.2]nonane,0.0003969769736256,0.0004413276396833,0.0004862608381592,0.0005318428331773,0.0005781428786624,0.0006252335974729,0.0006731913950283,0.0007220969126431,0.0007720355265158,0.0008230978992065,0.0008753805914783,0.9999947566724248,11,
CCCCC1CCCC1,butylcyclopentane,0.000932344814403,0.0009533672739219,0.0009749118064009,0.0009970017694215,0.0010196618607015,0.001042918217186,0.0010667985230201,0.0010913321273479,0.0011165501729973,0.001142485737246,0.001169173986012,0.9999993051299284,11,
O=COC1CCCCC1,cyclohexyl methanoate,0.0009261045537619,0.0009359778512203,0.0009460491595131,0.0009563245213332,0.0009668102277098,0.0009775128308979,0.0009884391580798,0.000999596325938,0.0010109917561642,0.0010226331919773,0.0010345287157258,0.9999998928244354,11,
CCCCCCC(C)=O,2-octanone,0.0009855623725886,0.0010036919129926,0.0010222730227895,0.00104132434713,0.0010608655505268,0.0010809173878192,0.0011015017811427,0.0011226419035059,0.0011443622696458,0.0011666888349128,0.0011896491030243,0.9999997761062156,11,
CCC(CC)(CC)CC,"3,3-diethylpentane",0.0008963711430664,0.0009327938354263,0.0009701679675266,0.0010085533202918,0.0010480138036031,0.0010886178534631,0.0011304388741239,0.0011735557313311,0.0012180533038066,0.0012640231012478,0.001311563958486,0.9999968346935884,11,
CCCCCCCCC,nonane,0.001057848966116,0.0010761620157723,0.0010949493041708,0.0011142305446478,0.0011340265468023,0.0011543592939285,0.0011752520271026,0.0011967293366016,0.0012188172614105,0.0012415433976658,0.0012649370169851,0.999996342312368,11,
CCC(C)(C)C(C)(C)C,"2,2,3,3-tetramethylpentane",0.000908160629375,0.0009387941478404,0.0009702188461478,0.0010024790596001,0.0010356220257302,0.0010696981403423,0.00110476124052,0.0011408689180026,0.0011780828668295,0.0012164692697353,0.001256099228456,0.9999999589777328,11,
CC(C)(C)CC(C)(C)C,"2,2,4,4-tetramethylpentane",0.0010221248499003,0.0010534952119573,0.0010857541571702,0.0011189511484598,0.0011531390502631,0.001188374435925,0.0012247179286609,0.0012622345804609,0.0013009942939727,0.0013410722931744,0.0013825496495665,0.9999987339738812,11,
C1=Cc2ccccc2CC1,"1,2-dihydronaphthalene",0.000846840853532,0.0008492444217344,0.0008516479779077,0.0008540511690567,0.0008564536300622,0.0008588549833338,0.0008612548384554,0.0008636527918203,0.0008660484262579,0.0008684413106506,0.000870830999542,0.9999976155916188,11,
CCCCC(CC)CO,2-ethyl-1-hexanol,0.0008188382775591,0.0008433651481929,0.0008684597804523,0.0008941504980691,0.0009204672762194,0.0009474418709395,0.0009751079606277,0.0010035013009818,0.001032659894896,0.0010626241790405,0.0010934372290787,0.9999980093483534,11,
CCCCOCCCC,5-oxanonane,0.0010393617742783,0.0010705679376162,0.0011026680106736,0.0011357114908287,0.0011697512903136,0.0012048440446804,0.0012410504549921,0.0012784356681326,0.0013170697002971,0.0013570279095079,0.0013983915239184,0.9999991430829896,11,
CC(C)COCC(C)C,bis(2-methylpropyl) ether,0.0011032668678838,0.0011386376446954,0.001175087469133,0.0012126801331158,0.0012514841306607,0.0012915731122916,0.0013330263926655,0.0013759295188552,0.0014203749079385,0.0014664625639829,0.0015143008862274,0.999999700792868,11,
CCC(C)CCCCO,5-methyl-1-heptanol,0.0008072408791596,0.0008353503728745,0.0008641142345428,0.0008935681978183,0.0009237501657605,0.0009547003926345,0.0009864616836558,0.0010190796148087,0.0010526027751657,0.0010870830344681,0.0011225758391249,0.9999998950535416,11,
CCC(O)CCC(C)C,6-methyl-3-heptanol,0.0009578510736355,0.0009850321139732,0.0010129314214785,0.00104158608202,0.0010710355491518,0.0011013218423356,0.001132489765197,0.0011645871462274,0.0011976651046796,0.0012317783447964,0.0012669854819678,0.9999996955766344,11,
CC(C)CCCC(C)O,6-methyl-2-heptanol,0.0008968711862453,0.0009255987103721,0.0009550547710798,0.0009852786982579,0.0010163123274224,0.0010482002136416,0.0010809898673071,0.0011147320144154,0.0011494808844083,0.0011852945290551,0.0012222351763733,0.9999996820961476,11,
CC(C)COC(C)(C)C,tert-butyl isobutyl ether,0.0011514721999732,0.0011861838857489,0.0012219832520998,0.0012589336207871,0.0012971030054387,0.0013365645635001,0.0013773971011164,0.0014196856383368,0.0014635220432345,0.0015090057449617,0.0015562445374615,0.9999981848577244,11,
CCCCCC(O)CC,3-octanol,0.0009164032653818,0.0009451021443236,0.0009745408075398,0.0010047589989615,0.001035799013156,0.0010677059134446,0.0011005277723898,0.0011343159373931,0.0011691253245317,0.0012050147442197,0.001242047262805,0.9999991938744056,11,
CCCCCCCCO,1-octanol,0.0007769323687714,0.0008027098161948,0.0008290632485196,0.0008560227091757,0.0008836199866914,0.0009118887543651,0.0009408647230992,0.000970585808888,0.0010010923166467,0.0010324271422914,0.0010646359952409,0.9999998665212791,11,
CCCCC(O)CCC,4-octanol,0.000893115616101,0.0009199329538928,0.0009474218219181,0.0009756170028704,0.0010045554385882,0.0010342764082413,0.0010648217241567,0.0010962359473652,0.0011285666252401,0.0011618645539272,0.0011961840686489,0.9999999825028346,11,
CCCCCC(C)(C)O,2-methyl-2-heptanol,0.000809931263107,0.0008688051670216,0.0009291675849593,0.0009911552462584,0.0010549152876332,0.0011206065626772,0.0011884011281096,0.0012584859372455,0.0013310647771231,0.0014063604930451,0.0014846175533283,0.9999587017926984,11,
c1ccc2c(c1)CCCO2,"3,4-dihydro-2H-1-benzopyran",0.0007745332226325,0.0007834190319166,0.0007924675064237,0.0008016833174872,0.0008110713159995,0.000820636541131,0.0008303842295621,0.0008403198252639,0.0008504489898657,0.0008607776136509,0.0008713118272261,0.9999993472163612,11,
c1ccc2c(c1)CCOC2,isochroman,0.0007086532404195,0.0007231788342002,0.0007379847868163,0.0007530815642454,0.0007684801144488,0.0007841918963286,0.0008002289107752,0.0008166037339835,0.000833329553236,0.0008504202053662,0.0008678902181436,0.9999999373803204,11,
COCCOCCOC,"2,5,8-trioxanonane",0.0010214883794519,0.0010352808336537,0.0010493956899473,0.0010638445883332,0.0010786397348175,0.0010937939362461,0.0011093206377445,0.0011252339629914,0.001141548757581,0.0011582806357539,0.001175446030805,0.9999969459583672,11,
CCCCc1ccccc1,butylbenzene,0.000897518777001,0.0009119777673729,0.0009267609235852,0.0009418801589866,0.0009573479676505,0.0009731774603337,0.0009893824031382,0.0010059772591161,0.0010229772330832,0.0010403983199322,0.0010582573567703,0.9999991479444472,11,
CC(C)(C)c1ccccc1,"(1,1-dimethylethyl)benzene",0.0009270353655439,0.000939752526123,0.0009527491536974,0.0009660348950611,0.0009796198436614,0.0009935145657745,0.0010077301285437,0.0010222781300373,0.0010371707314955,0.001052420691958,0.0010680414054764,0.999997999774566,11,
Cc1ccc(C)c(C)c1C,"1,2,3,4-tetramethylbenzene",0.0008578278109475,0.0008676972078498,0.0008777607057256,0.0008880242025263,0.0008984938370165,0.0009091760011946,0.0009200773534907,0.0009312048327981,0.0009425656734014,0.0009541674208679,0.0009660179489764,0.9999988822039512,11,
Cc1cc(C)c(C)c(C)c1,"1,2,3,5-tetramethylbenzene",0.0008154507553972,0.0008319728964224,0.0008488543111719,0.000866109210591,0.0008837525213969,0.0009017999325563,0.0009202679454123,0.0009391739277994,0.0009585361725219,0.000978373960613,0.0009987076298374,0.999999792783464,11,
Cc1cc(C)c(C)cc1C,"1,2,4,5-tetramethylbenzene",0.0008822237402345,0.0008889530860302,0.0008957931168447,0.0009027466023723,0.0009098164055385,0.0009170054864566,0.0009243169065872,0.0009317538331128,0.000939319543542,0.0009470174305551,0.0009548510071086,0.9999960566958904,11,
Cc1ccc(C(C)C)cc1,1-(1-methylethyl)-4-methylbenzene,0.0009146649855437,0.0009281689188565,0.0009419730799495,0.00095608813656,0.0009705252628137,0.0009852961696886,0.0010004131377043,0.0010158890520289,0.0010317374402141,0.0010479725127907,0.0010646092069826,0.9999988356347476,11,
COC(=O)c1ccccc1,methyl benzoate,0.0008367698557253,0.0008503774817948,0.0008642744479545,0.0008784710584537,0.0008929781003947,0.0009078068725267,0.0009229692161208,0.0009384775481058,0.0009543448966589,0.0009705849394672,0.0009872120448969,0.999999948265606,11,
Cc1ccc(C)c(O)c1C,"2,3,6-trimethylphenol",0.0007037808603929,0.0007211818383613,0.0007389254969767,0.0007570261073617,0.000775498639806,0.000794358809508,0.0008136231258789,0.0008333089457418,0.0008534345307901,0.000874019109712,0.0008950829454323,0.9999999811277176,11,
C1CC2C3CCC(C3)C2C1,"tricyclo[5.2.1.0(2,6)]decane",0.0007376659028929,0.0007586934198006,0.0007801608839854,0.0008020887018288,0.000824498364896,0.0008474125281181,0.0008708550946477,0.0008948513080686,0.0009194278527221,0.0009446129630023,0.0009704365425772,0.9999999779814448,11,
C=C(C)[C@@H]1CC=C(C)CC1,(R)-1-methyl-4-(1-methylethenyl)cyclohexene,0.0009396573253131,0.0009491373214973,0.0009588044034815,0.0009686641698609,0.0009787224448615,0.0009889852898221,0.0009994590153849,0.0010101501944462,0.0010210656759223,0.0010322125993923,0.0010435984106833,0.9999957223666216,11,
C1CC[C@H]2CCCC[C@@H]2C1,trans-bicyclo[4.4.0]decane,0.000852343393838,0.0008582296808479,0.0008642054562868,0.0008702728006914,0.0008764338596903,0.0008826908465703,0.0008890460449648,0.0008955018116711,0.0009020605796052,0.0009087248609,0.0009154972501567,0.999997240855794,11,
C1CC[C@H]2CCCC[C@H]2C1,cis-bicyclo[4.4.0]decane,0.0008351608114258,0.0008399372081857,0.0008447754811953,0.000849676882239,0.000854642697392,0.0008596742482051,0.0008647728929391,0.0008699400278512,0.0008751770885356,0.0008804855513211,0.0008858669347301,0.9999966072108472,11,
C1CCC(C2CCCC2)C1,"1,1'-bicyclopentyl",0.0008236676041262,0.0008350748555515,0.0008467125316405,0.0008585881344995,0.000870709491325,0.0008830847722499,0.0008957225093794,0.000908631617107,0.0009218214138142,0.0009353016450653,0.0009490825084171,0.9999988469266172,11,
CCCCC1CCCCC1,butylcyclohexane,0.0008886312741743,0.000905740480464,0.0009232456521947,0.0009411626727045,0.0009595082543193,0.0009782999937158,0.0009975564317714,0.001017297118327,0.0010375426823426,0.0010583149079772,0.0010796368171836,0.9999995101388868,11,
C=CCCCCCCCC,1-decene,0.0009992834781116,0.0010156901137088,0.0010324979894089,0.0010497228620459,0.0010673813153449,0.0010854908149997,0.0011040697682093,0.0011231375881028,0.0011427147635247,0.0011628229347111,0.0011834849754424,0.9999968975605286,11,
Cc1ccc2ccccc2c1,2-methylnaphthalene,0.0007478277238159,0.0007540092112657,0.0007602887644813,0.0007666687407523,0.000773151573524,0.0007797397754976,0.0007864359418833,0.000793242753815,0.0008001629819361,0.0008071994901664,0.0008143552396603,0.9999993069979216,11,
Cc1cccc2ccccc12,1-methylnaphthalene,0.0007822722568981,0.0007799146713059,0.0007774532769558,0.0007748862572381,0.0007722117932531,0.0007694280653132,0.000766533254518,0.0007635255444033,0.0007604031226645,0.0007571641829552,0.0007538069267622,0.999994182758202,11,
CCCCC(=O)CCCC,5-nonanone,0.0009208254764749,0.0009361568705903,0.0009518417539341,0.0009678935148278,0.0009843262140464,0.0010011546277453,0.0010183942937149,0.001036061561268,0.0010541736450975,0.0010727486834783,0.0010918058012274,0.999998056992003,11,
CCCCCCCCCC,decane,0.0010324142918667,0.0010470635017796,0.0010620635724608,0.0010774275563701,0.001093169159559,0.0011093027831153,0.001125843567802,0.0011428074421803,0.0011602111745404,0.0011780724289934,0.0011964098261213,0.9999971824426248,11,
CCCCCCCCCO,1-nonanol,0.0007441308842869,0.0007687420435714,0.0007938814697889,0.0008195762227775,0.0008458548831315,0.0008727476708382,0.0009002865747617,0.0009285054941686,0.0009574403936421,0.0009871294729034,0.0010176133532612,0.9999979120436822,11,
