SMILES,name,cpsat_0C_J_K_mol,cpsat_10C_J_K_mol,cpsat_20C_J_K_mol,cpsat_30C_J_K_mol,cpsat_40C_J_K_mol,cpsat_50C_J_K_mol,cpsat_60C_J_K_mol,cpsat_70C_J_K_mol,cpsat_80C_J_K_mol,cpsat_90C_J_K_mol,cpsat_100C_J_K_mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOC(=O)/C=C(\C)C(=O)OCC,diethyl mesaconate,329.042,332.751935,336.52141,340.354625,344.24695,348.193645,352.19145000000003,356.23593999999997,360.32454,364.45251,368.614,10.984490268329552,10.984490268329552,0.250277777777778,-0.5203212396069532,0.4862832348424801,10.846153846153848,186.20699999999997,172.09499999999997,186.089208928,74,0,0.333462754204831,-0.4628148770261903,0.4628148770261903,0.333462754204831,1.1538461538461535,1.6923076923076923,2.1538461538461537,16.537622737646533,10.271170464936722,2.064406174942974,-2.0052415021961965,1.96821648259249,-2.082163401730063,5.953007259277365,-0.1404328753132299,2.045790848391696,4.140525912578319,217.65459135746892,10.267584713501616,8.124556993418173,8.124556993418173,6.112590865130759,4.135410681680073,4.135410681680073,2.299868745268179,2.299868745268179,1.2183611383481645,1.2183611383481645,0.664557624557347,0.664557624557347,-1.32,558.5009016109329,11.679999999999998,6.22419886753774,5.004632546845923,77.51931956991943,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,20.771211599071872,11.649124636903148,13.213763929025836,19.06280027574374,11.938610575903695,0.0,0.0,0.0,20.771211599071872,13.213763929025836,11.649124636903148,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929533,19.06280027574374,0.0,20.771211599071872,11.649124636903148,0.0,0.0,0.0,52.60000000000001,11.938610575903695,9.589074368143644,0.0,5.5731045300692665,13.213763929025836,6.076020106833881,6.923737199690624,13.847474399381248,0.0,9.473725907600098,0.0,9.285405801209372,0.0,21.840276832955404,0.0,0.250277777777778,-1.0105498866213145,0.0,1.1264814814814814,5.508107993197279,0.0,0.5555555555555556,13,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,5.592203290218522,0,1.0589,47.02300000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)/C=C(/C)C(=O)OCC,diethyl citraconate,329.042,332.751935,336.52141,340.354625,344.24695,348.193645,352.19145000000003,356.23593999999997,360.32454,364.45251,368.614,10.984490268329552,10.984490268329552,0.250277777777778,-0.5203212396069532,0.4862832348424801,10.846153846153848,186.20699999999997,172.09499999999997,186.089208928,74,0,0.333462754204831,-0.4628148770261903,0.4628148770261903,0.333462754204831,1.1538461538461535,1.6923076923076923,2.1538461538461537,16.537622737646533,10.271170464936722,2.064406174942974,-2.0052415021961965,1.96821648259249,-2.082163401730063,5.953007259277365,-0.1404328753132299,2.045790848391696,4.140525912578319,217.65459135746892,10.267584713501616,8.124556993418173,8.124556993418173,6.112590865130759,4.135410681680073,4.135410681680073,2.299868745268179,2.299868745268179,1.2183611383481645,1.2183611383481645,0.664557624557347,0.664557624557347,-1.32,558.5009016109329,11.679999999999998,6.22419886753774,5.004632546845923,77.51931956991943,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903695,0.0,9.589074368143644,0.0,0.0,0.0,20.771211599071872,11.649124636903148,13.213763929025836,19.06280027574374,11.938610575903695,0.0,0.0,0.0,20.771211599071872,13.213763929025836,11.649124636903148,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929533,19.06280027574374,0.0,20.771211599071872,11.649124636903148,0.0,0.0,0.0,52.60000000000001,11.938610575903695,9.589074368143644,0.0,5.5731045300692665,13.213763929025836,6.076020106833881,6.923737199690624,13.847474399381248,0.0,9.473725907600098,0.0,9.285405801209372,0.0,21.840276832955404,0.0,0.250277777777778,-1.0105498866213145,0.0,1.1264814814814814,5.508107993197279,0.0,0.5555555555555556,13,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,5.592203290218522,0,1.0589,47.02300000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C1(C(=O)OCC)CC1,"diethyl 1,1-cyclopropanedicarboxylate",282.287,287.48666999999995,293.01271499999996,298.86884499999996,305.01406,311.407675,318.010005,324.78141999999997,331.68186499999996,338.673025,345.715,11.320513038548754,11.320513038548754,0.3055439814814813,-0.9523611111111108,0.4830627556611808,17.692307692307693,186.2069999999999,172.09499999999997,186.089208928,74,0,0.3229714889150101,-0.4651327824660634,0.4651327824660634,0.3229714889150101,1.0769230769230769,1.4615384615384617,1.6923076923076923,16.554869982144766,10.100855470457205,2.5893018915145274,-2.110745034443854,2.473827519605442,-2.292407406998263,6.025878397693442,-0.1635283813735223,2.8494877242852543,2.551816380420014,197.65459135746892,9.897341225498538,7.961420286601644,7.961420286601644,6.169867732056247,4.515167193676994,4.515167193676994,3.023047142101517,3.023047142101517,2.0823382465115348,2.0823382465115348,1.1550632501729956,1.1550632501729956,-1.06,1367.754107656922,10.023752093802344,3.76671948637388,1.816431869796552,77.20309144857447,9.473725907600098,0.0,5.414990469396779,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,0.0,26.689117645233267,0.0,13.213763929025836,19.06280027574374,11.938610575903695,0.0,0.0,5.414990469396779,26.689117645233267,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929533,19.06280027574374,5.414990469396779,26.689117645233267,0.0,0.0,0.0,0.0,52.60000000000001,17.353601045300476,9.589074368143644,0.0,0.0,26.055407174877853,0.0,0.0,13.847474399381248,0.0,0.0,9.473725907600098,9.593724489795918,0.0,22.641026077097507,0.0,-0.9523611111111108,-0.8732407407407399,0.0,1.1203703703703702,4.053814247921391,0.0,0.7777777777777778,13,0,4,1,0,1,0,0,0,0,0,0,4,0,4,0,4,1,0,1,0,0,2.904358641408175,1,0.8928,44.93300000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=COC(=O)CCCCC(=O)OC,Vinyl methyl adipate,336.869,340.32013,343.848275,347.45752999999996,351.14284,354.900575,358.72542,362.612005,366.556645,370.556025,374.601,10.747620543587804,10.747620543587804,0.2526962606030063,-0.3195686885865452,0.3572604985824567,9.0,186.207,172.09499999999997,186.089208928,74,0,0.3100692863012617,-0.4689954266499218,0.4689954266499218,0.3100692863012617,1.2307692307692308,1.7692307692307692,2.230769230769231,16.529126125952953,10.17531451399132,2.026627107079525,-1.9867425078325829,2.017136873287722,-2.018019712392244,5.7033388423199725,-0.1414386730244665,2.122685345702352,3.2967205134538022,186.05372307956137,10.104448006685086,7.745877336977816,7.745877336977816,6.201907262607799,4.075802203437515,4.075802203437515,2.439765659139196,2.439765659139196,1.454251770787012,1.454251770787012,0.7926090282805252,0.7926090282805252,-1.32,647.4190304392173,11.679999999999998,7.335610808782136,7.054531835205991,77.51931956991945,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,6.578935683598497,12.84164324585202,12.84164324585202,13.371877989698325,19.06280027574374,11.938610575903695,0.0,0.0,0.0,25.68328649170404,7.109797541277533,12.841016132019288,0.0,0.0,0.0,0.0,0.0,0.0,19.048408117181232,19.06280027574374,0.0,25.68328649170404,12.841016132019288,0.0,0.0,0.0,52.60000000000001,0.0,9.589074368143644,0.0,11.938610575903695,25.68328649170404,6.26208044842079,7.109797541277533,0.0,0.0,16.052661591198596,0.0,8.917491969009827,0.0,21.37524108717561,0.0,0.0,-0.5722649491895515,0.0,3.0180687043335848,3.2532195575021152,1.341576964501748,0.5555555555555556,13,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,6.590764172813487,0,1.4065,46.77300000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCOC(=O)CC(C(C)=O)C(C)=O,"3-ethoxycarbonylmethyl-2,4-pentandione",350.577,353.532835,356.56924,359.691385,362.894955,366.175265,369.528,372.948475,376.43269,379.976645,383.571,10.935694444444444,10.935694444444444,0.1403703703703702,-0.8342129629629633,0.4688837303877228,9.846153846153848,186.20699999999997,172.09499999999997,186.089208928,74,0,0.3064599227102378,-0.4659418559280309,0.4659418559280309,0.3064599227102378,1.1538461538461535,1.6153846153846154,1.9230769230769231,16.531974760082527,9.971656973289267,2.227466634887916,-2.078943113310837,2.068392092604002,-2.233857953527909,6.021598200348136,-0.1477103548193338,1.9924477421644025,4.186356980372246,205.65459135746892,10.430721420318148,8.124556993418173,8.124556993418173,5.9852696651929325,4.15143044695585,4.15143044695585,2.783031992862572,2.783031992862572,1.65755723883395,1.65755723883395,0.9602823067570536,0.9602823067570536,-1.1900000000000002,472.21011489296336,11.81,5.454768847517331,4.3993666030293195,77.25689947264058,4.736862953800049,11.566489892729878,0.0,0.0,0.0,5.969305287951848,14.383611552215466,0.0,0.0,0.0,0.0,20.771211599071872,0.0,18.94560963360032,19.120474506015512,17.535795180681728,0.0,0.0,5.917906046161393,27.19203322199788,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.142677145194643,19.120474506015512,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,60.440000000000005,11.887211334113244,14.383611552215466,0.0,24.594193480168805,0.0,0.0,13.847474399381248,6.923737199690624,0.0,4.736862953800049,0.0,4.629305555555556,0.0,32.72874905517762,0.0,0.0,-1.9184665532879817,0.0,-0.1403703703703702,4.5341156462585035,0.0,0.6666666666666666,13,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,4.955447699167667,0,0.7338,46.102000000000025,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(=O)OC(=O)CCCC,valeric anhydride,360.304,363.968895,367.73749,371.617195,375.60138,379.682675,383.855395,388.114225,392.45285,396.865215,401.34,10.932453231292516,10.932453231292516,0.3555208333333333,-0.3861545729402869,0.4723787561455748,9.692307692307692,186.25099999999995,168.10699999999997,186.125594436,76,0,0.3129285809726936,-0.3931472284389456,0.3931472284389456,0.3129285809726936,0.9230769230769232,1.3076923076923077,1.6153846153846154,16.577916067611312,10.230413237647362,2.0788016467007076,-2.0043236054944944,2.0038867749519667,-2.110475393377761,5.847864640961682,-0.1592847751577431,2.1107847520833243,3.472597057199694,145.55279339565334,10.104448006685086,8.467385558510875,8.467385558510875,6.201907262607799,4.937816924487368,4.937816924487368,3.0531857896588055,3.0531857896588055,1.696579362874424,1.696579362874424,0.8712575446469084,0.8712575446469084,-0.8600000000000001,631.1246408729139,12.14,7.771837784876604,7.4990664272890495,79.46031948699343,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,26.689117645233267,12.84164324585202,12.84164324585202,0.0,14.325937321943693,11.938610575903695,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903695,14.325937321943693,0.0,52.372404136937305,0.0,0.0,0.0,0.0,43.370000000000005,0.0,9.589074368143644,0.0,11.938610575903695,12.84164324585202,25.68328649170404,0.0,0.0,13.847474399381248,4.736862953800049,0.0,4.576666666666666,0.0,21.864906462585033,0.0,0.0,-0.7723091458805733,0.0,4.179576562106323,3.984492787855883,0.0,0.8,13,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,7.25770082372323,0,2.4366000000000003,50.14900000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CC(C)(C)C(=O)OC(=O)C(C)(C)C,trimethylacetic anhydride,327.074,332.632645,338.22792999999996,343.859695,349.521515,355.209445,360.91748499999994,366.64058,372.374785,378.1150449999999,383.858,11.278611111111111,11.278611111111111,0.4792361111111105,-0.6240972222222223,0.4297845169386275,12.461538461538462,186.251,168.10699999999997,186.125594436,76,0,0.318379777376891,-0.3923592524906951,0.3923592524906951,0.318379777376891,0.7692307692307693,1.0,1.1538461538461535,16.581097451370493,9.951157287328144,2.3059566568745797,-2.198719624207127,2.2005612156218546,-2.312839158952681,5.899392844107976,-0.1704869429288539,1.823419212146414,4.335551344927019,191.30480736487945,10.8618073195658,9.22474487139159,9.22474487139159,5.548547388496603,4.316496580927726,4.316496580927726,5.176977029746496,5.176977029746496,1.4101402773408882,1.4101402773408882,0.3903787481045497,0.3903787481045497,-0.8600000000000001,278.98313945840135,12.14,3.480859832079052,4.0599981153444125,79.46031948699341,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,0.0,41.54242319814374,0.0,10.829980938793556,14.325937321943693,11.938610575903695,0.0,0.0,10.829980938793556,41.54242319814374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903695,14.325937321943693,10.829980938793556,41.54242319814374,0.0,0.0,0.0,0.0,43.370000000000005,22.768591514697256,9.589074368143644,0.0,0.0,0.0,0.0,0.0,41.54242319814374,0.0,0.0,4.736862953800049,4.701388888888889,0.0,22.557222222222222,0.0,-1.2481944444444444,-0.958472222222222,0.0,0.0,10.28138888888889,0.0,0.8,13,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3.250587566264592,0,2.1483999999999996,50.00900000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(=O)OC(C)(C)CC(C)=O,"butyric acid, 4-methyl-2-pentanone-4-ol ester",358.503,362.78384,367.14819,371.60065,376.13585,380.74916,385.435525,390.190685,395.00953,399.8898,404.822,11.106647297808014,11.106647297808014,0.0363874716553289,-0.6546759259259258,0.6173169755507203,11.076923076923077,186.25099999999995,168.10699999999997,186.125594436,76,0,0.3058134131816821,-0.4591819800181778,0.4591819800181778,0.3058134131816821,1.3076923076923077,1.8461538461538465,2.230769230769231,16.553279664801938,10.024734590058976,2.235077681270736,-2.2313721389081724,2.15492335047013,-2.2969070731640047,5.771066475210607,-0.1574027970612665,1.8092022182851073,4.002275910597401,194.3465391048382,10.483127663125442,8.846065214951231,8.846065214951231,5.871009241333562,4.584263533894095,4.584263533894095,3.862554977911178,3.862554977911178,1.5189201776152532,1.5189201776152532,1.198926816941251,1.198926816941251,-0.8600000000000001,356.41283700216616,12.14,4.99700001221536,6.314518047273843,79.46031948699343,4.736862953800049,11.384295757348628,0.0,0.0,0.0,5.969305287951848,9.589074368143644,0.0,0.0,0.0,6.923737199690624,27.19203322199788,12.84164324585202,0.0,14.325937321943693,11.752550234316788,0.0,0.0,0.0,52.558464478524215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.353601045300476,14.325937321943693,0.0,46.95741366754052,0.0,0.0,0.0,0.0,43.370000000000005,5.601050810983688,9.589074368143644,0.0,18.173371857242795,6.4208216229260096,6.4208216229260096,6.923737199690624,13.847474399381248,6.923737199690624,0.0,4.736862953800049,5.129305555555556,0.0,21.914081238977072,0.0,-0.6546759259259258,-0.1916217876039299,0.0,1.4710057634164777,6.915238488914084,0.0,0.8,13,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,4.666429242176498,0,2.0873999999999997,50.37700000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CC(=O)C(CC)CC,ethyl diethylacetoacetate,357.373,361.650375,365.999945,370.426255,374.924675,379.48952,384.116735,388.802745,393.542125,398.332245,403.164,11.389726001511717,11.389726001511717,0.0031944444444451,-0.4033333333333322,0.4700671209165914,10.153846153846152,186.25099999999995,168.10699999999997,186.125594436,76,0,0.3128075806888177,-0.4656466731806289,0.4656466731806289,0.3128075806888177,1.1538461538461535,1.6923076923076923,2.076923076923077,16.532174139577677,9.961362772243024,2.174179777588497,-2.0914237195809364,2.107207520761384,-2.180344624018582,5.962190025257976,-0.145895192597925,2.0612136711785167,3.903204466480454,171.00867168029163,10.267584713501616,8.630522265327405,8.630522265327405,6.150595667591544,4.834646410559337,4.834646410559337,2.961530713830501,2.961530713830501,2.064833989489295,2.064833989489295,1.2426320756087388,1.2426320756087388,-0.8600000000000001,585.3846826146987,12.14,6.633922145076208,4.654561397542058,79.46031948699341,4.736862953800049,12.204066569290948,0.0,0.0,0.0,5.969305287951848,9.589074368143644,0.0,0.0,0.0,13.847474399381248,19.765380445542643,5.917906046161393,6.606881964512918,14.325937321943693,11.752550234316788,0.0,0.0,5.917906046161393,40.0336764678499,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.359432198829705,14.325937321943693,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,43.370000000000005,5.969305287951848,9.589074368143644,0.0,18.121972615452343,6.606881964512918,12.84164324585202,0.0,6.923737199690624,13.847474399381248,0.0,4.736862953800049,4.691918934240363,0.0,22.336446523053667,0.0,0.0,-0.3821702569916843,0.0,1.5314120370370368,5.989059429327286,0.0,0.8,13,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,6.195062680094244,0,1.9449,50.32900000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)C(CC(C)C)C(C)=O,2-(2-methylpropyl)-3-oxobutanoic acid ethyl ester,354.589,359.11114,363.68415,368.310215,372.985705,377.7062499999999,382.46822,387.267245,392.100325,396.964145,401.853,11.27712962962963,11.27712962962963,0.1044907407407405,-0.569490740740741,0.4854510831491533,12.692307692307692,186.25099999999995,168.10699999999997,186.125594436,76,0,0.315955974920789,-0.4654415308195728,0.4654415308195728,0.315955974920789,1.3076923076923077,1.8461538461538465,2.1538461538461537,16.533198920171618,9.939793513161314,2.24616821185328,-2.1356708240998765,2.1383299938107236,-2.2529815431515137,5.971654388095055,-0.1512878677267015,1.9932255169399276,4.240445727401387,184.60887964150504,10.430721420318148,8.793658972143936,8.793658972143936,5.9852696651929325,4.656701739973759,4.656701739973759,3.5448336739197086,3.5448336739197086,1.7689416547421413,1.7689416547421413,1.1424080011141806,1.1424080011141806,-0.8600000000000001,470.4012219978229,12.14,5.728781812107257,4.654561397542058,79.46031948699341,4.736862953800049,11.701150992526332,0.0,0.0,0.0,5.969305287951848,9.589074368143644,0.0,0.0,0.0,13.847474399381248,26.18620206846865,0.0,6.606881964512918,14.325937321943693,11.752550234316788,0.0,0.0,11.835812092322788,34.11577042168851,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.359432198829705,14.325937321943693,11.835812092322788,34.11577042168851,0.0,0.0,0.0,0.0,43.370000000000005,5.917906046161393,9.589074368143644,0.0,11.752550234316788,18.94560963360032,0.0,6.923737199690624,6.923737199690624,13.847474399381248,0.0,4.736862953800049,4.806435185185185,0.0,22.371994520030235,0.0,0.0,-0.7276795162509451,0.0,0.5775462962962963,7.471703514739229,0.0,0.8,13,0,3,0,0,0,0,0,0,0,1,0,3,0,3,0,5,0,0,0,0,1,5.349800861460162,0,1.8008,50.25900000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC12COC(C(C)(C)C)(OC1)OC2,"2,6,7-trioxabicyclo[2.2.2]octane, 1-(1,1-dimethylethyl)-4-methyl-",289.91,295.97179,302.04031,308.11557,314.19451499999997,320.275515,326.35588499999994,332.43393999999995,338.50804999999997,344.57616,350.639,5.6875,5.6875,0.0625,-0.8008333333333333,0.5767544707365584,45.23076923076923,186.25099999999995,168.10699999999997,186.125594436,76,0,0.2876018746864328,-0.326285009364083,0.326285009364083,0.2876018746864328,0.9230769230769232,1.3076923076923077,1.6153846153846154,16.88624484831155,9.856772918113098,2.5619503709316604,-2.547677726901447,2.4627337880959597,-2.6362395720580634,4.89346400539917,-0.4968575842241277,2.038137266073869,2.204725295240826,192.1706479021049,9.742640687119286,8.846065214951233,8.846065214951233,5.871320343559643,4.789058011260055,4.789058011260055,5.482871793412158,5.482871793412158,2.7505098836171995,2.7505098836171995,1.707241492402028,1.707241492402028,-0.12,774.4921611080703,9.435606308498537,2.4660710588116466,1.2988803406396676,79.35270343886118,14.210588861400147,0.0,0.0,0.0,5.973171494157506,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,10.829980938793556,19.820645893538753,14.210588861400147,0.0,0.0,0.0,10.829980938793556,33.66812029292,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79381738769626,14.210588861400147,10.829980938793556,27.694948798762496,0.0,0.0,0.0,0.0,27.69,5.973171494157506,0.0,0.0,10.829980938793556,0.0,19.820645893538753,0.0,0.0,0.0,27.694948798762496,14.210588861400147,17.0625,0.0,0.0,0.0,-0.0677083333333332,-0.8008333333333333,0.0,0.0,10.556041666666667,0.0,1.0,13,0,3,0,3,3,0,0,0,0,0,2,3,0,3,3,0,0,3,3,0,0,1.7899135107483717,3,1.7696,48.14900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
