SMILES,name,kv_0C_cSt,kv_10C_cSt,kv_20C_cSt,kv_30C_cSt,kv_40C_cSt,kv_50C_cSt,kv_60C_cSt,kv_70C_cSt,kv_80C_cSt,kv_90C_cSt,kv_100C_cSt,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCC(C)CC(C)(CC)CC(C)C,"4-ethyl-2,4,6-trimethyloctane",3.269,2.682,2.23,1.888,1.622,1.411,1.241,1.101,0.986,0.888,0.804,2.4575,2.4575,0.5868981481481481,0.5868981481481481,0.5513805257944104,18.692307692307693,184.367,156.14299999999997,184.219100896,80,0,-0.0323496074443574,-0.0651279512449017,0.0651279512449017,0.0323496074443574,1.0,1.5384615384615383,1.8461538461538465,14.298275667128134,9.731832387080528,2.243361457942461,-2.3231064568272224,2.364057047260659,-2.205083359430328,4.757254930917113,0.1901385253720697,2.024460461465366,4.10108482050496,126.0,10.483127663125442,10.483127663125442,10.483127663125442,5.931669413113385,5.931669413113384,5.931669413113384,5.479728708940713,5.479728708940713,3.29278537829864,3.29278537829864,2.3432055872351243,2.3432055872351243,0.0,449.4302224453112,13.0,5.671875,5.333333333333333,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38406644399575,30.092445807571583,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,11.835812092322788,25.68328649170404,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,0.5868981481481481,1.7339871504157214,0.0,5.439707577475435,14.156073790627362,0.0,1.0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,5.671875,0,4.885000000000005,61.92500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC(C)CCC(C)C,"2,5-dimethylundecane",2.913,2.388,1.985,1.68,1.443,1.256,1.105,0.981,0.879,0.792,0.718,2.4110374149659863,2.4110374149659863,0.8871220448055763,0.8871220448055763,0.4641155076130906,13.615384615384617,184.367,156.14299999999997,184.219100896,80,0,-0.0442702914399982,-0.0653823832175062,0.0653823832175062,0.0442702914399982,0.7692307692307693,1.4615384615384617,2.0,14.08667548889434,9.943635996448632,2.0252393205327963,-2.117788017167641,2.1744332570259406,-1.9742095329743503,4.555969063402874,0.411515682895362,2.0894130393820705,3.14756805789066,94.21143267166842,10.104448006685086,10.104448006685086,10.104448006685086,6.163902460147014,6.163902460147015,6.163902460147015,4.925704141204151,4.925704141204151,2.787293031334987,2.787293031334987,1.6817646726185456,1.6817646726185456,0.0,605.9297814208004,13.0,8.591715976331361,9.917355371900827,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64070015924456,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,72.64070015924456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,72.64070015924456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,44.94575136048208,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,1.8447666026287055,0.0,9.984476358444612,9.337423705593348,0.0,1.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,8.591715976331361,0,5.029100000000005,61.99500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCCCCCC(C)(C)CC,"3,3-dimethylundecane",6.044,4.808,3.86,3.148,2.605,2.185,1.855,1.593,1.382,1.21,1.066,2.387939421138826,2.387939421138826,0.5880518943688586,0.5880518943688586,0.456281906128265,12.0,184.367,156.14299999999997,184.219100896,80,0,-0.0356836631469869,-0.0653823832227926,0.0653823832227926,0.0356836631469869,0.7692307692307693,1.3076923076923077,1.8461538461538465,14.186198433031604,9.842235101109294,2.1284044821907124,-2.21556549070579,2.2673784905226357,-2.082057877759587,4.652326604292143,0.3069330803435363,2.110596582235035,3.1572494559659052,102.60593781761293,10.15685424949238,10.15685424949238,10.15685424949238,6.121320343559643,6.121320343559642,6.121320343559642,5.035533905932738,5.035533905932738,3.164213562373095,3.164213562373095,1.5606601717798203,1.5606601717798203,0.0,590.96704302581,13.0,7.408163265306122,8.333333333333334,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64070015924456,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,51.36657298340809,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.5880518943688586,0.0,0.0,11.305437334656084,9.356510770975056,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7.408163265306121,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CCC(C)CCC(C)CC(C)CC,"3,5,8-trimethyldecane",2.73,2.237,1.859,1.573,1.352,1.176,1.035,0.919,0.822,0.742,0.672,2.41125,2.41125,0.923085789871504,0.923085789871504,0.5284912373702695,18.23076923076923,184.367,156.14299999999997,184.219100896,80,0,-0.0440169594654068,-0.0651282991067885,0.0651282991067885,0.0440169594654068,0.6923076923076923,1.1538461538461535,1.6153846153846154,14.140545009378531,9.890367939539422,2.0804319868989087,-2.169744014717873,2.213489134240702,-2.040089275385433,4.602919281218641,0.3519006331900904,2.133854763744744,3.445645154918799,106.6059378176129,10.267584713501616,10.267584713501616,10.267584713501616,6.095754112725151,6.095754112725151,6.095754112725151,4.945064257080485,4.945064257080485,3.350849930561872,3.350849930561872,1.7445642597518125,1.7445642597518125,0.0,591.077769557294,13.0,7.408163265306122,7.100591715976331,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.301972490157155,24.174539761410188,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,66.72279411308317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,66.72279411308317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,32.10410811463005,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.0,2.787282690854119,0.0,6.962405360292265,11.750311948853616,0.0,1.0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,7.408163265306121,0,4.885000000000005,61.92500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(C)(CC)CC(C)CC,"3,5-dimethyl-5-ethylnonane",3.278,2.692,2.241,1.899,1.633,1.421,1.25,1.11,0.994,0.896,0.812,2.4670833333333335,2.4670833333333335,0.6165046296296296,0.6165046296296296,0.5203837760984822,18.23076923076923,184.367,156.14299999999997,184.219100896,80,0,-0.0325926147811367,-0.0653820359708027,0.0653820359708027,0.0325926147811367,1.1538461538461535,1.7692307692307692,2.1538461538461537,14.280454729496713,9.74922234408307,2.225188395795032,-2.3060694506877817,2.353253995042503,-2.181540759147495,4.742741208530432,0.2106090265811659,2.143663166247581,3.942794730658361,117.20671786825557,10.319990956308912,10.319990956308912,10.319990956308912,6.075827365456817,6.075827365456815,6.075827365456815,4.985311104184703,4.985311104184703,3.5256212844912165,3.5256212844912165,2.012328285456772,2.012328285456772,0.0,572.3580653881041,13.0,6.453333333333333,5.333333333333333,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.301972490157155,24.174539761410188,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,73.14361573600918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,5.917906046161393,38.524929737556064,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.6165046296296296,0.9044501133786846,0.0,8.264152021919879,11.79822656840514,0.0,1.0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,2,6.453333333333333,0,5.029100000000005,61.99500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCC(C)CC(C)(CC)C(C)(C)C,"3-ethyl-2,2,3,5-tetramethylheptane",3.756,3.044,2.511,2.116,1.814,1.578,1.389,1.235,1.107,1.0,0.907,2.443611111111111,2.443611111111111,0.4356944444444444,0.4356944444444444,0.5835972474491387,19.615384615384617,184.367,156.14299999999997,184.219100896,80,0,-0.0277286000003557,-0.0651279484262005,0.0651279484262005,0.0277286000003557,1.0,1.4615384615384617,1.6923076923076923,14.40800207861362,9.62157843550942,2.356713681214888,-2.4297651291376994,2.4567661581118014,-2.332960315797339,4.858643360514256,0.0713826857444282,2.01622565291596,4.461548876423604,140.60752504759628,10.698670612749268,10.698670612749268,10.698670612749268,5.765167193676995,5.765167193676994,5.765167193676994,5.881757713591428,5.881757713591428,4.086899180403051,4.086899180403051,1.8942836470400004,1.8942836470400004,0.0,391.1477766656962,13.0,4.481481481481482,3.3240997229916895,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.30780364368637,23.16870860788096,0.0,0.0,0.0,0.0,0.0,0.0,16.747886984954953,67.72862526661238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.747886984954953,67.72862526661238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.829980938793556,5.917906046161393,19.26246486877803,0.0,0.0,48.46616039783436,0.0,0.0,0.0,0.0,0.0,0.9381018518518518,0.8649768518518517,0.0,3.968263888888889,16.56199074074074,0.0,1.0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,4.481481481481482,0,4.885000000000005,61.92500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC)CC(C)CC(C)(C)C,"3-ethyl-5,7,7-trimethyloctane",2.842,2.322,1.929,1.636,1.412,1.235,1.092,0.975,0.878,0.796,0.725,2.4063194444444447,2.4063194444444447,0.5054062736205593,0.5054062736205593,0.5707156015384265,15.0,184.367,156.14299999999997,184.219100896,80,0,-0.0380079355268665,-0.0651181813590154,0.0651181813590154,0.0380079355268665,1.0,1.4615384615384617,1.7692307692307692,14.226628967223473,9.804283183860305,2.168860620676159,-2.2534896286358737,2.2909471552148246,-2.134226111244671,4.68488931040429,0.2618194540999065,1.9637000180673057,3.7855530419287513,114.49022499567306,10.483127663125442,10.483127663125442,10.483127663125442,5.88635867447531,5.88635867447531,5.88635867447531,5.788180277641973,5.788180277641973,2.8512369469999004,2.8512369469999004,2.319762532578343,2.319762532578343,0.0,408.4496037579996,13.0,5.671875,7.100591715976331,85.11855640058883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38406644399575,30.092445807571583,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,11.835812092322788,25.68328649170404,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,0.5054062736205593,1.849305555555555,0.0,5.489817176870748,14.072137660619804,0.0,1.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,5.671875,0,4.885000000000005,61.92500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCC(CC)CC,3-ethylundecane,3.308,2.695,2.228,1.876,1.605,1.391,1.219,1.079,0.963,0.867,0.783,2.324652384101789,2.324652384101789,1.005717723817922,1.005717723817922,0.4334298327340321,11.076923076923077,184.36699999999996,156.14299999999997,184.219100896,80,0,-0.0419531460691787,-0.0653823832227926,0.0653823832227926,0.0419531460691787,0.6923076923076923,1.2307692307692308,1.7692307692307692,14.073848403146329,9.955768202292164,2.012633318453066,-2.105431484916763,2.169274458344422,-1.9559724674251655,4.546710036767031,0.4267564567704159,2.1714270209304423,3.051571154396644,82.03910001730773,9.941311299868556,9.941311299868556,9.941311299868556,6.346065214951232,6.346065214951231,6.346065214951231,4.238964072273347,4.238964072273347,3.12062636466832,3.12062636466832,1.9102662128408057,1.9102662128408057,0.0,773.0280194512375,13.0,10.083333333333334,8.333333333333334,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55860620540597,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,57.787394606334104,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,1.005717723817922,0.0,12.896369362559838,6.931246246955572,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10.083333333333334,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CCCC(CCC)(CCC)CCC,"4,4-dipropylheptane",5.246,4.207,3.398,2.783,2.311,1.943,1.652,1.421,1.235,1.083,0.956,2.3290972222222224,2.3290972222222224,0.7013888888888888,0.7013888888888888,0.4877618822521676,12.0,184.36699999999996,156.14299999999997,184.219100896,80,0,-0.0297861112762626,-0.0653620487948214,0.0653620487948214,0.0297861112762626,0.5384615384615384,0.7692307692307693,0.9230769230769232,14.30526089049288,9.724169184087184,2.251393145260862,-2.329742197345591,2.3881365559010166,-2.1965517535840817,4.772455539043242,0.1904431199705354,2.0579401776765396,4.1856116450973095,75.09616281328597,10.15685424949238,10.15685424949238,10.15685424949238,6.242640687119286,6.242640687119284,6.242640687119284,4.499999999999999,4.499999999999999,3.121320343559643,3.121320343559643,2.871320343559642,2.871320343559642,0.0,611.2082327699322,13.0,7.408163265306122,4.6875,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.378235290466534,31.098276961100815,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,51.36657298340809,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.7013888888888888,0.0,0.0,11.23222222222222,9.31638888888889,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7.408163265306121,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCC(C)C,2-methyldodecane,3.752,2.956,2.384,1.977,1.677,1.448,1.268,1.124,1.006,0.908,0.824,2.3206827636548955,2.3206827636548955,0.9028624029322982,0.9028624029322982,0.4334298327340321,11.076923076923077,184.367,156.14299999999997,184.219100896,80,0,-0.0471325761511882,-0.0653823832227926,0.0653823832227926,0.0471325761511882,0.6923076923076923,1.1538461538461535,1.6153846153846154,14.001992321264645,10.029129407635796,1.93820796180313,-2.0346370093687836,2.116565094564938,-1.8670575555891549,4.483944409131824,0.5083647234430276,2.0907917048139995,2.8354061560854147,84.03910001730776,9.941311299868556,9.941311299868556,9.941311299868556,6.270055610029663,6.2700556100296625,6.2700556100296625,4.6573957188650805,4.6573957188650805,2.635027805014831,2.635027805014831,1.6864693342444532,1.6864693342444532,0.0,673.2349289501078,13.0,10.083333333333334,12.0,85.11855640058884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55860620540597,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,78.55860620540597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,57.787394606334104,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.9028624029322982,0.0,13.008711895634692,6.921759034766339,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10.083333333333334,0,5.173200000000005,62.06500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
CC(=O)Oc1cccc2ccccc12,1-naphthyl acetate,26.928,19.546,14.321,10.729,8.201,6.385,5.054,4.063,3.312,2.734,2.274,10.834617819349962,10.834617819349962,0.2904138321995464,-0.2904138321995464,0.5053043900028521,10.071428571428571,186.21,176.12999999999997,186.06807956,70,0,0.3075452488034567,-0.4260649918527681,0.4260649918527681,0.3075452488034567,1.0714285714285714,1.7857142857142858,2.5714285714285716,16.53492095070407,10.112048175767182,2.0195020061705895,-2.0428837089515697,2.2442391974285507,-2.0091741362413154,5.895573017576698,-0.1313064200177626,2.1752485030063027,2.58753091711869,469.210353193355,9.966255326250886,7.857948465255109,7.857948465255109,6.770856947829096,4.433739640741714,4.433739640741714,3.070928338236878,3.070928338236878,2.003317721753847,2.003317721753847,1.439536533869373,1.439536533869373,-1.8299999999999996,1975.1256407297228,8.754379606904395,3.4993326132542006,1.5929698524109852,82.11801920957603,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,36.39820241076966,11.452591282926406,12.30996141415542,0.0,9.53140013787187,16.74175371688144,0.0,0.0,0.0,6.923737199690624,0.0,42.46456947923127,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.969305287951848,4.794537184071822,0.0,6.923737199690624,42.46456947923127,0.0,10.772448428929591,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,5.749511833283905,10.772448428929591,6.923737199690624,6.06636706846161,36.39820241076966,0.0,4.736862953800049,5.088564814814815,0.0,10.834617819349962,2.03837962962963,0.0,0.3305120937263797,13.470055272108844,0.0,1.404537037037037,0.0,0.0833333333333333,14,0,2,0,0,0,0,2,0,2,0,0,2,0,2,0,1,0,0,0,0,0,2.188177576232003,2,2.7651000000000012,55.25700000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccc2ccccc2c1,2-naphthyl acetate,28.489,20.478,14.869,11.056,8.399,6.506,5.128,4.108,3.339,2.75,2.282,10.727010896951374,10.727010896951374,0.2914063681027963,-0.2914063681027963,0.5053043900028521,10.071428571428571,186.21,176.12999999999997,186.06807956,70,0,0.3075242869722175,-0.4267101858911996,0.4267101858911996,0.3075242869722175,1.0714285714285714,1.7857142857142858,2.5,16.534646432071376,10.119936197671828,1.9827063972088148,-2.0197058364767004,2.198472542934788,-2.002612630363784,5.840671577751599,-0.1313881197260468,2.1652722250193666,2.4574956097268665,474.46035319335505,9.966255326250886,7.857948465255109,7.857948465255109,6.7540201954234895,4.427756576598006,4.427756576598006,3.1026006394221284,3.1026006394221284,1.9825103136060205,1.9825103136060205,1.3968585264116111,1.3968585264116111,-1.8299999999999996,1920.5964635921785,8.754379606904395,3.4993326132542006,1.7399158245150794,82.11801920957603,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,30.33183534230805,22.90518256585281,6.923737199690624,0.0,9.53140013787187,16.74175371688144,0.0,0.0,0.0,6.923737199690624,0.0,42.46456947923127,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.969305287951848,4.794537184071822,0.0,6.923737199690624,42.46456947923127,0.0,10.772448428929591,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,5.749511833283905,10.772448428929591,6.923737199690624,6.06636706846161,36.39820241076966,0.0,4.736862953800049,4.983390022675737,0.0,10.727010896951374,2.217270408163266,0.0,0.3022973356009075,13.538691578483244,0.0,1.398006424792139,0.0,0.0833333333333333,14,0,2,0,0,0,0,2,0,2,0,0,2,0,2,0,1,0,0,0,0,0,2.188177576232003,2,2.7651000000000012,55.257000000000026,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
