SMILES,name,fom1_0C,fom1_10C,fom1_20C,fom1_30C,fom1_40C,fom1_50C,fom1_60C,fom1_70C,fom1_80C,fom1_90C,fom1_100C,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCC(C)CC(=O)OCC,ethyl 3-methylnonanoate,56.344579851500015,60.21976512994522,64.17597769007341,68.04211358491187,71.81778116667715,75.48730732539097,79.03341388016405,82.45317131904905,85.7469705029133,88.90478151224312,91.97563559964873,11.120111410304862,11.120111410304862,0.0458411806080452,-0.0458411806080452,0.4422322277510611,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3055390765463694,-0.4659617589696012,0.4659617589696012,0.3055390765463694,1.2142857142857142,1.9285714285714288,2.5,16.53185910337539,9.995446395409198,2.0838844886609738,-2.0929620827374227,2.1364499060784072,-2.0875652575381776,5.690173823323897,-0.1436535832491893,2.125634726135993,3.349860376245836,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.701907262607799,5.8585372281423975,5.8585372281423975,3.9636523369494703,3.9636523369494703,2.370930399860206,2.370930399860206,1.5260690474174947,1.5260690474174947,-0.53,1016.0533990930046,13.47,9.041866651896015,8.085816371480808,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,45.95158251401129,12.841643245852016,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,59.296141336627926,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,18.94560963360032,6.4208216229260096,25.68328649170404,0.0,6.923737199690624,13.847474399381248,4.736862953800049,4.901063240110859,0.0,11.120111410304862,0.0,0.0,0.4318496735113801,0.0,6.856388995604364,6.6905866804685346,0.0,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCCCCC(C)CC(=O)OC,methyl 3-methyldecanoate,56.9053473239484,60.82773907479784,64.84099877097074,68.79035472486734,72.65988708312544,76.43661317629815,80.10280933465049,83.6468892723933,87.06966758402419,90.37153291059192,93.5889710571955,10.935183724354449,10.935183724354449,0.077723896657428,-0.077723896657428,0.4422322277510611,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3052734912782811,-0.4689879792609266,0.4689879792609266,0.3052734912782811,1.2142857142857142,1.8571428571428572,2.4285714285714284,16.52300807054253,9.99212652762341,2.075989155162773,-2.0852505676378215,2.140108486756663,-2.064678553030421,5.68821271541882,-0.14114825382681,2.170387579787566,3.2608821537353156,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.701907262607799,5.7710036028249,5.7710036028249,4.088317170882456,4.088317170882456,2.5432760954786944,2.5432760954786944,1.5662658732337411,1.5662658732337411,-0.53,1063.4899140959074,13.47,9.041866651896015,8.085816371480808,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,52.372404136937305,5.917906046161393,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,58.79322575986332,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,5.917906046161393,58.79322575986332,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,12.338727669087405,6.4208216229260096,39.21390565590758,0.0,0.0,18.584337353181297,0.0,4.626793267659068,0.0,10.935183724354449,0.0,0.0,0.3982728909465023,0.0,8.241216932952142,4.343868938951461,1.4546642451363772,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CCCCCC(C)CCC(=O)OCC,ethyl 4-methylnonanoate,58.69915133517366,62.732578172185235,66.85542266550166,70.90763097361534,74.86776101148557,78.73234753340691,82.47826709060456,86.09754484469701,89.5971735473088,92.96122888315847,96.25229521076825,11.055250299193752,11.055250299193752,0.0464430324598972,-0.0464430324598972,0.4422322277510611,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3052779393964753,-0.4659690811894634,0.4659690811894634,0.3052779393964753,1.2142857142857142,1.9285714285714288,2.5,16.531802080043477,9.983014928779255,2.06130032645559,-2.093860953882464,2.144486328490889,-2.0593381458530846,5.6870711979744835,-0.1429530878208863,2.156961036065563,3.334425069737026,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.701907262607799,5.8585372281423975,5.8585372281423975,3.9446499357190783,3.9446499357190783,2.447063013020283,2.447063013020283,1.4845440385988289,1.4845440385988289,-0.53,1050.4400245639292,13.47,9.041866651896015,8.085816371480808,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,39.53076089108528,19.262464868778025,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,59.296141336627926,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,18.94560963360032,6.4208216229260096,25.68328649170404,0.0,6.923737199690624,13.847474399381248,4.736862953800049,4.878979906777526,0.0,11.055250299193752,0.0,0.0,0.61184967351138,0.0,6.672380114274054,6.781540006243289,0.0,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCC(C)CCCC(=O)OCC,"nonanoic acid, 5-methyl-, ethyl ester",58.81109942420995,62.854202001004985,66.99144764178544,71.0501809924323,75.01976621754619,78.88885498992697,82.64783515671472,86.28716602515036,89.79045706901525,93.14853085408026,96.44258687064811,11.016365189594357,11.016365189594357,0.046118958385823,-0.046118958385823,0.5600518386214455,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3052676066960036,-0.4659692068694367,0.4659692068694367,0.3052676066960036,1.2142857142857142,1.8571428571428572,2.4285714285714284,16.531796687761833,9.980381654232508,2.045038623364086,-2.0909390834003885,2.145482728407708,-2.0428524959843943,5.686646762063495,-0.1427768949277504,2.149369930633537,3.294861610600164,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.701907262607799,5.8585372281423975,5.8585372281423975,3.944649935719078,3.944649935719078,2.433626286251445,2.433626286251445,1.524941198864934,1.524941198864934,-0.53,1042.4444163572657,13.47,9.041866651896015,8.085816371480808,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,39.53076089108529,19.262464868778025,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,59.29614133662794,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,59.29614133662794,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,13.027703587438928,18.75954929201341,19.26246486877803,0.0,6.923737199690624,13.847474399381248,4.736862953800049,4.865888447971781,0.0,11.016365189594357,0.0,0.0,0.7079333847736627,0.0,6.5783218659747345,6.831491111685466,0.0,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(C)C1COC(C)(C(C)(C)C)OC1,"trans-2-(1,1-dimethylethyl)-2-methyl-5-(1-methylethyl)-1,3-dioxane",45.24245348688497,48.324070539900596,51.47461437685533,54.57056790542294,57.60227609063933,60.55789879211208,63.4290938396767,66.20333687523244,68.88291194561441,71.44731220880412,73.9532120947112,5.8815740740740745,5.8815740740740745,0.0366562736205593,-0.4182638888888887,0.6473749981234808,34.92857142857143,200.32199999999995,176.12999999999997,200.177630008,84,0,0.1697556648589158,-0.3492777654952179,0.3492777654952179,0.1697556648589158,1.1428571428571428,1.5714285714285714,1.8571428571428572,16.70906104320196,9.84638456234807,2.431295722540634,-2.4612649774121915,2.38173956217254,-2.509475026088914,4.832305873538069,-0.3195175387381436,2.025890510527084,2.578287597685763,182.9886351158667,10.983127663125442,10.385410681680073,10.385410681680073,6.261637233826859,5.5401290122938,5.5401290122938,5.821810828199411,5.821810828199411,3.4508643261598935,3.4508643261598935,1.4398096272577785,1.4398096272577785,-0.08,834.6668903371586,11.99183908045977,3.8206207043529217,2.288892816563565,87.97487359167674,9.473725907600098,0.0,5.7871111525705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,12.841643245852016,11.332896515558172,13.213763929025836,9.473725907600098,0.0,0.0,0.0,17.250802561719567,47.32953435071434,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.000875081596433,9.473725907600098,17.250802561719567,41.54242319814374,0.0,0.0,0.0,0.0,18.46,5.7871111525705965,0.0,0.0,5.414990469396779,11.835812092322788,13.213763929025836,0.0,0.0,6.923737199690624,34.61868599845312,9.473725907600098,11.763148148148147,0.0,0.0,0.0,0.0366562736205593,0.7668688586545724,0.0,0.0,14.599993386243383,0.0,1.0,14,0,2,0,1,1,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,0,3.2725906195766497,1,3.067700000000001,58.092000000000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C[C@H]1CO[C@H](C(C)(C)C)OC1,"trans-2-(1,1-dimethylethyl)-5-(2-methylpropyl)-1,3-dioxane",49.86711619027915,53.267806512872426,56.738269320376816,60.14466986076371,63.47362289586702,66.71948818641012,69.8630979106686,72.90964461641296,75.83414965153916,78.65446901238366,81.40038741592878,5.733657407407407,5.733657407407407,0.0223034769463346,-0.0223034769463346,0.6817504219541562,29.571428571428573,200.32199999999995,176.12999999999997,200.177630008,84,0,0.1618469922496685,-0.3517308825388314,0.3517308825388314,0.1618469922496685,1.1428571428571428,1.6428571428571428,2.0,16.68945785812337,9.932714371891352,2.3112092833232194,-2.3676923619976233,2.2842226108205312,-2.399669568256266,4.721279137250112,-0.2431206252406652,2.0179840869817123,2.314409334962308,161.65076769132014,10.767584713501616,10.169867732056248,10.169867732056248,6.392865415757243,5.625123624810175,5.625123624810175,5.8601938900088655,5.8601938900088655,2.47844867598644,2.47844867598644,1.845932466992243,1.845932466992243,-0.08,928.2726800115876,11.99183908045977,4.626327317301333,3.582142546087966,87.97487359167674,9.473725907600098,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,12.338727669087405,11.332896515558172,13.213763929025836,9.473725907600098,0.0,0.0,0.0,17.250802561719567,47.32953435071434,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.503790658361048,9.473725907600098,17.250802561719567,41.03950762137913,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,11.70501719873199,5.917906046161393,19.13166997518723,6.4208216229260096,0.0,0.0,34.61868599845312,9.473725907600098,11.467314814814817,0.0,0.0,0.0,0.10000070861678,1.325913643235071,0.0,1.1829176114890396,12.673853221844292,0.0,1.0,14,0,2,0,1,1,0,0,0,0,0,0,2,0,2,1,2,0,1,1,0,0,3.9627266230437663,1,3.067700000000001,58.092000000000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(C)CCCCC(=O)OC,methyl 6-methyldecanoate,57.452222063855515,61.46101342784167,65.56433567324376,69.60105899119704,73.54720503133048,77.3992418997448,81.14816263484383,84.78006001754126,88.27217509878768,91.65881219983847,94.95457009733494,10.806293418232,10.806293418232,0.077582173301419,-0.077582173301419,0.4422322277510611,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.305001840306828,-0.4689954278167418,0.4689954278167418,0.305001840306828,1.2142857142857142,1.8571428571428572,2.4285714285714284,16.522943823593828,9.974693883402733,2.029235554699346,-2.0902126962116485,2.151912699634242,-2.0031168659717635,5.684599624025539,-0.1402609594349159,2.2050697015771403,3.220252144183024,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.701907262607799,5.7710036028249,5.7710036028249,4.069314769652063,4.069314769652063,2.605971981869934,2.605971981869934,1.5611223447987923,1.5611223447987923,-0.53,1098.1247113854158,13.47,9.041866651896015,8.085816371480808,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,45.95158251401131,12.338727669087405,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,58.79322575986333,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,5.917906046161393,58.79322575986333,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,18.75954929201341,32.79308403298157,0.0,0.0,18.584337353181297,0.0,4.58321546153662,0.0,10.806293418232,0.0,0.0,0.7350075848240533,0.0,7.89931004519704,4.5255717450739095,1.4506017451363773,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
COC(=O)CCCCCCCC(C)C,methyl 9-methyldecanoate,59.02875604190573,63.27817866004984,67.6293276641142,71.88939382645368,76.05212031854785,80.09833071071938,84.03193927182485,87.82484509741295,91.4833292432159,95.01385169566849,98.45268340993725,10.767756038404036,10.767756038404036,0.0766848020072226,-0.0766848020072226,0.4422322277510611,10.571428571428571,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3050018388563536,-0.4689954278205914,0.4689954278205914,0.3050018388563536,1.0714285714285714,1.6428571428571428,2.2142857142857144,16.522943563489502,10.03496366021703,1.9888627234574048,-2.034151857617203,2.107939453992572,-1.986148684363664,5.684582735802698,-0.1402495327374608,2.1516637879100116,3.0264805209872665,141.25715550266415,10.811554787871634,9.843594318423186,9.843594318423186,6.663902460147014,5.732998800364115,5.732998800364115,4.276421550838611,4.276421550838611,2.3900461555808654,2.3900461555808654,1.454315583564552,1.454315583564552,-0.53,1019.8886354693454,13.47,9.041866651896015,9.557183958151702,88.02868161574288,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,45.95158251401129,12.338727669087405,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,58.79322575986332,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,5.917906046161393,58.79322575986332,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,18.75954929201341,32.79308403298157,0.0,0.0,18.584337353181297,0.0,4.570439961873944,0.0,10.767756038404036,0.0,0.0,0.7474533210896845,0.0,7.94264597505669,4.522329714637615,1.44937498893803,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CCCCC(CC)CCC(=O)OCC,ethyl 4-ethyloctanoate,59.0258187623715,63.09431823601372,67.25355084501571,71.32971180050168,75.32211173112803,79.20279144445347,82.97450938983236,86.61420657477571,90.12622182620345,93.49816489789507,96.80452721160428,11.115007164902998,11.115007164902998,0.0393995653817078,-0.0393995653817078,0.5600518386214455,12.5,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3052781201291029,-0.4659690801813965,0.4659690801813965,0.3052781201291029,1.2142857142857142,1.9285714285714288,2.4285714285714284,16.531803117293318,9.943229394727888,2.08804008610578,-2.1268243580359036,2.179379931604314,-2.0730894182659987,5.687166865649245,-0.1429862006489469,2.1854012491194936,3.550665765635491,143.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.739912065068584,5.896542030603182,5.896542030603182,3.760198523851567,3.760198523851567,2.605311303484146,2.605311303484146,1.6005168343812513,1.6005168343812513,-0.53,1112.3692358018222,13.47,9.041866651896015,6.929814187429626,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,39.53076089108528,19.262464868778025,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,59.296141336627926,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,18.94560963360032,6.4208216229260096,25.68328649170404,0.0,6.923737199690624,13.847474399381248,4.736862953800049,4.902308201058201,0.0,11.115007164902998,0.0,0.0,0.6683375850340137,0.0,6.550042438271605,6.764304610733182,0.0,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,8,0,0,0,0,1,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CCCC)C(=O)OCC,"hexanoic acid, 2-butyl-, ethyl ester",56.54622931157828,60.40682822742202,64.34238895084638,68.19923431069932,71.961980130461,75.61654175160845,79.16166996190131,82.5803031078476,85.87211500260122,89.02683497037329,92.1182417083124,11.53273904006047,11.53273904006047,0.0087037037037041,0.0087037037037041,0.5600518386214455,10.571428571428571,200.32199999999995,176.12999999999997,200.177630008,84,0,0.3084146524347794,-0.4657656863575659,0.4657656863575659,0.3084146524347794,1.0714285714285714,1.5714285714285714,1.9285714285714288,16.53279721477976,9.961198480414955,2.1740679037422934,-2.138218946422936,2.17146202297588,-2.1736516180042074,5.718015322147081,-0.148136010228062,2.182033603452352,3.875453395943414,135.25715550266412,10.811554787871634,9.843594318423186,9.843594318423186,6.756748817474191,5.9234154841408575,5.9234154841408575,3.7334287710559177,3.7334287710559177,2.432208295772038,2.432208295772038,1.5411974266134991,1.5411974266134991,-0.53,1123.7473057779612,13.47,9.041866651896015,6.005092742461228,88.0286816157429,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,39.53076089108528,19.765380445542643,0.0,12.52478801067431,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,59.296141336627926,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,6.606881964512918,38.524929737556064,0.0,0.0,6.923737199690624,13.847474399381248,4.736862953800049,5.059187452758882,0.0,11.53273904006047,0.0,0.0,0.1567129629629631,0.0,6.564600340136055,6.686760204081633,0.0,0.9166666666666666,14,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,8.699567414359953,0,3.5461000000000027,59.17300000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
