SMILES,name,beta_40C,rho_40C_fit,fit_r2,n_points,flag
CCCC(CCC)CCC(CCC)CCC,"4,7-dipropyldecane",0.0008321146321960978,0.7701271048951054,0.9999997296489392,11,
CCCCCCCCCCCC(C)CCC,4-methylpentadecane,0.0008852457847982148,0.7613775804195806,0.9999977246784492,11,
CCCCC(C)CCCCC(C)CCCC,"5,10-dimethyltetradecane",0.0008309053277751818,0.8327361958041959,0.9999999409337869,11,
CCC(CC)(CC)CCC(CC)(CC)CC,"3,3,6,6-tetraethyloctane",0.0007457268131135678,0.768803006993007,0.9999999141591139,11,
CCCCOC(=O)c1ccc2ccccc2c1,"2-naphthalenecarboxylic acid, butyl ester",0.0006477616061861739,1.0562009650349657,0.9999997609684781,11,
CCCCOC(=O)c1cccc2ccccc12,"1-naphthalenecarboxylic acid, butyl ester",0.0006686490411360985,1.0631219580419582,0.9999997186441206,11,
CCCOC(=O)Cc1cccc2ccccc12,"1-naphthaleneacetic acid, propyl ester",0.0006668077724563678,1.0682854265734267,0.9999998299727245,11,
CCCCOC(=O)C=CC(=O)OCCCC,dibutyl cis-butendioate,0.0008228312527998843,0.9754200000000004,0.9999999583824817,11,
C1CC2(CCCC3(C1)OCCO3)OCCO2,"1,4,10,13-tetraoxadispiro[4.3.4.3]hexadecane",0.0007077802031318495,1.235420671328672,0.9999998617504182,11,
CCCCOC(=O)/C=C/C(=O)OCCCC,(E)-dibutyl butenedioate,0.0008015741624684057,1.1490211188811195,0.9999998703777078,11,
OC1(c2ccccc2)C2CC3CC(C2)CC1C3,2-phenyladamantan-2-ol,0.0005574383271894266,1.0745453706293713,0.9999999745083487,11,
CC(C)C1OC(C(C)(C)C)C(C(C)(C)C)O1,"syn-4,5-bis(1,1-dimethylethyl)-2-(1-methylethyl)-1,3-dioxolane",0.0009093801101275207,0.9405456643356646,0.9999998148772212,11,
CCCCCCCCCCCCOC(C)=O,dodecyl ethanoate,0.0009204742508342568,0.8474568811188812,0.9999975862648963,11,
CCCCCCCCC(CC)C(=O)OCC,ethyl 2-ethyldecanoate,0.0008469479587920635,0.937247944055944,0.9999998110330626,11,
CCCCCCCCC(C)CC(=O)OCC,ethyl 3-methylundecanoate,0.0008559526318197224,0.8461486573426574,0.9999992470508722,11,
CCCCCCCCCCCCCOC=O,tridecyl formate,0.000827922373668884,0.974726811188812,0.9999996861269318,11,
CCCCCCCCCCC(C)C(=O)OC,methyl 2-methyldodecanoate,0.0008279476008979485,0.9268142237762242,0.9999999694822218,11,
CCCCCCCC(CCC)C(=O)OCC,ethyl 2-propylnonanoate,0.0008464579230599569,0.9249191328671332,0.9999998783614686,11,
CCCCCCCOC(=O)CCCCCC,heptyl heptanoate,0.0008676156830636541,0.8468451468531468,0.9999980939518575,11,
CCCCCCCC(=O)OCCCCCC,hexyl octanoate,0.0006719454244260338,0.8461816363636366,0.9999932989227795,11,
CCOC(=O)C(CCC(C)C)CCC(C)C,ethyl 5-methyl-2-(3-methylbutyl)hexanoate,0.0008872029400119806,0.9143428811188816,0.9999998738958904,11,
CCC(CC)(CC)CC(=O)OCC(C)(C)C,"pentanoic acid, 3,3-diethyl-, 2-2-dimethylpropylester",0.0008809447300005809,0.9100441538461541,0.9999998868602085,11,
CCCCCCCCCOC(=O)CCCC,"pentanoic acid, nonyl ester",0.0008399863507888001,0.9774312447552453,0.9999997789241655,11,
CCCCCCCCC(=O)OCCCCC,pentyl nonanoate,0.0008846732308117231,0.839966153846154,0.9999983139862612,11,
CCCCCCC(=O)OC(C)CCCCC,sec-heptyl heptanoate,0.000939730773131444,0.8384187272727274,0.9999994457323284,11,
CCCCCCCCCCCOC(=O)CC,undecyl propanoate,0.0008399863507888001,0.9774312447552453,0.9999997789241655,11,
CCCCCCCCCCCC(=O)OCC,ethyl dodecanoate,0.0008986044970647604,0.8466476643356649,0.9999956093726321,11,
CCCCCCCCCCCCC(=O)OC,methyl tridecanoate,0.0009134574989566144,0.8524271188811194,0.9999962255391738,11,
CCCCCCCCCC(C)CC(=O)OC,methyl 3-methyldodecanoate,0.0008310461597042182,0.9433625874125879,0.9999998834208278,11,
CCCCCCCCOC(=O)CCCCC,octyl hexanoate,0.0008841443800314736,0.8446468251748257,0.999996806673902,11,
CCCCCCC(CCCC)C(=O)OCC,ethyl 2-butyloctanoate,0.0008472233905789625,0.9448517062937067,0.9999997770908143,11,
CCCCC(CC)CC(C)CC(C)C(=O)O,"2,4-dimethyl-6-ethyldecanoic acid",0.0007626712932595686,0.878287314685315,0.9999997209365209,11,
CCCCCCCCCC(=O)OC(C)CC,"decanoic acid, 1-methylpropyl ester",0.0008470299229103221,0.9596862657342659,0.9999998625031817,11,
CCCCCCC(C)OC(=O)CCCCC,1-methylheptyl hexanoate,0.0009356530902756444,0.8380501818181822,0.9999997221207555,11,
CCC(C)CCCCCCCCCC(=O)O,11-methyltridecanoic acid,0.0007398932087474429,0.9653881678321687,0.9999999082245908,11,
CC(C)CCCCCCCCCCC(=O)O,12-methyltridecanoic acid,0.0008757797739914902,1.0641404475524476,0.9999983184200194,11,
CCCCCCCCC(C)(C)COC(C)=O,"2,2-dimethyldecyl ethanoate",0.0008603708308068006,0.9376260000000006,0.99999989872081,11,
CCCCCCC(C)C(C)CC(C)C(=O)O,"2,4,5-trimethylundecanoic acid",0.0007578455606330974,0.8801440839160843,0.9999997644853992,11,
CCCCCCCCCCOC(=O)CCC,decyl butanoate,0.0008497820684960006,0.8477097342657344,0.9999995658971284,11,
CCCCCCCCC(C)CC(C)C(=O)O,"2,4-dimethyldodecanoic acid",0.0007563735409103334,0.8739595244755245,0.999999772939027,11,
CCC(COC(=O)CC(C)(C)C)CC(C)C,"2-ethyl-4,4-dimethylbutyl 3,3-dimethylbutanoate",0.0009034605395316042,0.8945056783216788,0.9999999130103393,11,
CCCCC(CC)C(=O)OCC(CC)CC,2-ethylbutyl 2-ethylhexanoate,0.000867427477927746,0.9367586153846159,0.9999997828243297,11,
CCCCCCCCCC(C)OC(=O)CC,1-methyldecyl propanoate,0.0009383678227170787,0.8407357202797207,0.9999999669165307,11,
CCCCCCCCCC(=O)OCC(C)C,2-methylpropyl decanoate,0.0008471040144925643,0.9597566993006994,0.9999998333463697,11,
CCCCCCCC(C)CC(C)CC(=O)O,"3,5-dimethyldodecanoic acid",0.0007485187246425607,0.8781359020979024,0.9999997286255952,11,
CCCCCCCCCC(=O)OCCCC,butyl decanoate,0.0008851300107105577,0.8463303076923075,0.9999995486018681,11,
CCCCCCCCCC(=O)OC(C)(C)C,"decanoic acid, 1,1-dimethylethyl ester",0.0008634339190947627,0.875723496503497,0.9999997686860596,11,
CCCCCC(C)COC(=O)CC(C)(C)C,"2-methylheptyl 3,3-dimethylbutanoate",0.0008851112599174479,0.8334232027972032,0.9999993964363694,11,
CCCCCCCCCCCCCCOC,methyl tetradecyl ether,0.0008140426263597001,0.9018696923076921,0.9999998237828357,11,
CCCCCCCCCCCCCOCC,"ether, ethyl tridecyl",0.0008246346204591861,0.9004855524475524,0.9999998115974097,11,
CCCCCCCC(CCCCC)COC,methyl 2-pentylnonyl ether,0.0008149292075265417,0.8033866713286714,0.9999997932469656,11,
CCCCCCCCOCCCCCCC,heptyl octyl ether,0.0008601950838003517,0.7901934405594411,0.9999984058855732,11,
CCCCCCCOC(C)CCCCCC,heptyl 1-methylheptyl ether,0.0009011860999469146,0.7904855524475527,0.9999997796849013,11,
CCCCCCOC(CC)CCCCCC,1-ethylheptyl hexyl ether,0.000940400734941883,0.7913550909090912,0.9999999431022703,11,
CC(C)CCOC(=O)C(=O)OCCC(C)C,"oxalic acid, diisopentyl ester",0.0008644153372562504,0.9446850349650352,0.9999991651085163,11,
CCCCCCOC(=O)CCCCC(=O)[O-],"hexanedioic acid, hexyl ester",0.0007432952234166377,1.1511653566433562,0.9999998908777631,11,
CCCOC(=O)CCCCC(=O)OCCC,dipropyl hexanedioate,0.0008887936452665852,0.9638228531468532,0.999998866308537,11,
CCCCCOC(=O)C(=O)OCCCCC,dipentyl oxalate,0.000826891486940118,0.9497106993007,0.9999971423604141,11,
CCC(CCCCCC(=O)OC)C(=O)OC,dimethyl 2-ethylsuberate,0.00081000521297393,0.9770494545454546,0.9999996792698669,11,
CCC(CCC(CC)C(=O)OC)C(=O)OC,"dimethyl 2,5-diethyladipate",0.0008277805907662572,0.9740309510489515,0.9999997220624867,11,
CCCCCC(C(=O)OCC)C(=O)OCC,diethyl pentylpropanedioate,0.0009097709732276612,0.9478058461538468,0.9999994625893223,11,
CCOC(=O)CCCCCCC(=O)OCC,"diethyl 1,8-octanedioate",0.0008625293943240625,0.9647891188811192,0.99999946343658,11,
CCCOC(=O)C(CCC)C(=O)OCCC,dipropyl propylpropanedioate,0.0009251294733258152,0.9469600000000005,0.9999996337638383,11,
CCCCOC(=O)CCC(=O)OCCCC,dibutyl succinate,0.0008528768791973655,0.9607288811188816,0.9999999783946901,11,
CCCCOC(=O)C(C)C(=O)OCCCC,dibutyl-2-methylmalonate,0.0009013605331836916,0.9484982937062937,0.999999869494386,11,
CC(C)COC(=O)CCC(=O)OCC(C)C,"butanedioic acid, bis(2-methylpropyl) ester",0.0008805976257050754,0.9509194265734267,0.9999997588381568,11,
COC(=O)CCCCCCCCC(=O)OC,"decandioic acid, dimethyl ester",0.000788777099075259,1.1310923216783222,0.9999995761312929,11,
CCOC(=O)CCCCCCCCC(=O)O,decanedioic acid ethyl ester,0.0007432952234166377,1.1511653566433562,0.9999998908777631,11,
C1=CC(=C(c2ccccc2)c2ccccc2)C=C1,"5-(diphenylmethylene)-1,3-cyclopentadiene",0.0006210753474645926,1.0692860839160843,0.9999999582691533,11,
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,m-terphenyl,0.0005800594312285621,1.0736163776223775,0.9999999501180171,11,
CCCCCCCCCCOC(=O)C(C)O,decyl 2-hydroxypropanoate,0.0007796537872224343,0.9091782797202803,0.9999998062185803,11,
CCCCCCOC(=O)OCCCCCC,dihexyl carbonate,0.0008731164917188532,0.8855081258741262,0.9999997627808468,11,
COC(=O)CCCCCCCCCCCO,methyl 12-hydroxydodecanoate,0.0007908288703121741,1.08029406993007,0.9999994656327122,11,
CCCCCCCCCCCCC(=O)OO,peroxytridecanoic acid,0.0007801183924817358,1.0577508111888114,0.999999823183553,11,
CCCCC(CC)COCCCCCCO,6-(2-ethylhexyloxy)-1-hexanol,0.0007810435804403734,0.963907006993007,0.9999998036646129,11,
CCCCCOCCCCOCCCCC,"1,4-dipentoxybutane",0.0008273048261730841,0.8266686853146856,0.9999996953082675,11,
CCCCCCCC1CCc2ccccc2C1,2-heptyltetralin,0.0007000677394780097,0.9761173286713288,0.9999999499576755,11,
C=Cc1ccc(CCCCCCCCC)cc1,p-nonylvinylbenzene,0.000719205560743347,0.8709123916083916,0.9999997657448803,11,
Cc1cc(C(C)C)ccc1C1(C)CCCCC1,"benzene, 1-isopropyl-3-methyl-4-(1-methylcyclohexyl)-",0.0007142558183753577,0.9084689790209791,0.9999999561984043,11,
CCCCCCCc1ccc2c(c1)CCCC2,6-heptyltetralin,0.0006975722477621536,0.9017769090909096,0.9999998720006317,11,
CCCCc1cc2c(cc1CCC)CCCC2,"6-butyl-7-propyl-1,2,3,4-tetrahydronaphthalene",0.0006923886375968064,0.918145174825175,0.9999999245921296,11,
CC(C)(C)c1ccc2c(c1)C(C)(C)CC2(C)C,"5-(1,1-dimethylethyl)-1,1,3,3-tetramethylindan",0.0007321521288194,0.9385804615384615,0.9999999339311292,11,
CC(C)c1cc(C(C)C)c2c(c1)C(C)(C)CC2,"4,6-bis(1-methylethyl)-2,3-dihydro-1,1-dimethyl-1H-indene",0.0007183817919040029,0.8851576223776227,0.9999998873911922,11,
CCCCCCCCC=C(C)c1ccccc1,2-phenyl-2-undecene,0.0007161142377905508,0.9418006153846153,0.9999999723441266,11,
CCc1ccc2c(c1)C(C)(C)C(C)(C)C2(C)C,"2,3-dihydro-5-ethyl-1,1,2,2,3,3-hexamethyl-1H-indene",0.000676182094670594,0.9079804755244758,0.9999999736768649,11,
CC(C)CC=C(CCC(C)C)c1ccccc1,"2,8-dimethyl-5-phenyl-4-nonene",0.0007561472656200142,0.8590422797202799,0.9999997393651208,11,
CCc1cc(C)c2c(c1C)CC(CC)(CC)C2,"2,3-dihydro-4,7-dimethyl-2,2,5-triethyl-1H-indene",0.0007102412990519028,0.903409440559441,0.9999999340093825,11,
Cc1ccc2c(c1)C(C)(CC(C)C)CC2(C)C,"2,3-dihydro-3-(2-methylpropyl)-1,1,3,5-tetramethyl-1H-indene",0.0006990582204164345,0.8799321118881122,0.9999999566437128,11,
CCc1cc2c(cc1CC)CC(CC)(CC)C2,"2,3-dihydro-2,2,5,6-tetraethyl-1H-indene",0.0007133139007582844,0.9083059020979023,0.9999999334377118,11,
CC(C)CCCC(C)C1CCc2ccccc21,"2,3-dihydro-1-(1,5-dimethylhexyl)-1H-indene",0.0006916465814374741,0.8949623776223778,0.9999999205379783,11,
CCc1cc(CC)c2c(c1)CC(CC)(CC)C2,"1H-indene, 2,2,4,6-tetraethyl-2,3-dihydro-",0.0007171591428628259,0.9756509090909095,0.9999999448261133,11,
CCCCCCCC1CCCc2ccccc21,1-heptyltetralin,0.0007000677394780097,0.9761173286713288,0.9999999499576755,11,
CCCCCC(=CCC(C)C)c1ccccc1,(4-methyl-1-pentyl-1-pentenyl)benzene,0.0007559543658794043,0.8590382377622384,0.9999995591078922,11,
CCCCC(CC)Cc1ccc2c(c1)CCC2,"2,3-dihydro-5-(2-ethylhexyl)-1H-indene",0.000693072121925446,0.9097251328671332,0.9999998891105744,11,
CCCCCCOC(=O)/C=C/c1ccccc1,hexyl cinnamate,0.0009479370778087136,0.9512778181818187,0.999998493160292,11,
Cc1ccccc1-c1c(C)ccc2ccccc12,2-methyl-1-(2-methylphenyl)naphthalene,0.000593265823338394,1.103118363636364,0.9999999906786425,11,
CCCCCCCOCCOCCOCCO,"3,6-dioxa-1-pentadecanol",0.000764101844581453,0.943089356643357,0.9999997010042311,11,
CCCCCCCCCCOCC(O)CO,"3-(decyloxy)-1,2-propanediol",0.0007293556062905221,1.0617083496503497,0.9999996467961993,11,
CCCCCCCCc1ccc(C(C)=O)cc1,p-octylphenyl methyl ketone,0.0007058071361060078,0.916376181818182,0.9999997845014609,11,
CCCC(CCC)(CC(C)C)c1ccccc1,"(1,1-dipropyl-3-methylbutyl)benzene",0.0007361208218836522,0.8601538461538463,0.9999999597469006,11,
CCCCCCCCCCCc1ccccc1,undecylbenzene,0.0008372043356465459,0.8425204475524478,0.9999984583075258,11,
CCCCCCCCC(C)(C)c1ccccc1,"benzene, (1,1-dimethylnonyl)-",0.0007314000086340869,0.8542068531468533,0.999999817374235,11,
CCCCC(C)(Cc1ccccc1)CC(C)C,[2-methyl-2-(2-methylpropyl)hexyl]benzene,0.0007744626047408706,0.8700187272727273,0.9999997395806157,11,
CCCCCC(CCCCC)c1ccccc1,6-phenylundecane,0.000765751495773558,0.9510939720279725,0.9999998435922319,11,
CCCCCCC(CCCC)c1ccccc1,5-phenylundecane,0.0007637581393365988,0.9220638881118881,0.9999999008001856,11,
CCCCCCCCC(CC)c1ccccc1,3-phenylundecane,0.0007640213928468937,0.925284993006993,0.999999853429823,11,
CCCCCCCCCC(C)c1ccccc1,2-phenylundecane,0.0007606848790026414,0.846793034965035,0.9999998006630799,11,
CCCCCCCC(CCC)c1ccccc1,4-phenylundecane,0.000763886800359016,0.9231053846153849,0.9999999069089405,11,
CCCC(C)c1ccc(C)c(C(C)CCC)c1,"1-methyl-2,4-bis(1-methylbutyl)benzene",0.0007578134647063232,0.8523811608391612,0.9999998703871102,11,
CCCCCCCCCCc1ccc(C)cc1,1-decyl-4-methylbenzene,0.0007447587976908843,0.8441703076923079,0.9999998539666131,11,
CCCCCC(C)(C)c1ccc(C(C)C)cc1,"1-(1,1-dimethylhexyl)-4-(1-methylethyl)benzene",0.0007370275901562514,0.850256461538462,0.999999899949745,11,
CCC(C)c1c(C)cc(C)c(C(C)CC)c1C,"1,3,5-trimethyl-2,4-bis(1-methylpropyl)benzene",0.000742387224594792,0.8829156083916085,0.9999999466305225,11,
CCCCC(CC)CC(C)(C)c1ccccc1,"(3-ethyl-1,1-dimethylheptyl)benzene",0.0007332680331217881,0.8498528531468533,0.9999999648680546,11,
CCCCC(CCCC)CCc1ccccc1,(3-butylheptyl)benzene,0.0007604087190583623,0.8442527552447555,0.9999998317397251,11,
CC(=O)OCCOCCOCCOC(C)=O,triethylene glycol diacetate,0.0008230494324973602,1.368066083916084,0.9999996488105733,11,
CCc1cccc2c(C)c(C)c3ccccc3c12,"phenanthrene, 4-ethyl-9,10-dimethyl-",0.000563125863541931,1.1139038461538464,0.999999954590979,11,
CCc1ccc2c(ccc3c(C)cccc32)c1C,"phenanthrene, 2-ethyl-1,8-dimethyl-",0.0005636208982378501,1.116884657342658,0.9999999120948506,11,
CCc1cccc2c1ccc1cc(C)c(C)cc12,"phenanthrene, 1-ethyl-6,7-dimethyl-",0.0005692325478913971,1.123675440559441,0.9999999643960245,11,
CCc1ccc2c(C)c3ccccc3c(C)c2c1,"anthracene, 2-ethyl-9,10-dimethyl-",0.0005685178766830769,1.1206852587412588,0.9999999601210339,11,
CCc1c2cc(C)ccc2cc2ccc(C)cc12,"anthracene, 9-ethyl-2,7-dimethyl-",0.000576330598776626,1.130469636363637,0.9999999582785217,11,
Cc1cc(C)c2c(C)c3ccccc3c(C)c2c1,"anthracene, 1,3,9,10-tetramethyl-",0.0005641841380768483,1.1255070769230773,0.9999999274928718,11,
Cc1cc(C)c2cc3c(C)cc(C)cc3cc2c1,"anthracene, 1,3,6,8-tetramethyl-",0.0005722024186422228,1.1382494545454547,0.999999949253419,11,
Cc1cc(C)c2cc3cc(C)c(C)cc3cc2c1,"anthracene, 1,3,6,7-tetramethyl-",0.0005722024186422228,1.1382494545454547,0.999999949253419,11,
CCc1c(C)ccc2c1ccc1c(C)cccc12,"phenanthrene, 1-ethyl-2,8-dimethyl-",0.0005636208982378501,1.116884657342658,0.9999999120948506,11,
Cc1ccc2c(c1)cc(C)c1c(C)ccc(C)c12,"phenanthrene, 1,4,7,10-tetramethyl-",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1cc2c(ccc3c(C)cccc32)c(C)c1C,"phenanthrene, 1,2,3,8-tetramethyl-",0.0005577875699006113,1.1215300559440564,0.9999999774062046,11,
CCc1cccc2c1ccc1c(C)c(C)ccc12,"phenanthrene, 8-ethyl-1,2-dimethyl-",0.0005636208982378501,1.116884657342658,0.9999999120948506,11,
Cc1cc2cc(C)c3c(C)cccc3c2cc1C,"phenanthrene, 1,6,7,10-tetramethyl-",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1c(C)c2cccc(C)c2c2c(C)cccc12,"phenanthrene, 4,5,9,10-tetramethyl-",0.0005563686986937675,1.1186172727272732,0.9999999495667777,11,
Cc1ccc2c(C)c(C)c3ccccc3c2c1C,"phenanthrene, 3,4,9,10-tetramethyl-",0.0005514565839598393,1.1146597902097908,0.9999999484340374,11,
Cc1ccc(C)c2c(C)c3ccccc3c(C)c12,"anthracene, 1,4,9,10-tetramethyl-",0.0005637414323816728,1.1225086993006996,0.9999999765060725,11,
Cc1cc2cc3c(C)ccc(C)c3cc2cc1C,"anthracene, 1,4,6,7-tetramethyl-",0.0005709448999826089,1.1353358601398607,0.9999999085871412,11,
Cc1cc2cc3cc(C)c(C)cc3cc2cc1C,"anthracene, 2,3,6,7-tetramethyl-",0.0005722024186422228,1.1382494545454547,0.999999949253419,11,
Cc1cc(C)c2cc3cc(C)cc(C)c3cc2c1,"anthracene, 1,3,5,7-tetramethyl-",0.0005722024186422228,1.1382494545454547,0.999999949253419,11,
Cc1cc(C)c2ccc3c(C)cc(C)cc3c2c1,"phenanthrene, 1,3,6,8-tetramethyl-",0.0005657348154289914,1.1314175244755245,0.999999958662998,11,
Cc1ccc2c(c(C)cc3c(C)cccc32)c1C,"phenanthrene, 1,2,8,10-tetramethyl-",0.0005577875699006113,1.1215300559440564,0.9999999774062046,11,
Cc1ccc2c(ccc3c(C)c(C)ccc32)c1C,"phenanthrene, 1,2,7,8-tetramethyl-",0.000552421666240203,1.1176561678321681,0.9999999689222355,11,
Cc1ccc2c(C)c3ccccc3c(C)c2c1C,"anthracene, 1,2,9,10-tetramethyl-",0.0005563686986937675,1.1186172727272732,0.9999999495667777,11,
Cc1ccc2cc3c(C)c(C)ccc3cc2c1C,"anthracene, 1,2,5,6-tetramethyl-",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1cc2cc3c(C)cccc3cc2c(C)c1C,"1,2,3,5-tetramethylanthracene",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1ccc2cc3ccc(C)c(C)c3cc2c1C,"anthracene, 1,2,7,8-tetramethyl-",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1c(C)c(C)c2c(ccc3ccccc32)c1C,"1,2,3,4-tetramethylphenanthrene",0.0005514565839598393,1.1146597902097908,0.9999999484340374,11,
c1ccc2c(c1)CCC2C1CCc2ccccc21,"1,1'-biindanyl",0.0005513870790328734,1.0575993566433572,0.9999999826262403,11,
c1ccc(C(=C2CCCC2)c2ccccc2)cc1,(cyclopentylidenephenylmethyl)benzene,0.0006081583186335507,1.0388251608391612,0.9999999442835618,11,
CCC1(c2ccccc2)OCC(C(C)C)CO1,"trans-2-ethyl-5-(1-methylethyl)-2-phenyl-1,3-dioxane",0.0007462176283076986,1.0762185314685315,0.999999857361242,11,
CCCCCCCCOC(=O)c1ccccc1,octyl benzoate,0.0007251861381540505,0.9505647272727277,0.9999998949166621,11,
CCCCCCCOC(=O)Cc1ccccc1,heptyl phenylethanoate,0.000720297929441042,0.9476012867132871,0.9999999726434433,11,
C1=C(CCc2ccccc2)c2ccccc2CC1,"1,2-dihydro-4-(2-phenylethyl)naphthalene",0.0006105183451057776,1.1071611468531477,0.9999999904177836,11,
CC(=O)C(C(C)=O)C12CC3CC(CC(C3)C1)C2,"3-(1-adamantyl)pentane-2,4-dione",0.0006147515839477125,1.0771330209790209,0.9999999699101617,11,
CCCCC(CC)COC(=O)c1ccccc1,2-ethylhexyl benzoate,0.0008170668900268293,0.949431958041958,0.9999999907811474,11,
CCCOC(C)COC(C)COC(C)CO,tripropylene glycol n-propyl ether,0.0008431501735349274,1.0614591468531471,0.9999994206365201,11,
CCCCCCOCCOCCOCCO,triethylene glycol mono-n-hexyl ether,0.0007548550976200723,0.9527140699300699,0.9999999347305462,11,
CCCCCOCC(O)COOC(C)(C)C,"1-(1,1-dimethylethylperoxy)-3-pentyloxy-2-propanol",0.0008153942109844609,0.9972818601398601,0.9999999239268647,11,
CC(=O)C(C(C)=O)C1C2CC3CC(C2)CC1C3,"3-(2-adamantyl)pentane-2,4-dione",0.0006932376059904824,1.224382671328672,0.9999998411764232,11,
Cc1ccc(C)c2cc3c(C)ccc(C)c3cc12,"1,4,5,8-tetramethylanthracene",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1cc2cc3cccc(C)c3cc2c(C)c1C,"anthracene, 1,2,3,8-tetramethyl-",0.0005652522505319989,1.1284117762237766,0.9999999512962362,11,
Cc1ccc2cc3c(C)c(C)c(C)cc3cc2c1,"anthracene, 1,2,3,6-tetramethyl-",0.0005709448999826089,1.1353358601398607,0.9999999085871412,11,
CCCCc1cc2ccccc2c2ccccc12,"phenanthrene, 9-butyl-",0.0005966137181084151,1.1107310629370633,0.9999999586293369,11,
Cc1c(C)c(C)c2cc3ccccc3cc2c1C,"anthracene, 1,2,3,4-tetramethyl-",0.0005641841380768483,1.1255070769230773,0.9999999274928718,11,
C(=C/c1ccccc1)\CC/C=C/c1ccccc1,"1,6-diphenyl-1,5-hexadiene",0.0005895314900710097,0.9787587272727271,0.9999999892800339,11,
CCc1cc2c(ccc3c(C)cccc32)cc1C,"6-ethyl-1,7-dimethylphenanthrene",0.0005692325478913971,1.123675440559441,0.9999999643960245,11,
Cc1ccc2ccc3ccc(C)c(C)c3c2c1C,"3,4,5,6-tetramethylphenanthrene",0.0005577875699006113,1.1215300559440564,0.9999999774062046,11,
Cc1cc(C)c2c(ccc3cc(C)cc(C)c32)c1,"2,4,5,7-tetramethylphenanthrene",0.0005657348154289914,1.1314175244755245,0.999999958662998,11,
CCCCCCCCCCOc1ccccc1,decyloxybenzene,0.0007273906392069203,0.9337514965034968,0.9999999843066292,11,
CCCCCCC(Cc1ccccc1)OCC,2-ethoxy-1-phenyloctane,0.0007583918543466751,0.8941979580419581,0.9999999793464714,11,
CCCCC1=C(CCC)C2CCCCC2CC1,"1,2,4a,5,6,7,8,8a-octahydro-3-butyl-4-propylnaphthalene",0.0007440409126668827,0.8723631748251753,0.9999998913350723,11,
C1CCC(C2(C3CCCC3)CCCCC2)CC1,cyclopentylbicyclohexyl,0.0006573151419485248,0.9163199160839162,0.9999999703752572,11,
CCOC(=O)C(C(=O)OCC)c1ccccc1,diethyl phenylmalonate,0.0007577754680037598,1.0800761958041962,0.9999995832750507,11,
CCCCOC(OCCCC)c1ccccc1,(dibutoxymethyl)benzene,0.0008296161319528517,0.989390097902098,0.9999999604215523,11,
CCC1c2ccccc2C(CC)c2ccccc21,"9,10-diethyl-9,10-dihydroanthracene",0.0005884041084124223,1.0021908951048955,0.9999999768982631,11,
CCC[C@@H]1C[C@H](c2ccccc2)c2ccccc21,cis-1-propyl-3-phenylindane,0.0006357249664256535,1.0522172027972028,0.9999999360939865,11,
CCC1c2ccccc2C(c2ccccc2)C1C,"indan, 1-ethyl-2-methyl-3-phenyl-",0.0006161213631871243,1.0130288531468536,0.9999999720820358,11,
CCC[C@@H]1C[C@@H](c2ccccc2)c2ccccc21,trans-1-propyl-3-phenylindane,0.0006357249664256535,1.0522172027972028,0.9999999360939865,11,
c1ccc(CCc2ccc3c(c2)CCCC3)cc1,"6-(2-phenylethyl)-1,2,3,4-tetrahydronaphthalene",0.0006259534881375042,1.007510979020979,0.9999999649147489,11,
CCCCCC1c2ccccc2-c2ccccc21,9-pentyl-9H-fluorene,0.0005847757788959662,1.0065316643356645,0.9999999804272778,11,
CCCCC=C(c1ccccc1)c1ccccc1,"1,1-diphenyl-1-hexene",0.0006834542994754553,0.958125118881119,0.9999998893384244,11,
CCC/C(=C/c1ccccc1)Cc1ccccc1,2-benzyl-1-phenyl-1-pentene,0.0006482728688281727,0.9651195804195807,0.9999999616349887,11,
CC1(C)CC(C)(c2ccccc2)c2ccccc21,"2,3-dihydro-1,1,3-trimethyl-3-phenyl-1H-indene",0.0005746572664029125,0.9769958461538468,0.9999999638230902,11,
C/C(=C\CC(C)c1ccccc1)c1ccccc1,"2,5-diphenyl-2-hexene",0.0006503571841152464,0.9657533286713289,0.9999999711331675,11,
C(=C/CCc1ccccc1)\CCc1ccccc1,"1,6-diphenyl-3-hexene",0.0006525497582745488,0.9552901538461539,0.999999974219659,11,
CCC#CCCCCCCCCCCCCC,3-heptadecyne,0.0007709611610961715,0.8705259860139861,0.9999999477758515,11,
CCCCCCCCCCCCC1CC=CC1,4-dodecylcyclopentene,0.000789350388826217,0.9416698461538465,0.9999997383980115,11,
CCCCC1CCC2CCCCC2C1CCC,3-butyl-2-propylbicyclo[4.4.0]decane,0.0007367285878191812,0.8670406853146857,0.9999999660798785,11,
CCC1(CC2(CC)CCCCC2)CCCCC1,"methane, bis(ethylcyclohexyl)-",0.0007331476083653196,0.8596414265734269,0.9999999587311431,11,
CC#CCCCCCCCCCCCCCC,2-heptadecyne,0.0007709611610961715,0.8705259860139861,0.9999999477758515,11,
