SMILES,prop,XGBoost,MLP,D-MPNN,Uni-Mol,consensus_mean,consensus_sd
CCCCOC(=O)OCCCCOC1COCC1OCC,viscosity,8.588236568366156,13.40770968289144,13.143866701282567,6.979656335550764,10.529867322022731,3.239799244850029
CCCCOC(=O)OCCOCCOC,beta,0.0008646393776870801,0.0008795416470844799,0.0008497554172414001,0.00084872896550216,0.00086066635187878,1.453285233923045e-05
CCCCOC(=O)OCCOCCOC,bp,244.93362731933593,252.15105948958677,281.5572737075244,269.37046508789064,262.00310640108444,16.58386140737339
CCCCOC(=O)OCCOCCOC,cpsat,441.4727294921875,433.5015246240747,433.7667175081011,431.48561401367186,435.0566464095088,4.396995748393494
CCCCOC(=O)OCCOCCOC,dc,4.857942724227906,4.263924465027672,5.137387825014114,6.596530151367188,5.21394629140922,0.9910733809091697
CCCCOC(=O)OCCOCCOC,density,1.0816781044006347,1.0952174982659644,1.0718683271354021,1.0636803150177,1.0781110612049254,0.01357168805843311
CCCCOC(=O)OCCOCCOC,fom1,83.89652917118663,79.61847712956741,83.08694172475744,84.93531644861021,82.88431611853042,2.3049178623170654
CCCCOC(=O)OCCOCCOC,fp,384.6857421875,395.8286220693259,399.3498801798102,388.54071655273435,392.1012402473426,6.685883052442449
CCCCOC(=O)OCCOCCOC,mp,-33.59596138000488,-35.181136144931756,-27.22190360518374,-17.87849006652832,-28.469372799162173,7.853930101827365
CCCCOC(=O)OCCOCCOC,tc,0.19057050943374632,0.18611454690119816,0.18979601011654296,0.18686605393886563,0.18833678009758825,0.0021771736118586416
CCCCOC(=O)OCCOCCOC,viscosity,4.253895541201554,5.619971945058566,4.29292887217742,3.595755487639095,4.440637961519159,0.8487924257478713
CCCCOC(=O)OCCOCCOCC,beta,0.00085281534120436,0.00086394002663502,0.00083856083331586,0.0008216452784836001,0.0008442403699097101,1.8297558127377473e-05
CCCCOC(=O)OCCOCCOCC,bp,262.8181915283203,258.1557597858268,281.77123075779093,287.37708740234376,272.5305673685705,14.221748069878654
CCCCOC(=O)OCCOCCOCC,cpsat,462.5061889648438,460.64957887276125,464.0205442554087,470.3315856933594,464.37697444659324,4.202291187112438
CCCCOC(=O)OCCOCCOCC,dc,4.487594366073608,4.133107088965547,5.029012347352385,6.595785999298096,5.061374950422409,1.087254951177291
CCCCOC(=O)OCCOCCOCC,density,1.0753411054611206,1.0777404231938783,1.0765528533434383,1.0554250478744507,1.071264857468222,0.01060520654380258
CCCCOC(=O)OCCOCCOCC,fom1,80.10557446479378,76.7235973131777,81.2021236499532,78.80204291734148,79.20833458631654,1.9252035794179374
CCCCOC(=O)OCCOCCOCC,fp,394.79819946289064,401.14641926967363,400.2338367575286,411.9505126953125,402.0322420463513,7.181513497397656
CCCCOC(=O)OCCOCCOCC,mp,-38.358965682983396,-35.621102570633205,-25.572485631309526,-16.381494522094727,-28.98351210175521,10.039964902768293
