SMILES,BP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC1(C)CC(C)(C)CC1,118.0,2.376736111111111,0.6284722222222222,2.376736111111111,0.6284722222222222,0.4672251759438993,126.243,108.09899999999998,126.14085057599999,54,-0.03489475611711026,-0.05988899533586596,0.05988899533586596,0.03489475611711026,0.7777777777777778,1.1111111111111112,1.2222222222222223,14.406971964075145,9.848420028778685,2.352908546115532,-2.205366842528201,2.476360596700164,-2.0934779846235245,4.867707347084265,0.304283518839614,2.5752262554957452,95.20671786825557,7.121320343559644,7.121320343559644,7.121320343559644,3.9142135623730954,3.914213562373095,3.914213562373095,5.005203820042827,5.005203820042827,2.435660171779821,2.435660171779821,2.1490485194281397,2.1490485194281397,0.0,72.89164129800666,7.111111111111111,1.7422222222222221,1.7041420118343196,58.65295678947319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,30.09244580757159,0.0,0.0,0.0,0.0,10.82998093879356,46.957413667540536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,46.957413667540536,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,19.26246486877803,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.2569444444444444,0.0,0.0,4.236111111111112,9.506944444444445,0.0,1.0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3.2227000000000023,41.413000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CC(C)(C)CC,153.8,2.345486111111111,0.485625,2.345486111111111,0.485625,0.5489485198085321,142.286,120.10999999999997,142.172150704,62,-0.035186857439637974,-0.06487285628559755,0.06487285628559755,0.035186857439637974,0.9,1.3,1.4,14.280745451771862,9.748127589558653,2.2250241643669546,-2.3076258115308645,2.3454408822810966,-2.189831378533063,4.739202693473338,0.20592115654824858,3.887594744367081,93.09616281328599,8.414213562373096,8.414213562373096,8.414213562373096,4.267766952966369,4.267766952966369,4.267766952966369,5.255203820042828,5.255203820042828,1.965990257669732,1.965990257669732,1.5606601717798214,1.5606601717798214,0.0,68.6388160241786,10.0,2.938775510204082,4.839506172839506,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96324482106975,17.25080256171957,0.0,0.0,0.0,0.0,10.82998093879356,54.38406644399576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,54.38406644399576,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,12.841643245852019,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,1.0116666666666667,0.0,0.0,2.597986111111111,13.890347222222223,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)C(CC)C(=O)OC,182.0,10.741435185185185,-0.5648148148148151,10.741435185185185,0.1302314814814809,0.4338533481008291,144.17,132.07399999999998,144.078644244,58,0.31566894704398635,-0.46846802187994363,0.46846802187994363,0.31566894704398635,1.5,2.0,2.1,16.524360440712258,10.031839270677427,2.2046380433694535,-2.0604612311330657,2.0453822682661773,-2.216135976147044,5.970183383417696,-0.14847914243842758,4.064927626267921,139.78664559481848,8.146264369941973,6.509201921767763,6.509201921767763,4.629427617536365,3.213326066999694,3.213326066999694,2.0946442972104156,2.0946442972104156,1.384671161820929,1.384671161820929,0.7623466962943707,0.7623466962943707,-0.8600000000000001,126.05435680455047,9.14,4.0359420188368755,2.169025073408778,60.3654931438036,4.736862953800049,11.701150992526333,0.0,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,6.923737199690624,13.344558822616634,0.0,7.109797541277533,14.325937321943693,11.75255023431679,5.917906046161393,20.268296022307258,7.109797541277533,0.0,0.0,0.0,0.0,0.0,18.862347775594323,14.325937321943693,5.917906046161393,20.268296022307258,0.0,0.0,43.370000000000005,11.887211334113243,9.589074368143644,5.783244946364939,6.4208216229260096,0.0,14.033534740968157,6.923737199690624,0.0,4.736862953800049,0.0,4.404768518518519,21.415925925925926,0.0,0.0,-1.1302314814814813,0.0,0.5158796296296295,3.174675925925926,1.285648148148148,0.7142857142857143,10,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0.7746,36.478,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
CC(C)C(CCC)CCC,158.9,2.343240740740741,0.8887962962962961,2.343240740740741,0.8887962962962961,0.5465361480115691,142.286,120.10999999999997,142.172150704,62,-0.03913066004807846,-0.06537207976141371,0.06537207976141371,0.03913066004807846,0.9,1.3,1.5,14.151617432060746,9.876357696840559,2.0930407130460043,-2.182249410494051,2.2122277458534074,-2.069409458995769,4.607617775087069,0.3307830329376181,3.4998573332807714,58.438561897747256,7.983127663125442,7.983127663125442,7.983127663125442,4.718744015013407,4.718744015013407,4.718744015013407,3.5814468604317637,3.5814468604317637,2.261740934568886,2.261740934568886,1.5525858577612697,1.5525858577612697,0.0,134.88790460158438,10.0,5.76,3.92,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.378235290466534,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.8702777777777775,0.0,5.544351851851852,9.252037037037038,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC)C(CCC)CC,165.0,2.3787962962962963,0.9351388888888887,2.3787962962962963,0.9351388888888887,0.5465361480115691,142.286,120.10999999999997,142.172150704,62,-0.039130091771413085,-0.06537207975474922,0.06537207975474922,0.039130091771413085,1.0,1.6,1.9,14.166509591622596,9.86148477671654,2.1084264793114653,-2.1966323662448763,2.2244517035439366,-2.0859560860416106,4.621343288344771,0.31498313801707395,3.5636884234948942,66.43856189774725,7.983127663125442,7.983127663125442,7.983127663125442,4.756748817474191,4.756748817474191,4.756748817474191,3.3425352551010956,3.3425352551010956,2.6325317464674844,2.6325317464674844,1.5951350143904703,1.5951350143904703,0.0,152.86660928514834,10.0,5.76,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.378235290466534,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.9166203703703701,0.0,5.481851851851852,9.268194444444443,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC(CC)CC)CC,158.2,2.3594444444444447,0.9350925925925924,2.3594444444444447,0.9350925925925924,0.5465361480115691,142.286,120.10999999999997,142.172150704,62,-0.04170001441161582,-0.06512812590637175,0.06512812590637175,0.04170001441161582,0.9,1.4,1.7,14.124737517830544,9.903636108147653,2.0650347327265792,-2.1560866546800375,2.1958977195498526,-2.0284519514381842,4.586261605642676,0.3643570859044995,3.4122568699971185,62.43856189774725,7.983127663125442,7.983127663125442,7.983127663125442,4.739912065068584,4.739912065068584,4.739912065068584,3.4316442510940828,3.4316442510940828,2.5873262238334434,2.5873262238334434,1.3577107283236618,1.3577107283236618,0.0,151.44204771444012,10.0,5.76,3.92,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95741366754052,18.256633715248796,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.9165277777777774,0.0,5.501666666666667,9.248472222222222,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CCC)C(CC)CC,165.0,2.3900462962962963,0.9444444444444442,2.3900462962962963,0.9444444444444442,0.5465361480115691,142.286,120.10999999999997,142.172150704,62,-0.039372361343527555,-0.06537225047499119,0.06537225047499119,0.039372361343527555,1.0,1.5,1.8,14.164800058203735,9.863208858916911,2.106654477206951,-2.1949690291858297,2.2221134264527733,-2.084708464748615,4.619350487143093,0.31645762578541087,3.529930309226677,62.43856189774725,7.983127663125442,7.983127663125442,7.983127663125442,4.756748817474191,4.756748817474191,4.756748817474191,3.3425352551010956,3.3425352551010956,2.597509579961315,2.597509579961315,1.7844570503761732,1.7844570503761732,0.0,145.16653667335345,10.0,5.76,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.378235290466534,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,53.378235290466534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,1.91662037037037,0.0,5.4715740740740735,9.278472222222222,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(C)(C)C(C)C,160.2,2.36837962962963,0.5515972222222223,2.36837962962963,0.5515972222222223,0.5588720384570234,142.28599999999997,120.10999999999997,142.172150704,62,-0.03311533483560714,-0.06538203597051631,0.06538203597051631,0.03311533483560714,1.2,1.7,2.0,14.256460062667445,9.771235689860484,2.20090759293386,-2.2843640263348086,2.310139476812492,-2.18035994553714,4.709217074900462,0.22268165313993638,3.633391873548464,80.03910001730775,8.198670612749268,8.198670612749268,8.198670612749268,4.5040358447538855,4.5040358447538855,4.5040358447538855,4.246835124580631,4.246835124580631,2.737616482030432,2.737616482030432,0.9210672931006891,0.9210672931006891,0.0,108.26884900370611,10.0,4.0,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430513,17.75371813848418,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,19.26246486877803,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.5515972222222223,0.8185648148148146,0.0,4.085810185185185,11.627361111111112,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(C)C(C)CCC,161.0,2.369212962962963,0.8486574074074072,2.369212962962963,0.8486574074074072,0.5609897829046773,142.286,120.10999999999997,142.172150704,62,-0.03938031752401741,-0.06537225046401973,0.06537225046401973,0.03938031752401741,1.0,1.5,1.8,14.191241497104796,9.83688643195396,2.133595975555544,-2.2207906914595354,2.228196954385176,-2.1313744187269776,4.635865280742448,0.28021241315530554,3.5833270663848467,74.10749561002055,8.146264369941973,8.146264369941973,8.146264369941973,4.591422815075581,4.591422815075581,4.591422815075581,3.86909271104036,3.86909271104036,2.6931522289293897,2.6931522289293897,1.3752992192287434,1.3752992192287434,0.0,121.27930306786597,10.0,4.760330578512397,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430514,17.75371813848418,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,12.841643245852019,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,2.6449074074074073,0.0,2.719814814814815,11.635277777777777,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CC(CC)CC,147.0,2.3247222222222224,0.5244907407407406,2.3247222222222224,0.5244907407407406,0.561048174341455,142.286,120.10999999999997,142.172150704,62,-0.03799833940304572,-0.06511800792962444,0.06511800792962444,0.03799833940304572,1.0,1.4,1.5,14.204954757889274,9.823520381549388,2.147243764240924,-2.2342153816857286,2.2712036407270015,-2.113175838916317,4.664131816501151,0.28195948356112405,3.6308443495315226,72.52932501298082,8.19867061274927,8.19867061274927,8.19867061274927,4.492511824357958,4.492511824357958,4.492511824357958,4.447306301723919,4.447306301723919,2.055748108669859,2.055748108669859,1.4433756729740643,1.4433756729740643,0.0,101.17794034734568,10.0,4.0,4.839506172839506,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430514,17.75371813848418,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,19.26246486877803,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.5244907407407406,0.9444444444444443,0.0,4.057083333333333,11.557314814814815,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(C)C(CC)CC,162.0,2.377314814814815,0.8517592592592591,2.377314814814815,0.8517592592592591,0.5609897829046773,142.286,120.10999999999997,142.172150704,62,-0.03912849559435605,-0.06510816529207712,0.06510816529207712,0.03912849559435605,0.9,1.3,1.4,14.20996588536961,9.818204382498678,2.1529745145972843,-2.2388267440200176,2.247776889692993,-2.148696864245231,4.6550844403421126,0.26215683772219234,3.7561076350288825,70.10749561002055,8.146264369941973,8.146264369941973,8.146264369941973,4.629427617536366,4.629427617536366,4.629427617536366,3.679709928566406,3.679709928566406,2.8438916838740163,2.8438916838740163,1.5765762363135711,1.5765762363135711,0.0,129.22533870330605,10.0,4.760330578512397,2.7222222222222223,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430514,17.75371813848418,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,12.841643245852019,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,2.6943518518518514,0.0,2.6862037037037036,11.619444444444445,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC(C)(CC)CC,161.1,2.3958333333333335,0.6053240740740741,2.3958333333333335,0.6053240740740741,0.5588720384570234,142.286,120.10999999999997,142.172150704,62,-0.03286430532181791,-0.06486303934800197,0.06486303934800197,0.03286430532181791,1.1,1.5,1.6,14.251817374731615,9.77633741404485,2.1960836408115423,-2.2794431530031467,2.32092186601645,-2.157496161986886,4.712377274232112,0.23617533327233498,3.8025777526193907,78.03910001730776,8.198670612749268,8.198670612749268,8.198670612749268,4.537822562996031,4.5378225629960305,4.5378225629960305,4.115737948315653,4.115737948315653,2.608154351477155,2.608154351477155,1.5242736942483015,1.5242736942483015,0.0,111.99670435343177,10.0,4.0,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46032924430514,17.75371813848418,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,19.26246486877803,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.6053240740740741,0.8517592592592591,0.0,4.017222222222222,11.609027777777778,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(CC(C)C)C(C)C,154.1,2.3299074074074073,0.8679166666666664,2.3299074074074073,0.8679166666666664,0.5609897829046773,142.28599999999997,120.10999999999997,142.172150704,62,-0.03912962983603721,-0.06510816684614924,0.06510816684614924,0.03912962983603721,1.0,1.5,1.6,14.170486351582534,9.857814818536703,2.112134305564979,-2.2005674717478327,2.220934342732764,-2.09556119426816,4.62187089435459,0.30825964843322806,3.6033366119773946,72.10749561002055,8.146264369941973,8.146264369941973,8.146264369941973,4.574586062669973,4.574586062669973,4.574586062669973,4.041893992218868,4.041893992218868,2.241340387518045,2.241340387518045,1.5157355747428496,1.5157355747428496,0.0,112.49251649732604,10.0,4.760330578512397,3.92,66.023730057399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03950762137913,24.174539761410188,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,47.46032924430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,12.841643245852019,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,2.6803240740740737,0.0,2.7400925925925925,11.579583333333334,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CC)C(C)(CC)CC,162.1,2.403935185185185,0.5920138888888888,2.403935185185185,0.5920138888888888,0.5588720384570234,142.286,120.10999999999997,142.172150704,62,-0.030549083274914814,-0.06510804587945986,0.06510804587945986,0.030549083274914814,1.1,1.5,1.6,14.300931497631842,9.7269743627727,2.2469995502328737,-2.3270222659065753,2.3543051391192353,-2.223676016785154,4.753715518751885,0.17876181732700322,4.020493825699068,80.03910001730775,8.198670612749268,8.198670612749268,8.198670612749268,4.602700818994492,4.602700818994492,4.602700818994492,3.670432848186242,3.670432848186242,3.4174502122316257,3.4174502122316257,1.4397227048854204,1.4397227048854204,0.0,136.81062314444597,10.0,4.0,2.0,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88115086723114,11.332896515558172,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,53.88115086723114,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,19.26246486877803,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.5920138888888888,0.8773148148148147,0.0,3.953564814814815,11.660439814814813,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)C(C)C(C)(C)C,157.0,2.355324074074074,0.48157407407407415,2.355324074074074,0.48157407407407415,0.55102866087818,142.28599999999997,120.10999999999997,142.172150704,62,-0.035437704434091895,-0.06511794582489105,0.06511794582489105,0.035437704434091895,1.1,1.5,1.6,14.286994449309075,9.741259212791537,2.2319890876282877,-2.3137916506495237,2.3212552070774413,-2.227864566962695,4.730569112417709,0.18398522368331113,3.9418123155387383,86.70165766734146,8.361807319565798,8.361807319565798,8.361807319565798,4.392064077957809,4.392064077957809,4.392064077957809,4.540232713035827,4.540232713035827,2.8635293452370925,2.8635293452370925,1.2071067811865477,1.2071067811865477,0.0,96.7667782861382,10.0,3.408284023668639,2.7222222222222223,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96324482106975,17.250802561719567,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.835812092322787,6.4208216229260096,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.48157407407407415,1.6921296296296293,0.0,1.3040046296296297,13.938958333333332,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC(C)C(C)(C)C,148.4,2.3472222222222223,0.49034722222222227,2.3472222222222223,0.49034722222222227,0.55102866087818,142.28599999999997,120.10999999999997,142.172150704,62,-0.03568125074527048,-0.06276326553205372,0.06276326553205372,0.03568125074527048,1.0,1.4,1.5,14.251919492975286,9.776193083504618,2.195765447683126,-2.2799993656012516,2.296580672525952,-2.1822043598339587,4.700590754534288,0.2241032367840517,3.7348237213155926,84.70165766734146,8.361807319565798,8.361807319565798,8.361807319565798,4.337222523091416,4.337222523091416,4.337222523091416,4.896622084587914,4.896622084587914,2.3033557508645393,2.3033557508645393,1.0606601717798214,1.0606601717798214,0.0,76.90359109819562,10.0,3.408284023668639,3.92,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54242319814374,23.671624184645577,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.835812092322787,6.4208216229260096,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.49034722222222227,1.6821527777777776,0.0,1.3506944444444444,13.893472222222222,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C(C)(C)CC(C)C,153.1,2.3587962962962963,0.5219907407407407,2.3587962962962963,0.5219907407407407,0.5631741648622159,142.28599999999997,120.10999999999997,142.172150704,62,-0.03287232192641118,-0.06275337323857286,0.06275337323857286,0.03287232192641118,1.0,1.4,1.5,14.277404128867188,9.75075673692818,2.2222121389670235,-2.304482320952179,2.3238974930415104,-2.2058603823565845,4.726958686058091,0.1995401779512405,3.8655589302387363,88.2114326716684,8.3618073195658,8.3618073195658,8.3618073195658,4.359877892410453,4.359877892410453,4.359877892410453,4.74125272933664,4.74125272933664,2.4972965399685987,2.4972965399685987,1.2879011017187578,1.2879011017187578,0.0,78.54953235935311,10.0,3.408284023668639,3.239669421487603,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54242319814374,23.671624184645573,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.835812092322787,6.4208216229260096,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.5219907407407407,1.6317592592592591,0.0,1.337962962962963,13.924953703703704,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.714700000000003,48.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
