SMILES,Thermal_Conductivity_40C,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
C(CCCCCCCCC)C(CCC1CCCCC1)CCC1CCCCC1,0.135,2.3202194292540876,1.0638374596216404,2.3202194292540876,1.0638374596216404,0.2493253355273159,376.7130000000003,324.2970000000001,376.406901664,160,-0.0414083167556549,-0.06538238322279266,0.06538238322279266,0.0414083167556549,0.5185185185185185,0.9629629629629629,1.4444444444444444,14.246289901984987,9.793382835663795,2.1871870772389443,-2.26567485716221,2.3373300989269388,-2.120099182494251,4.7173805572588074,0.2632396623526045,1.5930279856331455,286.0,18.99550677485947,18.995506774859468,18.995506774859468,13.381341395361316,13.381341395361314,13.381341395361314,10.29234650041919,10.29234650041919,7.881742064261032,7.881742064261032,5.894347523796276,5.894347523796276,0.0,1556545.241719035,23.28061224489796,15.869140625,11.555555555555555,172.21608369508294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.6026345269889,17.75371813848418,0.0,0.0,0.0,0.0,17.75371813848418,154.6026345269889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,154.6026345269889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,89.89150272096417,57.787394606334104,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.248089686463569,0.0,34.93169088428234,2.3202194292540876,0.0,1.0,27,0,0,2,2,0,0,0,0,0,15,2,2,2,9.854399999999996,122.33500000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CCCCCCCCCCCCCCCCCCC1C(C)CC(C)CC1C,0.13,2.517155696030586,0.969485971782004,2.517155696030586,0.969485971782004,0.22076040230248423,378.72900000000004,324.2970000000001,378.422551728,162,-0.03624773644211954,-0.06538238322279266,0.06538238322279266,0.03624773644211954,0.48148148148148145,0.8148148148148148,1.1851851851851851,14.354043849844858,9.677170298237716,2.2987612508811752,-2.378096672945244,2.399006201220635,-2.282833224146521,4.80263631654842,0.12443967191048569,1.7911747454111515,295.16017124398627,19.74442991930291,19.74442991930291,19.74442991930291,13.14706570774141,13.147065707741408,13.147065707741408,10.286974608713821,10.286974608713821,7.401122331609869,7.401122331609869,5.773176567537411,5.773176567537411,0.0,796669.7177071051,25.037037037037038,16.909469302809573,12.955017301038062,173.2219148486122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4280947655787,42.934089053423605,0.0,0.0,0.0,0.0,23.671624184645573,149.69055963435673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,149.69055963435673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,121.99561083559423,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,3.9352507897557265,0.0,28.103278842667002,9.79480370091061,0.0,1.0,27,0,0,1,1,0,0,0,0,0,17,1,1,1,9.956299999999997,124.37900000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCC1,0.148,2.3164225130833667,1.0632248058645963,2.3164225130833667,1.0632248058645963,0.18473018014205772,378.7290000000002,324.2970000000001,378.422551728,162,-0.04116515795605129,-0.06538238322279266,0.06538238322279266,0.04116515795605129,0.5185185185185185,0.8888888888888888,1.2962962962962963,14.25183053308121,9.852910016930897,2.1933947572339365,-2.2051780369501714,2.3379891575499525,-2.070149814626197,4.7204743966605625,0.3183226999375411,2.0602371031217963,255.76289771739917,19.418156505669845,19.418156505669845,19.418156505669845,13.363703305156275,13.363703305156273,13.363703305156273,9.779307855836025,9.779307855836025,7.073263190636392,7.073263190636392,5.231301936712121,5.231301936712121,0.0,1343200.0521115703,25.037037037037038,19.322235434007133,15.583766909469302,173.2219148486122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,18.256633715248796,0.0,0.0,0.0,0.0,11.835812092322787,161.52637172667954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,161.52637172667954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,115.57478921266822,32.10410811463005,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,2.158676380039877,0.0,34.37514526046006,4.632845026166733,0.0,1.0,27,0,0,1,1,0,0,0,0,0,20,1,1,1,10.244499999999993,124.51900000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C1(CCCC1)CC(CCCCCCCCCC)CCCCCCCCCC,0.148,2.3164225130833667,1.0632248058645966,2.3164225130833667,1.0632248058645966,0.18473018014205772,378.72900000000027,324.2970000000001,378.422551728,162,-0.04116515795605129,-0.06538238322279266,0.06538238322279266,0.04116515795605129,0.5185185185185185,0.8888888888888888,1.2962962962962963,14.251830533081312,9.852910016930904,2.193394757233939,-2.205178036950166,2.3379891575499636,-2.070149814626193,4.720474396660573,0.31832269993753903,2.060237103121797,255.76289771739917,19.418156505669845,19.418156505669845,19.418156505669845,13.363703305156275,13.363703305156273,13.363703305156273,9.779307855836025,9.779307855836025,7.073263190636393,7.073263190636393,5.2313019367121205,5.2313019367121205,0.0,1343200.0521115703,25.037037037037038,19.322235434007133,15.583766909469302,173.2219148486122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,18.256633715248796,0.0,0.0,0.0,0.0,11.835812092322787,161.52637172667954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,161.52637172667954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,115.57478921266822,32.10410811463005,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,2.1586763800398776,0.0,34.37514526046005,4.632845026166733,0.0,1.0,27,0,0,1,1,0,0,0,0,0,20,1,1,1,10.244499999999993,124.51900000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C(CCCCCCC)C(CCCCCCCC)CCCCCCCCCC,0.14,2.3197935947132127,1.0439274801977723,2.3197935947132127,1.0439274801977723,0.1545358511829147,380.74500000000023,324.2970000000001,380.438201792,164,-0.041428578860776305,-0.06538238322279266,0.06538238322279266,0.041428578860776305,0.2962962962962963,0.5185185185185185,0.7777777777777778,14.143782075219857,9.89160328889102,2.083465562598323,-2.168593532364442,2.2443684258645975,-2.014460075594983,4.619345863327306,0.36523692275918207,3.766354968867399,228.42286534333687,19.84080623648022,19.840806236480216,19.840806236480216,13.346065214951231,13.346065214951231,13.346065214951231,9.242458447654531,9.242458447654531,6.397777478867205,6.397777478867205,4.426594455831883,4.426594455831883,0.0,787153.8132214681,27.0,24.03846153846154,22.153846153846153,174.2277460021414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.45010892637015,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,168.45010892637015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,168.45010892637015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,147.67889732729827,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,1.0439274801977723,0.0,33.836564189418525,6.952841663717046,0.0,1.0,27,0,0,0,0,0,0,0,0,0,23,0,0,0,10.634599999999992,126.70300000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
CCCCCC(CCCCC)CCCCCC(CCCCC)CCCCC,0.134,2.336834672410399,1.0351901379110973,2.336834672410399,1.0351901379110973,0.16374799405615792,380.74500000000023,324.2970000000001,380.438201792,164,-0.041428581611673135,-0.06538238183510822,0.06538238183510822,0.041428581611673135,0.2962962962962963,0.5185185185185185,0.7407407407407407,14.163627642278657,9.87639831629089,2.1034755412036277,-2.1836989011865464,2.261478477620056,-2.030608834097563,4.638004680028763,0.3494599975442546,3.972028896654289,210.76392511682732,20.00394294329675,20.00394294329675,20.00394294329675,13.27791686752937,13.277916867529369,13.277916867529369,9.353188911663766,9.353188911663766,6.588448176547863,6.588448176547863,4.640878310434392,4.640878310434392,0.0,722090.7483579882,27.0,22.290809327846365,19.102040816326532,174.2277460021414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.53220288020876,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,162.53220288020876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,162.53220288020876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,134.83725408144625,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,2.0703802758221945,0.0,30.74894770120288,9.347338689641596,0.0,1.0,27,0,0,0,0,0,0,0,0,0,22,0,0,0,10.490499999999992,126.63300000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
C(CC(CCCc1ccccc1)=CCCc2ccccc2)Cc3ccccc3,0.185,2.5168518518518517,1.140585845832058,2.5168518518518517,1.140585845832058,0.30576184057664874,368.5640000000001,336.3080000000001,368.250401024,144,-0.02440530582560875,-0.08500147801157228,0.08500147801157228,0.02440530582560875,0.5,0.8928571428571429,1.3214285714285714,14.07187861886538,9.967393984563815,2.013183253326649,-2.091716146900364,2.1831867663624296,-1.9276934471567593,5.177633309164577,0.7246689458687212,1.4994722521895738,752.9316391765761,19.279963825235644,16.8944585565264,16.8944585565264,13.898979485566358,10.696741185593925,10.696741185593925,7.564950030437623,7.564950030437623,5.3211849655811685,5.3211849655811685,3.7452645852987416,3.7452645852987416,-2.5999999999999988,3502032.9758793623,20.14244765304492,11.976463838789492,7.563441469762171,170.50540964340684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.64463066382734,68.05692745849908,0.0,0.0,0.0,0.0,0.0,51.36657298340809,0.0,119.33498513891834,0.0,0.0,0.0,0.0,19.26246486877803,0.0,48.794462589721036,102.64463066382734,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,55.21528421264705,5.573104530069267,0.0,97.07152613375807,0.0,0.0,0.0,0.0,5.986395096606136,0.0,32.59514511092162,12.085126459138904,0.0,0.0,0.2857142857142857,28,0,0,0,0,3,3,0,0,0,11,0,0,3,7.591400000000008,121.60600000000005,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0
C(CC(CCCc1ccccc1)CCCc2ccccc2)Cc3ccccc3,0.2,2.263702916351726,0.8575340136054417,2.263702916351726,0.8575340136054417,0.3066559870938012,370.5800000000001,336.3080000000001,370.266051088,146,-0.02787708887245066,-0.06224873892431671,0.06224873892431671,0.02787708887245066,0.39285714285714285,0.6785714285714286,0.9642857142857143,14.149970711670447,9.88625959996328,2.0931496173381188,-2.1705384207438074,2.230755371848883,-2.0377363494655465,5.157541568802841,0.3873413645852286,1.439264223348026,637.6425371165691,19.279963825235644,17.101565337712945,17.101565337712945,13.898979485566358,11.017455850740289,11.017455850740289,7.999506658309165,7.999506658309165,5.7619467829942055,5.7619467829942055,4.151628472747426,4.151628472747426,-2.339999999999999,3502032.9758793623,20.395692002202136,12.184124542054706,7.72376642205087,171.1950126755911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.25797089570223,61.13319025880844,0.0,0.0,0.0,0.0,5.917906046161393,57.787394606334104,0.0,107.68586050201517,0.0,0.0,0.0,0.0,19.26246486877803,5.917906046161393,55.21528421264705,90.99550602692418,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,74.47774908142509,0.0,0.0,90.99550602692418,0.0,0.0,0.0,0.0,4.44394753424786,0.8575340136054417,32.869535857961175,11.662315927518847,0.0,0.0,0.35714285714285715,28,0,0,0,0,3,3,0,0,0,12,0,0,3,7.671300000000008,121.63000000000007,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCC=C(c1ccccc1)c2ccccc2,0.174,2.4454053269076788,1.177133408919123,2.4454053269076788,1.177133408919123,0.2716478006133843,376.628,336.3080000000001,376.31300128,152,-0.015138782939064156,-0.07605788209498573,0.07605788209498573,0.015138782939064156,0.5357142857142857,0.9285714285714286,1.3571428571428572,14.07813087674653,9.959359578059928,2.0319391288936117,-2.086855839006868,2.2409547649874995,-1.8795724143650514,5.791149330516129,0.5446728141505256,1.623266149011749,582.1025908947438,19.702613556046018,18.04324111651101,18.04324111651101,13.91501490017253,11.725397411291146,11.725397411291146,8.027612518516447,8.027612518516447,5.575725852979972,5.575725852979972,3.8695188534445855,3.8695188534445855,-1.8199999999999994,2626996.490601822,22.468919535151425,15.143145566659438,9.398626451547376,173.6379681237225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.29246584332677,29.541650759315274,0.0,0.0,0.0,5.573104530069267,0.0,90.39441829772878,0.0,77.86659377484399,0.0,0.0,0.0,0.0,0.0,0.0,101.52132128112277,66.73969079144999,5.573104530069267,0.0,0.0,0.0,0.0,0.0,0.0,100.17068861150142,0.0,0.0,73.66342799114061,0.0,0.0,0.0,0.0,4.031987410721597,0.0,21.621711195797122,20.554694585572708,2.291606807908576,0.0,0.5,28,0,0,0,0,2,2,0,0,0,15,0,0,2,9.209500000000002,125.65800000000006,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,11
CCCCCCCCCCCCCCCC(c1ccccc1)c2ccccc2,0.18,2.2951311134641315,0.5510261564628725,2.2951311134641315,0.5510261564628725,0.25517565491766425,378.644,336.3080000000001,378.328651344,154,0.0089293701220227,-0.06538238322279266,0.06538238322279266,0.0089293701220227,0.4642857142857143,0.8214285714285714,1.2142857142857142,14.168801748514745,9.865616777736319,2.125741882647433,-2.177825465597378,2.2956525261046066,-2.008091686102235,5.31597194306031,0.5298187349845287,1.557708809072534,532.0020101041704,19.702613556046018,18.250347897697555,18.250347897697555,13.91501490017253,12.01407254588596,12.01407254588596,8.40526888452129,8.40526888452129,6.000235507368084,6.000235507368084,4.262705542862398,4.262705542862398,-1.5599999999999996,2626996.490601822,22.72623277715918,15.372851620923415,9.579541785375122,174.32757115590672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.05808898234488,17.54772460632,5.917906046161393,0.0,0.0,0.0,0.0,102.73314596681618,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,113.86004895021017,60.6636706846161,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,101.01840570435816,0.0,0.0,67.58740788430673,0.0,0.0,0.0,0.0,2.9308087060733583,0.5510261564628725,22.112637121723047,19.77706356894326,2.2951311134641315,0.0,0.5714285714285714,28,0,0,0,0,2,2,0,0,0,16,0,0,2,9.299800000000001,125.03900000000007,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11
C(CCCCCCCCCCCCCCCCC)C1CC2=CC=CC=C2CC1,0.15,2.3562524458416214,0.9597636770558419,2.3562524458416214,0.9597636770558419,0.2345126854384502,384.6920000000001,336.3080000000001,384.375601536,160,-0.024753272369248475,-0.06538238322279266,0.06538238322279266,0.024753272369248475,0.6071428571428571,1.0714285714285714,1.6071428571428572,14.221013008515017,9.811817570837693,2.1689298938673733,-2.2402263149963524,2.2848464290998467,-2.1350730157980697,5.2905728259860565,0.40341336439596537,1.2991100390402934,474.68158391473025,19.702613556046018,19.028886969679082,19.028886969679082,13.898178147766924,12.96630870295431,12.96630870295431,9.469511005550135,9.469511005550135,6.914825195224716,6.914825195224716,5.000723239104488,5.000723239104488,-0.78,2427745.314428703,23.49846408772623,16.064668925346805,10.679246774988515,176.45429848269316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.34317306327927,36.30727389833341,0.0,0.0,0.0,0.0,5.917906046161393,135.34016965821087,0.0,35.392371257240434,0.0,0.0,0.0,0.0,12.841643245852019,5.917906046161393,133.62542939575283,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,128.41643245852023,11.126902983393991,0.0,31.18920547353706,0.0,0.0,0.0,0.0,3.250895187861565,0.9597636770558419,9.111044877245066,29.042591272049656,2.302371652454541,0.0,0.7857142857142857,28,0,0,1,1,1,1,0,0,0,17,0,0,2,9.4431,126.1200000000001,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14
C(CCCCCCCCCCCCCCCCC)C=1C=C2CCCCC2=CC1,0.14,2.513590881215771,1.2973456790123457,2.513590881215771,1.2973456790123457,0.23456589393291422,384.6920000000002,336.3080000000001,384.375601536,160,-0.027592559206935693,-0.06538238322279266,0.06538238322279266,0.027592559206935693,0.5357142857142857,1.0,1.5357142857142858,14.140884834474122,9.893337394071091,2.0862581638545428,-2.1611835901097685,2.228765615168948,-2.027152026032511,5.333720409329641,0.5292699833057447,1.3282750616437258,486.81171955040566,19.702613556046018,19.081293212486376,19.081293212486376,13.898178147766924,13.005800824678952,13.005800824678952,9.36347031349887,9.36347031349887,6.7319114583791615,6.7319114583791615,4.819511205132487,4.819511205132487,-0.78,2427745.314428703,23.49846408772623,16.064668925346805,10.679246774988515,176.4542984826932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.43516274896565,55.21528421264705,0.0,0.0,0.0,0.0,0.0,141.76099128113688,0.0,34.88945568047582,0.0,0.0,0.0,0.0,19.26246486877803,0.0,139.18888088744984,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.83725408144625,16.690354475090988,0.0,25.122838405075452,0.0,0.0,0.0,0.0,4.8687317980736005,0.0,7.324754125128795,30.00490809965026,2.3016059771473416,0.0,0.7857142857142857,28,0,0,1,1,1,1,0,0,0,17,0,0,2,9.369399999999999,126.3340000000001,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,14
C1(=CC=CC=C1)CCCCCCCCCCCCCCCCCCCCCC,0.172,2.3008785863785715,1.2636891643709824,2.3008785863785715,1.2636891643709824,0.18427047308460934,386.7080000000003,336.3080000000001,386.3912516,162,-0.027887227939307323,-0.06538238322279266,0.06538238322279266,0.027887227939307323,0.39285714285714285,0.7142857142857143,1.0714285714285714,14.021574246929204,10.022294002384768,1.9586100162004505,-2.040882371132224,2.1489538355637103,-1.8605409883506372,5.139102225148409,0.5215034220091174,1.6670839048298978,393.7591542968489,19.96212658003986,19.235993750865628,19.235993750865628,13.931851652578137,12.971343774302781,12.971343774302781,8.95311298092569,8.95311298092569,6.161829882562213,6.161829882562213,4.229005203117116,4.229005203117116,-0.78,1950509.9994422556,25.25673769287289,20.941550478396678,17.32738146872296,177.46012963622243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.25118337759292,18.405094737549014,0.0,0.0,0.0,0.0,0.0,141.76099128113688,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,140.90362114990788,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.40070557314326,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,1.5045452950884535,0.0,10.9480298052738,30.413212979925845,2.3008785863785715,0.0,0.7857142857142857,28,0,0,0,0,1,1,0,0,0,21,0,0,1,10.050999999999995,128.1600000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18
CCCCCCCCCCC(CCCCCCCCCC)Cc1ccccc1,0.162,2.3278382426286606,0.9051692503090408,2.3278382426286606,0.9051692503090408,0.1954833220466713,386.7080000000001,336.3080000000001,386.3912516,162,-0.025037857693820467,-0.06538238322279266,0.06538238322279266,0.025037857693820467,0.5,0.8928571428571429,1.3214285714285714,14.150699793601207,9.88486777892395,2.094937651819701,-2.1708007385481016,2.2300595669469594,-2.0511323718928627,5.146872610114865,0.3996764384400301,2.1710946258951305,387.3063039215756,20.12526328685639,19.399130457682165,19.399130457682165,13.863703305156275,12.903195426880918,12.903195426880918,9.082845846165318,9.082845846165318,6.299053709645957,6.299053709645957,4.429680737277123,4.429680737277123,-0.78,1780363.0764755872,25.25673769287289,19.53270669157155,15.178454825152325,177.46012963622238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.7540989543575,17.9021791607844,0.0,0.0,0.0,0.0,5.917906046161393,135.8430852349755,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,134.9857151037465,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,121.99561083559423,5.563451491696996,0.0,44.179309741689295,0.0,0.0,0.0,0.0,1.5478066988906845,0.9051692503090408,11.218756594851541,27.21846017347908,4.609807282469649,0.0,0.7857142857142857,28,0,0,0,0,1,1,0,0,0,20,0,0,1,9.906899999999997,128.0900000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
C(CCC)C(CCCCCCCCCCCCCCCCC)C1=CC=CC=C1,0.15,2.338822362697252,0.7945579299883682,2.338822362697252,0.7945579299883682,0.19542146294263374,386.7080000000001,336.3080000000001,386.3912516,162,-0.016196136727272957,-0.06538238322279266,0.06538238322279266,0.016196136727272957,0.4642857142857143,0.8571428571428571,1.3214285714285714,14.149716230396805,9.88415645673408,2.097818295837276,-2.167719318370858,2.2765256237085527,-1.9895217373202254,5.187838690312283,0.4942766351023354,1.9185583649869824,407.30630392157553,20.12526328685639,19.399130457682165,19.399130457682165,13.880540057561882,12.930068880418595,12.930068880418595,8.98825815567037,8.98825815567037,6.333255508911969,6.333255508911969,4.41545668232122,4.41545668232122,-0.78,1849183.8924910226,25.25673769287289,19.53270669157155,14.250899838594147,177.46012963622238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.33327733143147,24.323000783710405,0.0,0.0,0.0,0.0,0.0,141.76099128113688,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,147.3244427728339,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,121.99561083559423,5.563451491696996,0.0,44.179309741689295,0.0,0.0,0.0,0.0,1.5706606842861095,0.7945579299883682,11.242605530417478,27.276381347446605,4.615794507861439,0.0,0.7857142857142857,28,0,0,0,0,1,1,0,0,0,20,0,0,1,10.221899999999994,128.25400000000008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
CCCCCCCCC1CCC(CC1)C2CCC(CCCCCCCC)CC2,0.128,2.319951375811973,1.0893263160328732,2.319951375811973,1.0893263160328732,0.24385567176071343,390.74000000000035,336.3080000000001,390.422551728,166,-0.03856396900546803,-0.06538238322279266,0.06538238322279266,0.03856396900546803,0.39285714285714285,0.7142857142857143,1.0714285714285714,14.356456538859153,9.679374768598798,2.3001028400331585,-2.376925779742819,2.4273697764966338,-2.25487663533091,4.81769428634171,0.1392080957970272,1.4650849344796442,295.94747320502313,19.865750262862548,19.865750262862548,19.865750262862548,13.83002980034506,13.83002980034506,13.83002980034506,10.67449537022143,10.67449537022143,8.381341395361316,8.381341395361316,6.3233088973584195,6.3233088973584195,0.0,2317295.9250712553,24.271105826397147,15.788927335640139,10.15625,178.58102580947957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.42226361204945,49.35491067634962,0.0,0.0,0.0,0.0,23.671624184645573,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,77.04985947511214,64.20821622926012,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,4.393093474915541,0.0,33.30033710679384,4.639902751623946,0.0,1.0,28,0,0,2,2,0,0,0,0,0,15,2,2,2,10.100399999999995,126.88200000000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CCCCCCCCCCCCCC(CC1CCCCC1)CC2CCCCC2,0.143,2.314364375247683,1.0738570804991534,2.314364375247683,1.0738570804991534,0.22980896615618515,390.7400000000003,336.3080000000001,390.422551728,166,-0.04090174545230332,-0.06538238322279266,0.06538238322279266,0.04090174545230332,0.5,0.8928571428571429,1.3214285714285714,14.283821036016079,9.753443517434421,2.2259467082171844,-2.3043771825159673,2.3660645580664315,-2.169771343327917,4.750528754130389,0.2186507075953449,1.5315953178245112,300.93001187765793,19.702613556046018,19.702613556046018,19.702613556046018,13.881341395361316,13.881341395361314,13.881341395361314,10.66971065461079,10.66971065461079,7.9987489024055805,7.9987489024055805,6.217646464655826,6.217646464655826,0.0,2460179.263665026,24.271105826397147,16.760330578512395,11.869978086194303,178.58102580947957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.1818129040629,30.5953613843362,0.0,0.0,0.0,0.0,17.75371813848418,161.02345614991492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,161.02345614991492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,109.15396758974221,44.94575136048208,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.259132654951731,0.0,36.42650296980058,2.314364375247683,0.0,1.0,28,0,0,2,2,0,0,0,0,0,16,2,2,2,10.244499999999993,126.95200000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
